varga_id	kanda	theme_iast	theme_slp1	semdom_keywords	lemma_slp1	deva	iast	gloss	core_rank	card_href
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	vella	वेल्ल	vella	vella mfn. going, moving, shaking, W.	6078	../../w/vella.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	agnimanTa	अग्निमन्थ	agnimantha	agni—mantha mfn. producing fire by friction	6081	../../w/agniman_54a.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	reRukA	रेणुका	reṇukā	reṇukā f. See below	6100	../../w/re_52uk_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	viSalyA	विशल्या	viśalyā	vi-śalyā ( ā ), f. N. of various plants (also of a specific for arrow-wounds), Suśr. ; MBh. ; R.	6108	../../w/vi_53aly_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	indravAruRI	इन्द्रवारुणी	indravāruṇī	indra—vāruṇikā or indra—vāruṇī , f. Colocynth , a wild bitter gourd, Cucumis Colocynthis	6120	../../w/indrav_41ru_52_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	mahOzaDa	महौषध	mahauṣadha	mahau zaDa n. a very efficacious drug, a sovereign remedy, panacea, Kāv. ; Kathās.	6122	../../w/mah_4fza_44a.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	mArkava	मार्कव	mārkava	mārkava m. Eclipta Prostrata , L. ( w.r. mārkara ).	6124	../../w/m_41rkava.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	somavallI	सोमवल्ली	somavallī	soma—vallī f. the S˚ plant	6139	../../w/somavall_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	gojihvA	गोजिह्वा	gojihvā	go—jihvā f. N. of a plant ( Phlomis or Premna esculenta , L. ; Elephantopus scaber , L. ; Coix barb…	6154	../../w/gojihv_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	kawutumbI	कटुतुम्बी	kaṭutumbī	kaṭu—tumbī f. a kind of bitter gourd, Suśr.	6162	../../w/kawutumb_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	SawI	शटी	śaṭī	śaṭī f. Curcuma Zedoaria , Gelbwurz AK. 2,4,5,19 . RATNAM. 127 . SUŚR. 1,314,13 . 2,80,14 . 15 . 20…	6180	../../w/_53aw_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	palARqu	पलाण्डु	palāṇḍu	palāṇḍu m. (rarely n. ) an onion, Mn. ; MBh. ; Suśr. &c. ( cf. Uṇ. i, 38 , Sch. )	6241	../../w/pal_41_52qu.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	taRqulIya	तण्डुलीय	taṇḍulīya	taṇḍulīya m. ( g. apūpā di) id. , Suśr.	6257	../../w/ta_52qul_49ya.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	vAsaka	वासक	vāsaka	1. vāsaka m. scent, Pañcar.	6302	../../w/v_41saka.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	rAjavfkza	राजवृक्ष	rājavṛkṣa	rāja—vṛkṣa m. ‘royal tree’, N. of a kind of tree, Car. ; Bhpr. ( accord. to L. , Cathartocarpus Fis…	6370	../../w/r_41javfkza.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	SiPA	शिफा	śiphā	śiphā f. a fibrous or flexible root (used for making whips &c.), Mn. ix, 230	6374	../../w/_53i_50_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	BUnimba	भूनिम्ब	bhūnimba	bhū—nimba m. Gentiana Chirata , Suśr. ; ŚārṅgS.	6391	../../w/_42_55nimba.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	nAlikera	नालिकेर	nālikera	nālikera m. the cocoa-nut tree or the c˚ -nut, Var. ; Suśr. (also ˚kela m. as v.l. ), Kāv. (also ˚k…	6403	../../w/n_41likera.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	caRqA	चण्डा	caṇḍā	caṇḍā f. ( g. bahv-ādi ), N. of Durgā ( esp. as incarnation for the purpose of destroying the Asura…	6435	../../w/ca_52q_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	ambazWA	अम्बष्ठा	ambaṣṭhā	amba-ṣṭhā f. Jasminum Auriculatum , L.	6506	../../w/ambaz_57_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	gokzuraka	गोक्षुरक	gokṣuraka	go—kṣuraka m. the plant -kṣura , Suśr. ; VarBṛS. lxxvi	6512	../../w/gokzuraka.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	kASmarI	काश्मरी	kāśmarī	kāśmarī f. the plant Gmelina arborea (Gambhārī), MBh. ; R. ; Suśr. ; Mālatīm.	6519	../../w/k_41_53mar_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	mUlaka	मूलक	mūlaka	mūlaka mf( ikā )n. ( ifc. ) rooted in, springing from ( -tva n. ), MBh. ; Jaim. , Sch. &c.	6526	../../w/m_55laka.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	suganDA	सुगन्धा	sugandhā	su—gandhā ( ā ), f. the ichneumon plant, L.	6542	../../w/sugan_44_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	AQakI	आढकी	āḍhakī	āḍhakī f. the pulse Cajanus Indicus Spreng. , Suśr.	6553	../../w/_41_51ak_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	aparAjitA	अपराजिता	aparājitā	a-parājitā f. (with diś ) the northeast quarter, AitBr. &c.	6556	../../w/apar_41jit_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	candra	चन्द्र	candra	candra mf( ā )n. ( fr. ścandra , q.v. ) glittering, shining (as gold), having the brilliancy or hue…	6564	../../w/candra.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	karkawI	कर्कटी	karkaṭī	karkaṭī f. a female crab, MBh.	6573	../../w/karkaw_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	SEleya	शैलेय	śaileya	śaileya mfn. rocky, stony, mountain-like, hard, Pāṇ. v, 3, 102	6587	../../w/_53_45leya.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	valka	वल्क	valka	1. valka m. (for 2. See below) = vakṭri , a speaker, Śaṃk. on BṛĀrUp. (in explaining yajñavalka ).	6598	../../w/valka.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	kalikA	कलिका	kalikā	kalikā f. the sixteenth part of the moon, Bhartṛ.	6620	../../w/kalik_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	SrIPala	श्रीफल	śrīphala	śrī—phala m. the Bilva tree, Aegle Marmelos , L.	6641	../../w/_53r_49_50ala.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	vayaHsTA	वयःस्था	vayaḥsthā	vayaḥ—sthā f. a female friend or companion, L.	6704	../../w/vaya_48s_54_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	banDUka	बन्धूक	bandhūka	bandhūka m. Pentapetes Phoenicea ( n. its flower), Kāv. ; Kathās. ; Suśr.	6709	../../w/ban_44_55ka.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	kAlIyaka	कालीयक	kālīyaka	kālīyaka n. = kāliyaka , MBh. ; R. ; Suśr. &c.	6717	../../w/k_41l_49yaka.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	pfTvIkA	पृथ्वीका	pṛthvīkā	pṛthvīkā f. large or small cardamoms, L.	6721	../../w/pf_54v_49k_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	raRqA	रण्डा	raṇḍā	raṇḍā f. a term of abuse in addressing women, a slut (others ‘a widow’; bāla-r˚ , ‘a young widow’),…	6723	../../w/ra_52q_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	SrIparRI	श्रीपर्णी	śrīparṇī	śrī—parṇī ( ī ), f. Gmelina Arborea , Hcat. ( L. also ‘ Premna Spinosa or Longifolia , Pistia Strat…	6729	../../w/_53r_49par_52_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	viSvA	विश्वा	viśvā	viśvā ( ā ), f. the earth, L. ( loc. pl. ‘in all places, everywhere’, RV. viii, 106, 2 )	6737	../../w/vi_53v_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	kokilAkza	कोकिलाक्ष	kokilākṣa	kokilā kza m. = ˚lanayana , Hcar.	6756	../../w/kokil_41kza.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	markawI	मर्कटी	markaṭī	markaṭī ( ī ), f. See 1. markaṭī	6757	../../w/markaw_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	siMhI	सिंही	siṃhī	siṃhī ( ī ), f. , see below.	6770	../../w/si_4dh_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	rocana	रोचन	rocana	rocana mf( ī or ā )n. bright, shining, radiant, AV. ; Br. ; GṛS. ; MBh. ; Hariv.	6799	../../w/rocana.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	kalaSI	कलशी	kalaśī	kalaśī f. a pitcher &c., Bālar.	6829	../../w/kala_53_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	muzkaka	मुष्कक	muṣkaka	muṣkaka m. a species of tree (the ashes of which are used as a cautery), Suśr.	6833	../../w/muzkaka.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	SreyasI	श्रेयसी	śreyasī	śreyasī f. N. of various plants ( accord. to L. Terminalia Chebula or Citrina ; Clypea Hernandifoli…	6849	../../w/_53reyas_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	tvaca	त्वच	tvaca	tvaca n. skin ( ifc. See mukta- , mṛdu- ), Uṇ. ii, 63 , Sch.	6852	../../w/tvaca.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	amlikA	अम्लिका	amlikā	amlikā f. a sour taste in the mouth, acidity of stomach, Suśr. the tamarind tree, wood sorrel ( Oxa…	6861	../../w/amlik_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	BfNga	भृङ्ग	bhṛṅga	bhṛṅga m. (√ bhram ) a species of large black bee, the humble bee, Kāv. ; Pur.	6865	../../w/_42f_4ega.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	kawaBI	कटभी	kaṭabhī	kaṭa—bhī f. Cardiospermum Halicacabum , Suśr.	6881	../../w/kawa_42_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	kzudrA	क्षुद्रा	kṣudrā	kṣudrā ( ā ), f. ( Pāṇ. iv, 3, 119 ) a kind of bee, Bhpr.	6886	../../w/kzudr_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	kAravI	कारवी	kāravī	kāravī f. the Asa foetida plant or its leaf (= Hiṅgu-parṇī), L.	6927	../../w/k_41rav_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	mAzaparRI	माषपर्णी	māṣaparṇī	māṣa—pattrikā and māṣa—parṇī , f. Glycine Debilis , Var. ; Suśr.	6932	../../w/m_41zapar_52_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	yUTikA	यूथिका	yūthikā	yūthikā f. a kind of jasmine, Jasminum Auriculatum , Kālid. ; BhP.	6966	../../w/y_55_54ik_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	maDurA	मधुरा	madhurā	madhurā f. Anethum Sowa or Panmorium , L.	6990	../../w/ma_44ur_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	spfkkA	स्पृक्का	spṛkkā	spṛkkā f. Trigonella Corniculata , Suśr. ; VarBṛS.	7006	../../w/spfkk_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	tAmbUlI	ताम्बूली	tāmbūlī	tāmbūlī f. Piper Betel , Ragh. iv, 42 ; Kād. &c.	7014	../../w/t_41mb_55l_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	vAyasI	वायसी	vāyasī	vāyasī ( ī ), f. a female crow, Mṛcch. ; Pañcat. ; Hit.	7020	../../w/v_41yas_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	amoGA	अमोघा	amoghā	a-moghā f. trumpet flower, Bignonia Suaveolens Roxb.	7024	../../w/amo_47_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	cetakI	चेतकी	cetakī	cetakī f. = ˚tanikā , L.	7031	../../w/cetak_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	mudgaparRI	मुद्गपर्णी	mudgaparṇī	mudga—parṇī f. Phaseolus Trilobus , Bhpr.	7084	../../w/mudgapar_52_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	nAkulI	नाकुली	nākulī	nākulī f. the ichneumon plant (supposed to furnish the i˚ with an antidote when bitten by a snake),…	7085	../../w/n_41kul_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	prativizA	प्रतिविषा	prativiṣā	prati—viṣā f. Aconitum Heterophyllum , Car. ; Bhpr.	7091	../../w/prativiz_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	rucaka	रुचक	rucaka	rucaka mfn. very large, L. ( W. also ‘agreeable, pleasing; sharp, acid; tonic, stomachic’)	7094	../../w/rucaka.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	SoBAYjana	शोभाञ्जन	śobhāñjana	śobhā ˚Yjana or śobhā ˚Yja˚naka ( śobhā Yj˚), m. Moringa Pterygosperma (its leaves, flowers and roo…	7099	../../w/_53o_42_41_59jana.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	cukra	चुक्र	cukra	cukra m. n. [ L. ] vinegar made by acetous fermentation (of grain or of -phala ), Hariv. 8439 ff. ;…	7115	../../w/cukra.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	golomI	गोलोमी	golomī	go—lomī f. N. of a plant (white Dūrvā grass, L. ; bhūta-keśa or ˚śī , L. ; vacā , L. ), Car. i, 4,…	7122	../../w/golom_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	naKa	नख	nakha	nakha m. n. ( fr. √ nagh [?] cf. naghamāra ; prob. not fr. na + kha in spite of Pāṇ. vi, 3, 75 ; if…	7132	../../w/na_4ba.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	nawI	नटी	naṭī	naṭī f. an actress ( g. gaurā di), Śak. ; Sāh. &c.	7133	../../w/naw_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	somarAjI	सोमराजी	somarājī	soma—rājī f. a thin crescent of the moon, Chandom.	7145	../../w/somar_41j_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	kASmIra	काश्मीर	kāśmīra	kāśmīra mf( ī )n. (gaṇas kacchā di and sindhv-ādi ) born in or coming from Kaśmīra, MBh. iv, 254	7176	../../w/k_41_53m_49ra.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	pawu	पटु	paṭu	paṭu mf( u , or vī )n. (√ paṭ ?) sharp, pungent, acrid, harsh, shrill, keen, strong, intense, viole…	7183	../../w/pawu.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	taraRi	तरणि	taraṇi	taraṇi mfn. moving forwards (as the sun &c.), quick, untired, energetic, RV. ; AV. xiii, 2, 4 and 36	7201	../../w/tara_52i.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	aruRA	अरुणा	aruṇā	aruṇā f. the plants Betula , madder ( Rubia Manjith ), Teöri, a black kind of the same, Colocynth o…	7215	../../w/aru_52_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	capalA	चपला	capalā	capalā f. lightning, Gīt. vii, 23	7220	../../w/capal_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	mocA	मोचा	mocā	mocā f. Musa Sapientum , Naiṣ.	7274	../../w/moc_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	nAgakesara	नागकेसर	nāgakesara	nāga—kesara m. Mesua Roxburghii , Vāsant.	7277	../../w/n_41gakesara.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	sAtalA	सातला	sātalā	sātalā f. = saptalā , Car.	7280	../../w/s_41tal_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	SIta	शीत	śīta	śīta mf( ā )n. ( fr. śyai ; cf. śīna ) cold, cool, chilly, frigid (with ind.p. of √ kṛ either śītaṃ…	7320	../../w/_53_49ta.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	vasuka	वसुक	vasuka	vasuka m. (in a formula) is said to = vāsayitṛ ( prob. ‘one who clothes’), MaitrS. ; TāṇḍBr.	7331	../../w/vasuka.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	duHsparSA	दुःस्पर्शा	duḥsparśā	duḥ—sparśā f. A˚ M˚	7343	../../w/du_48spar_53_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	rasAla	रसाल	rasāla	rasāla m. the mango tree, Prasannar.	7353	../../w/ras_41la.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	tilaka	तिलक	tilaka	tilaka m. ( g. sthūlā di) Clerodendrum phlomoides ( Symplocos racemosa , L. ), MBh. &c.	7357	../../w/tilaka.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	kAyasTA	कायस्था	kāyasthā	kāya—sthā f. a woman of that caste, L.	7366	../../w/k_41yas_54_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	suganDi	सुगन्धि	sugandhi	su—gandhi (or -gandhi ) mfn. sweet-smelling, fragrant, RV. ; MBh. ; Hariv. &c.	7377	../../w/sugan_44i.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	ugraganDA	उग्रगन्धा	ugragandhā	ugra—gandhā f. orris root	7379	../../w/ugragan_44_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	ikzura	इक्षुर	ikṣura	ikṣura m. Capparis Spinosa	7381	../../w/ikzura.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	kawu	कटु	kaṭu	kaṭu mf( vī and us )n. ( Uṇ. i, 9 ; cf. √ 2. kṛt ) pungent, acrid, sharp (one of the six kinds of f…	7383	../../w/kawu.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	jIvanI	जीवनी	jīvanī	jīvanī f. N. of several plants ( jīvantī , kākoli , doḍī , medā , mahā-medā , yūthī ), L. ( cf. a-…	7394	../../w/j_49van_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	vanyA	वन्या	vanyā	vanyā ( ā ), f. a multitude of groves, large forest, L.	7406	../../w/vany_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	vatsAdanI	वत्सादनी	vatsādanī	vatsā danI f. Cocculus Cordifolius , Car.	7407	../../w/vats_41dan_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	kzuraka	क्षुरक	kṣuraka	kṣuraka m. = ˚rā Nga, Suśr. ; Bhpr.	7413	../../w/kzuraka.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	tripuwA	त्रिपुटा	tripuṭā	tri—puṭā ( ā ), f. Arabian jasmine, L.	7421	../../w/tripuw_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	yAsa	यास	yāsa	yāsa m. = yavāsa , Alhagi Maurorum , L. ( -śarkarā f. = yavāsa-ś˚ , Car. )	7423	../../w/y_41sa.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	granTila	ग्रन्थिल	granthila	granthila mfn. knotted, knotty g. sidhmā di	7428	../../w/gran_54ila.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	maDusravA	मधुस्रवा	madhusravā	madhu—sravā f. Sanseviera Roxburghiana , L.	7432	../../w/ma_44usrav_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	murA	मुरा	murā	murā f. See 2. mura .	7434	../../w/mur_41.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	vitunnaka	वितुन्नक	vitunnaka	vi-˚tunnaka mf( ikā )n. Flacourtia Cataphracta , Car.	7445	../../w/vitunnaka.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	vAsantI	वासन्ती	vāsantī	vāsantī ( ī ), f. , see below.	7463	../../w/v_41sant_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	prasAriRI	प्रसारिणी	prasāriṇī	pra-˚sāriṇī f. (in music), N. of a Sruti, Saṃgīt.	7478	../../w/pras_41ri_52_49.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	pUga	पूग	pūga	pūga m. ( ifc. f( ā ). ; cf. puñja ) any assemblage or combination or body of persons, a multitude,…	7495	../../w/p_55ga.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	barbara	बर्बर	barbara	barbara mfn. (also written varvara ) stammering (see -tā )	7501	../../w/barbara.html
AK-2.4	2	vanauṣadhivargaḥ	vanOzaDivargaH	Plant; Tree; Grass, herb, vine	yavAnikA	यवानिका	yavānikā	yavānikā f. Ptychotis Ajowan , Car.	7515	../../w/yav_41nik_41.html
