L	vol	col
63187	5	971
63188	5	971
63189	5	971
63190	5	971
63191	5	971
63192	5	971
63193	5	971
63194	5	971
63195	5	971
63196	5	971
63197	5	971
63198	5	971
63199	5	971
63200	5	971
63201	5	971
63202	5	971
63203	5	971
63204	5	971
63205	5	971
63206	5	971
63207	5	971
63208	5	971
63209	5	972
63210	5	972
63211	5	972
63212	5	972
63213	5	972
63214	5	972
63215	5	972
63216	5	972
63217	5	972
63218	5	972
63219	5	972
63220	5	972
63221	5	972
63222	5	972
63223	5	972
63224	5	972
63225	5	972
63226	5	972
63227	5	972
63228	5	972
63229	5	972
63230	5	972
63231	5	972
63232	5	972
63233	5	972
63234	5	972
63235	5	973
63236	5	973
63237	5	973
63238	5	973
63239	5	973
63240	5	973
63241	5	973
63242	5	973
63243	5	973
63244	5	973
63245	5	973
63246	5	973
63247	5	973
63248	5	973
63249	5	973
63250	5	973
63251	5	973
63252	5	973
63253	5	973
63254	5	973
63255	5	973
63256	5	973
63257	5	973
63258	5	973
63259	5	973
63260	5	974
63261	5	974
63262	5	974
63263	5	974
63264	5	974
63265	5	974
63266	5	974
63267	5	974
63268	5	974
63269	5	974
63270	5	974
63271	5	974
63272	5	974
63273	5	974
63274	5	974
63275	5	974
63276	5	974
63277	5	974
63278	5	974
63279	5	974
63280	5	974
63281	5	974
63282	5	975
63283	5	975
63284	5	975
63285	5	975
63286	5	975
63287	5	975
63288	5	975
63289	5	975
63290	5	975
63291	5	975
63292	5	975
63293	5	975
63294	5	975
63295	5	975
63296	5	975
63297	5	975
63298	5	975
63299	5	975
63300	5	975
63301	5	975
63302	5	976
63303	5	976
63304	5	976
63305	5	976
63306	5	976
63307	5	976
63308	5	976
63309	5	976
63310	5	976
63311	5	976
63312	5	976
63313	5	976
63314	5	976
63315	5	976
63316	5	976
63317	5	976
63318	5	976
63319	5	976
63320	5	976
63321	5	976
63322	5	976
63323	5	976
63324	5	976
63325	5	976
63326	5	976
63327	5	976
63328	5	976
63329	5	976
63330	5	976
63331	5	976
63332	5	977
63333	5	977
63334	5	977
63335	5	977
63336	5	977
63337	5	977
63338	5	977
63339	5	977
63340	5	977
63341	5	977
63342	5	977
63343	5	977
63344	5	977
63345	5	977
63346	5	977
63347	5	977
63348	5	977
63349	5	977
63350	5	978
63351	5	978
63352	5	978
63353	5	978
63354	5	978
63355	5	978
63356	5	978
63357	5	978
63358	5	978
63359	5	978
63360	5	978
63361	5	978
63362	5	978
63363	5	978
63364	5	978
63365	5	978
63366	5	978
63367	5	978
63368	5	978
63369	5	978
63370	5	978
63371	5	978
63372	5	978
63373	5	978
63374	5	978
63375	5	978
63376	5	978
63377	5	978
63378	5	978
63379	5	978
63380	5	979
63381	5	979
63382	5	979
63383	5	979
63384	5	979
63385	5	979
63386	5	979
63387	5	979
63388	5	979
63389	5	979
63390	5	979
63391	5	979
63392	5	979
63393	5	979
63394	5	979
63395	5	979
63396	5	979
63397	5	979
63398	5	979
63399	5	979
63400	5	979
63401	5	979
63402	5	979
63403	5	979
63404	5	979
63405	5	979
63406	5	980
63407	5	980
63408	5	980
63409	5	980
63410	5	980
63411	5	980
63412	5	980
63413	5	980
63414	5	980
63415	5	980
63416	5	980
63417	5	980
63418	5	980
63419	5	980
63420	5	980
63421	5	980
63422	5	980
63423	5	980
63424	5	980
63425	5	980
63426	5	980
63427	5	980
63428	5	980
63429	5	980
63430	5	980
63431	5	980
63432	5	980
63433	5	980
63434	5	980
63435	5	980
63436	5	980
63437	5	980
63438	5	980
63439	5	981
63440	5	981
63441	5	981
63442	5	981
63443	5	981
63444	5	981
63445	5	981
63446	5	981
63447	5	981
63448	5	981
63449	5	981
63450	5	981
63451	5	981
63452	5	981
63453	5	981
63454	5	981
63455	5	981
63456	5	981
63457	5	981
63458	5	981
63459	5	981
63460	5	981
63461	5	981
63462	5	981
63463	5	981
63464	5	981
63465	5	982
63466	5	982
63467	5	982
63468	5	982
63469	5	982
63470	5	982
63471	5	982
63472	5	982
63473	5	982
63474	5	982
63475	5	982
63476	5	982
63477	5	982
63478	5	982
63479	5	982
63480	5	982
63481	5	982
63482	5	982
63483	5	982
63484	5	982
63485	5	982
63486	5	982
63487	5	982
63488	5	982
63489	5	982
63490	5	982
63491	5	982
63492	5	982
63493	5	982
63494	5	982
63495	5	982
63496	5	982
63497	5	982
63498	5	983
63499	5	983
63500	5	983
63501	5	983
63502	5	983
63503	5	983
63504	5	983
63505	5	983
63506	5	983
63507	5	983
63508	5	983
63509	5	983
63510	5	983
63511	5	983
63512	5	983
63513	5	983
63514	5	983
63515	5	983
63516	5	983
63517	5	983
63518	5	983
63519	5	983
63520	5	983
63521	5	983
63522	5	983
63523	5	984
63524	5	984
63525	5	984
63526	5	984
63527	5	984
63528	5	984
63529	5	984
63530	5	984
63531	5	984
63532	5	984
63533	5	984
63534	5	984
63535	5	984
63536	5	984
63537	5	984
63538	5	984
63539	5	984
63540	5	984
63541	5	984
63542	5	984
63543	5	984
63544	5	984
63545	5	984
63546	5	984
63547	5	984
63548	5	984
63549	5	984
63550	5	985
63551	5	985
63552	5	985
63553	5	985
63554	5	985
63555	5	985
63556	5	985
63557	5	985
63558	5	985
63559	5	985
63560	5	985
63561	5	985
63562	5	985
63563	5	985
63564	5	985
63565	5	985
63566	5	985
63567	5	985
63568	5	985
63569	5	985
63570	5	985
63571	5	985
63572	5	985
63573	5	985
63574	5	986
63575	5	986
63576	5	986
63577	5	986
63578	5	986
63579	5	986
63580	5	986
63581	5	986
63582	5	986
63583	5	986
63584	5	986
63585	5	986
63586	5	986
63587	5	986
63588	5	986
63589	5	986
63590	5	986
63591	5	986
63592	5	986
63593	5	986
63594	5	986
63595	5	986
63596	5	986
63597	5	987
63598	5	987
63599	5	987
63600	5	987
63601	5	987
63602	5	987
63603	5	987
63604	5	987
63605	5	987
63606	5	987
63607	5	987
63608	5	987
63609	5	987
63610	5	987
63611	5	987
63612	5	987
63613	5	987
63614	5	987
63615	5	987
63616	5	987
63617	5	987
63618	5	987
63619	5	987
63620	5	987
63621	5	987
63622	5	987
63623	5	987
63624	5	987
63625	5	987
63626	5	988
63627	5	988
63628	5	988
63629	5	988
63630	5	988
63631	5	988
63632	5	988
63633	5	988
63634	5	988
63635	5	988
63636	5	988
63637	5	988
63638	5	988
63639	5	988
63640	5	988
63641	5	988
63642	5	988
63643	5	988
63644	5	988
63645	5	988
63646	5	988
63647	5	988
63648	5	988
63649	5	988
63650	5	988
63651	5	988
63652	5	988
63653	5	988
63654	5	988
63655	5	989
63656	5	989
63657	5	989
63658	5	989
63659	5	989
63660	5	989
63661	5	989
63662	5	989
63663	5	989
63664	5	989
63665	5	989
63666	5	989
63667	5	989
63668	5	989
63669	5	989
63670	5	989
63671	5	989
63672	5	989
63673	5	989
63674	5	989
63675	5	989
63676	5	989
63677	5	989
63678	5	989
63679	5	989
63680	5	989
63681	5	989
63682	5	989
63683	5	990
63684	5	990
63685	5	990
63686	5	990
63687	5	990
63688	5	990
63689	5	990
63690	5	990
63691	5	990
63692	5	990
63693	5	990
63694	5	990
63695	5	990
63696	5	990
63697	5	990
63698	5	990
63699	5	990
63700	5	990
63701	5	990
63702	5	990
63703	5	990
63704	5	990
63705	5	990
63706	5	990
63707	5	990
63708	5	990
63709	5	990
63710	5	990
63711	5	991
63712	5	991
63713	5	991
63714	5	991
63715	5	991
63716	5	991
63717	5	991
63718	5	991
63719	5	991
63720	5	991
63721	5	991
63722	5	991
63723	5	991
63724	5	991
63725	5	991
63726	5	991
63727	5	991
63728	5	991
63729	5	991
63730	5	991
63731	5	991
63732	5	991
63733	5	991
63734	5	991
63735	5	991
63736	5	991
63737	5	991
63738	5	992
63739	5	992
63740	5	992
63741	5	992
63742	5	992
63743	5	992
63744	5	992
63745	5	992
63746	5	992
63747	5	992
63748	5	992
63749	5	992
63750	5	992
63751	5	992
63752	5	992
63753	5	992
63754	5	992
63755	5	992
63756	5	992
63757	5	992
63758	5	992
63759	5	992
63760	5	992
63761	5	992
63762	5	992
63763	5	992
63764	5	992
63765	5	993
63766	5	993
63767	5	993
63768	5	993
63769	5	993
63770	5	993
63771	5	993
63772	5	993
63773	5	993
63774	5	993
63775	5	993
63776	5	993
63777	5	993
63778	5	993
63779	5	993
63780	5	993
63781	5	993
63782	5	993
63783	5	993
63784	5	993
63785	5	993
63786	5	993
63787	5	993
63788	5	993
63789	5	993
63790	5	993
63791	5	993
63792	5	994
63793	5	994
63794	5	994
63795	5	994
63796	5	994
63797	5	994
63798	5	994
63799	5	994
63800	5	994
63801	5	994
63802	5	994
63803	5	994
63804	5	994
63805	5	994
63806	5	994
63807	5	994
63808	5	994
63809	5	994
63810	5	994
63811	5	994
63812	5	994
63813	5	994
63814	5	994
63815	5	994
63816	5	994
63817	5	994
63818	5	994
63819	5	994
63820	5	994
63821	5	994
63822	5	994
63823	5	994
63824	5	994
63825	5	994
63826	5	994
63827	5	995
63828	5	995
63829	5	995
63830	5	995
63831	5	995
63832	5	995
63833	5	995
63834	5	995
63835	5	995
63836	5	995
63837	5	995
63838	5	995
63839	5	995
63840	5	995
63841	5	995
63842	5	995
63843	5	995
63844	5	995
63845	5	995
63846	5	995
63847	5	995
63848	5	995
63849	5	995
63850	5	995
63851	5	995
63852	5	995
63853	5	995
63854	5	995
63855	5	995
63856	5	996
63857	5	996
63858	5	996
63859	5	996
63860	5	996
63861	5	996
63862	5	996
63863	5	996
63864	5	996
63865	5	996
63866	5	996
63867	5	996
63868	5	996
63869	5	996
63870	5	996
63871	5	996
63872	5	996
63873	5	996
63874	5	996
63875	5	996
63876	5	997
63877	5	997
63878	5	997
63879	5	997
63880	5	997
63881	5	997
63882	5	997
63883	5	997
63884	5	997
63885	5	997
63886	5	997
63887	5	997
63888	5	997
63889	5	997
63890	5	997
63891	5	997
63892	5	997
63893	5	997
63894	5	997
63895	5	997
63896	5	997
63897	5	997
63898	5	997
63899	5	998
63900	5	998
63901	5	998
63902	5	998
63903	5	998
63904	5	998
63905	5	998
63906	5	998
63907	5	998
63908	5	998
63909	5	998
63910	5	998
63911	5	998
63912	5	998
63913	5	998
63914	5	998
63915	5	998
63916	5	998
63917	5	998
63918	5	998
63919	5	998
63920	5	998
63921	5	998
63922	5	998
63923	5	998
63924	5	998
63925	5	998
63926	5	999
63927	5	999
63928	5	999
63929	5	999
63930	5	999
63931	5	999
63932	5	999
63933	5	999
63934	5	999
63935	5	999
63936	5	999
63937	5	999
63938	5	999
63939	5	999
63940	5	999
63941	5	999
63942	5	999
63943	5	999
63944	5	999
63945	5	999
63946	5	999
63947	5	999
63948	5	999
63949	5	999
63950	5	999
63951	5	999
63952	5	999
63953	5	999
63954	5	999
63955	5	999
63956	5	1000
63957	5	1000
63958	5	1000
63959	5	1000
63960	5	1000
63961	5	1000
63962	5	1000
63963	5	1000
63964	5	1000
63965	5	1000
63966	5	1000
63967	5	1000
63968	5	1000
63969	5	1000
63970	5	1000
63971	5	1000
63972	5	1000
63973	5	1000
63974	5	1000
63975	5	1000
63976	5	1000
63977	5	1000
63978	5	1000
63979	5	1000
63980	5	1000
63981	5	1001
63982	5	1001
63983	5	1001
63984	5	1001
63985	5	1001
63986	5	1001
63987	5	1001
63988	5	1001
63989	5	1001
63990	5	1001
63991	5	1001
63992	5	1001
63993	5	1001
63994	5	1001
63995	5	1001
63996	5	1001
63997	5	1001
63998	5	1001
63999	5	1001
64000	5	1001
64001	5	1001
64002	5	1001
64003	5	1001
64004	5	1001
64005	5	1001
64006	5	1002
64007	5	1002
64008	5	1002
64009	5	1002
64010	5	1002
64011	5	1002
64012	5	1002
64013	5	1002
64014	5	1002
64015	5	1002
64016	5	1002
64017	5	1002
64018	5	1002
64019	5	1002
64020	5	1002
64021	5	1002
64022	5	1002
64023	5	1002
64024	5	1002
64025	5	1002
64026	5	1002
64027	5	1002
64028	5	1003
64029	5	1003
64030	5	1003
64031	5	1003
64032	5	1003
64033	5	1003
64034	5	1003
64035	5	1003
64036	5	1003
64037	5	1003
64038	5	1003
64039	5	1003
64040	5	1003
64041	5	1003
64042	5	1003
64043	5	1003
64044	5	1003
64045	5	1003
64046	5	1003
64047	5	1003
64048	5	1003
64049	5	1003
64050	5	1003
64051	5	1003
64052	5	1003
64053	5	1004
64054	5	1004
64055	5	1004
64056	5	1004
64057	5	1004
64058	5	1004
64059	5	1004
64060	5	1004
64061	5	1004
64062	5	1004
64063	5	1004
64064	5	1004
64065	5	1004
64066	5	1004
64067	5	1004
64068	5	1004
64069	5	1004
64070	5	1004
64071	5	1004
64072	5	1004
64073	5	1004
64074	5	1005
64075	5	1005
64076	5	1005
64077	5	1005
64078	5	1005
64079	5	1005
64080	5	1005
64081	5	1005
64082	5	1005
64083	5	1005
64084	5	1005
64085	5	1005
64086	5	1005
64087	5	1005
64088	5	1005
64089	5	1005
64090	5	1005
64091	5	1005
64092	5	1005
64093	5	1005
64094	5	1005
64095	5	1005
64096	5	1005
64097	5	1005
64098	5	1005
64099	5	1006
64100	5	1006
64101	5	1006
64102	5	1006
64103	5	1006
64104	5	1006
64105	5	1006
64106	5	1006
64107	5	1006
64108	5	1006
64109	5	1006
64110	5	1006
64111	5	1006
64112	5	1006
64113	5	1006
64114	5	1006
64115	5	1006
64116	5	1006
64117	5	1006
64118	5	1006
64119	5	1006
64120	5	1006
64121	5	1006
64122	5	1006
64123	5	1006
64124	5	1006
64125	5	1006
64126	5	1006
64127	5	1007
64128	5	1007
64129	5	1007
64130	5	1007
64131	5	1007
64132	5	1007
64133	5	1007
64134	5	1007
64135	5	1007
64136	5	1007
64137	5	1007
64138	5	1007
64139	5	1007
64140	5	1007
64141	5	1007
64142	5	1007
64143	5	1007
64144	5	1007
64145	5	1007
64146	5	1007
64147	5	1008
64148	5	1008
64149	5	1008
64150	5	1008
64151	5	1008
64152	5	1008
64153	5	1008
64154	5	1008
64155	5	1008
64156	5	1008
64157	5	1008
64158	5	1008
64159	5	1008
64160	5	1008
64161	5	1008
64162	5	1008
64163	5	1008
64164	5	1008
64165	5	1008
64166	5	1008
64167	5	1008
64168	5	1008
64169	5	1009
64170	5	1009
64171	5	1009
64172	5	1009
64173	5	1009
64174	5	1009
64175	5	1009
64176	5	1009
64177	5	1009
64178	5	1009
64179	5	1009
64180	5	1009
64181	5	1009
64182	5	1009
64183	5	1009
64184	5	1009
64185	5	1009
64186	5	1009
64187	5	1009
64188	5	1009
64189	5	1009
64190	5	1009
64191	5	1009
64192	5	1009
64193	5	1010
64194	5	1010
64195	5	1010
64196	5	1010
64197	5	1010
64198	5	1010
64199	5	1010
64200	5	1010
64201	5	1010
64202	5	1010
64203	5	1010
64204	5	1010
64205	5	1010
64206	5	1010
64207	5	1010
64208	5	1010
64209	5	1010
64210	5	1010
64211	5	1010
64212	5	1010
64213	5	1011
64214	5	1011
64215	5	1011
64216	5	1011
64217	5	1011
64218	5	1011
64219	5	1011
64220	5	1011
64221	5	1011
64222	5	1011
64223	5	1011
64224	5	1011
64225	5	1011
64226	5	1011
64227	5	1011
64228	5	1011
64229	5	1011
64230	5	1011
64231	5	1011
64232	5	1011
64233	5	1011
64234	5	1011
64235	5	1011
64236	5	1011
64237	5	1011
64238	5	1011
64239	5	1011
64240	5	1011
64241	5	1012
64242	5	1012
64243	5	1012
64244	5	1012
64245	5	1012
64246	5	1012
64247	5	1012
64248	5	1012
64249	5	1012
64250	5	1012
64251	5	1012
64252	5	1012
64253	5	1012
64254	5	1012
64255	5	1012
64256	5	1012
64257	5	1012
64258	5	1012
64259	5	1013
64260	5	1013
64261	5	1013
64262	5	1013
64263	5	1013
64264	5	1013
64265	5	1013
64266	5	1013
64267	5	1013
64268	5	1013
64269	5	1013
64270	5	1013
64271	5	1013
64272	5	1013
64273	5	1013
64274	5	1013
64275	5	1013
64276	5	1013
64277	5	1013
64278	5	1013
64279	5	1013
64280	5	1013
64281	5	1013
64282	5	1013
64283	5	1013
64284	5	1014
64285	5	1014
64286	5	1014
64287	5	1014
64288	5	1014
64289	5	1014
64290	5	1014
64291	5	1014
64292	5	1014
64293	5	1014
64294	5	1014
64295	5	1014
64296	5	1014
64297	5	1014
64298	5	1014
64299	5	1014
64300	5	1014
64301	5	1014
64302	5	1014
64303	5	1014
64304	5	1014
64305	5	1014
64306	5	1014
64307	5	1014
64308	5	1014
64309	5	1014
64310	5	1014
64311	5	1014
64312	5	1014
64313	5	1014
64314	5	1014
64315	5	1014
64316	5	1014
64317	5	1014
64318	5	1015
64319	5	1015
64320	5	1015
64321	5	1015
64322	5	1015
64323	5	1015
64324	5	1015
64325	5	1015
64326	5	1015
64327	5	1015
64328	5	1015
64329	5	1015
64330	5	1015
64331	5	1015
64332	5	1015
64333	5	1015
64334	5	1015
64335	5	1015
64336	5	1015
64337	5	1015
64338	5	1015
64339	5	1015
64340	5	1015
64341	5	1015
64342	5	1015
64343	5	1015
64344	5	1015
64345	5	1015
64346	5	1015
64347	5	1015
64348	5	1015
64349	5	1015
64350	5	1015
64351	5	1015
64352	5	1016
64353	5	1016
64354	5	1016
64355	5	1016
64356	5	1016
64357	5	1016
64358	5	1016
64359	5	1016
64360	5	1016
64361	5	1016
64362	5	1016
64363	5	1016
64364	5	1016
64365	5	1016
64366	5	1016
64367	5	1016
64368	5	1016
64369	5	1016
64370	5	1016
64371	5	1016
64372	5	1016
64373	5	1016
64374	5	1016
64375	5	1016
64376	5	1016
64377	5	1016
64378	5	1016
64379	5	1016
64380	5	1016
64381	5	1016
64382	5	1017
64383	5	1017
64384	5	1017
64385	5	1017
64386	5	1017
64387	5	1017
64388	5	1017
64389	5	1017
64390	5	1017
64391	5	1017
64392	5	1017
64393	5	1017
64394	5	1017
64395	5	1017
64396	5	1017
64397	5	1017
64398	5	1017
64399	5	1017
64400	5	1017
64401	5	1017
64402	5	1017
64403	5	1017
64404	5	1017
64405	5	1017
64406	5	1017
64407	5	1017
64408	5	1017
64409	5	1018
64410	5	1018
64411	5	1018
64412	5	1018
64413	5	1018
64414	5	1018
64415	5	1018
64416	5	1018
64417	5	1018
64418	5	1018
64419	5	1018
64420	5	1018
64421	5	1018
64422	5	1018
64423	5	1018
64424	5	1018
64425	5	1018
64426	5	1018
64427	5	1018
64428	5	1018
64429	5	1018
64430	5	1018
64431	5	1018
64432	5	1019
64433	5	1019
64434	5	1019
64435	5	1019
64436	5	1019
64437	5	1019
64438	5	1019
64439	5	1019
64440	5	1019
64441	5	1019
64442	5	1019
64443	5	1019
64444	5	1019
64445	5	1019
64446	5	1019
64447	5	1019
64448	5	1019
64449	5	1019
64450	5	1019
64451	5	1019
64452	5	1019
64453	5	1019
64454	5	1019
64455	5	1019
64456	5	1019
64457	5	1019
64458	5	1020
64459	5	1020
64460	5	1020
64461	5	1020
64462	5	1020
64463	5	1020
64464	5	1020
64465	5	1020
64466	5	1020
64467	5	1020
64468	5	1020
64469	5	1020
64470	5	1020
64471	5	1020
64472	5	1020
64473	5	1020
64474	5	1020
64475	5	1020
64476	5	1020
64477	5	1020
64478	5	1020
64479	5	1020
64480	5	1020
64481	5	1020
64482	5	1020
64483	5	1021
64484	5	1021
64485	5	1021
64486	5	1021
64487	5	1021
64488	5	1021
64489	5	1021
64490	5	1021
64491	5	1021
64492	5	1021
64493	5	1021
64494	5	1021
64495	5	1021
64496	5	1021
64497	5	1021
64498	5	1021
64499	5	1021
64500	5	1021
64501	5	1022
64502	5	1022
64503	5	1022
64504	5	1022
64505	5	1022
64506	5	1022
64507	5	1022
64508	5	1022
64509	5	1022
64510	5	1022
64511	5	1022
64512	5	1022
64513	5	1022
64514	5	1022
64515	5	1022
64516	5	1023
64517	5	1023
64518	5	1023
64519	5	1023
64520	5	1023
64521	5	1023
64522	5	1023
64523	5	1023
64524	5	1023
64525	5	1023
64526	5	1023
64527	5	1023
64528	5	1023
64529	5	1023
64530	5	1023
64531	5	1023
64532	5	1023
64533	5	1023
64534	5	1023
64535	5	1023
64536	5	1023
64537	5	1023
64538	5	1023
64539	5	1023
64540	5	1023
64541	5	1023
64542	5	1023
64543	5	1023
64544	5	1023
64545	5	1023
64546	5	1023
64547	5	1024
64548	5	1024
64549	5	1024
64550	5	1024
64551	5	1024
64552	5	1024
64553	5	1024
64554	5	1024
64555	5	1024
64556	5	1024
64557	5	1024
64558	5	1024
64559	5	1024
64560	5	1024
64561	5	1024
64562	5	1024
64563	5	1024
64564	5	1024
64565	5	1024
64566	5	1024
64567	5	1024
64568	5	1024
64569	5	1024
64570	5	1024
64571	5	1024
64572	5	1024
64573	5	1025
64574	5	1025
64575	5	1025
64576	5	1025
64577	5	1025
64578	5	1025
64579	5	1025
64580	5	1025
64581	5	1025
64582	5	1025
64583	5	1025
64584	5	1025
64585	5	1025
64586	5	1025
64587	5	1025
64588	5	1025
64589	5	1025
64590	5	1025
64591	5	1025
64592	5	1025
64593	5	1025
64594	5	1025
64595	5	1025
64596	5	1026
64597	5	1026
64598	5	1026
64599	5	1026
64600	5	1026
64601	5	1026
64602	5	1026
64603	5	1026
64604	5	1026
64605	5	1026
64606	5	1026
64607	5	1026
64608	5	1026
64609	5	1026
64610	5	1026
64611	5	1026
64612	5	1026
64613	5	1026
64614	5	1026
64615	5	1026
64616	5	1026
64617	5	1026
64618	5	1026
64619	5	1026
64620	5	1026
64621	5	1026
64622	5	1026
64623	5	1026
64624	5	1027
64625	5	1027
64626	5	1027
64627	5	1027
64628	5	1027
64629	5	1027
64630	5	1027
64631	5	1027
64632	5	1027
64633	5	1027
64634	5	1027
64635	5	1027
64636	5	1027
64637	5	1027
64638	5	1027
64639	5	1027
64640	5	1027
64641	5	1027
64642	5	1027
64643	5	1027
64644	5	1027
64645	5	1027
64646	5	1027
64647	5	1027
64648	5	1027
64649	5	1028
64650	5	1028
64651	5	1028
64652	5	1028
64653	5	1028
64654	5	1028
64655	5	1028
64656	5	1028
64657	5	1028
64658	5	1028
64659	5	1028
64660	5	1028
64661	5	1028
64662	5	1028
64663	5	1028
64664	5	1028
64665	5	1028
64666	5	1028
64667	5	1028
64668	5	1028
64669	5	1028
64670	5	1028
64671	5	1028
64672	5	1028
64673	5	1028
64674	5	1028
64675	5	1028
64676	5	1028
64677	5	1028
64678	5	1029
64679	5	1029
64680	5	1029
64681	5	1029
64682	5	1029
64683	5	1029
64684	5	1029
64685	5	1029
64686	5	1029
64687	5	1029
64688	5	1029
64689	5	1029
64690	5	1029
64691	5	1029
64692	5	1029
64693	5	1029
64694	5	1029
64695	5	1029
64696	5	1029
64697	5	1029
64698	5	1029
64699	5	1029
64700	5	1029
64701	5	1029
64702	5	1029
64703	5	1030
64704	5	1030
64705	5	1030
64706	5	1030
64707	5	1030
64708	5	1030
64709	5	1030
64710	5	1030
64711	5	1030
64712	5	1030
64713	5	1030
64714	5	1030
64715	5	1030
64716	5	1030
64717	5	1030
64718	5	1030
64719	5	1030
64720	5	1030
64721	5	1030
64722	5	1030
64723	5	1030
64724	5	1030
64725	5	1030
64726	5	1030
64727	5	1030
64728	5	1030
64729	5	1030
64730	5	1030
64731	5	1030
64732	5	1030
64733	5	1031
64734	5	1031
64735	5	1031
64736	5	1031
64737	5	1031
64738	5	1031
64739	5	1031
64740	5	1031
64741	5	1031
64742	5	1031
64743	5	1031
64744	5	1031
64745	5	1031
64746	5	1031
64747	5	1031
64748	5	1031
64749	5	1031
64750	5	1031
64751	5	1031
64752	5	1031
64753	5	1031
64754	5	1031
64755	5	1031
64756	5	1031
64757	5	1031
64758	5	1031
64759	5	1031
64760	5	1031
64761	5	1031
64762	5	1031
64763	5	1031
64764	5	1032
64765	5	1032
64766	5	1032
64767	5	1032
64768	5	1032
64769	5	1032
64770	5	1032
64771	5	1032
64772	5	1032
64773	5	1032
64774	5	1032
64775	5	1032
64776	5	1032
64777	5	1032
64778	5	1032
64779	5	1032
64780	5	1032
64781	5	1032
64782	5	1032
64783	5	1032
64784	5	1032
64785	5	1032
64786	5	1032
64787	5	1032
64788	5	1032
64789	5	1032
64790	5	1032
64791	5	1032
64792	5	1032
64793	5	1032
64794	5	1032
64795	5	1033
64796	5	1033
64797	5	1033
64798	5	1033
64799	5	1033
64800	5	1033
64801	5	1033
64802	5	1033
64803	5	1033
64804	5	1033
64805	5	1033
64806	5	1033
64807	5	1033
64808	5	1033
64809	5	1033
64810	5	1033
64811	5	1033
64812	5	1033
64813	5	1033
64814	5	1033
64815	5	1033
64816	5	1033
64817	5	1033
64818	5	1033
64819	5	1033
64820	5	1033
64821	5	1033
64822	5	1033
64823	5	1033
64824	5	1034
64825	5	1034
64826	5	1034
64827	5	1034
64828	5	1034
64829	5	1034
64830	5	1034
64831	5	1034
64832	5	1034
64833	5	1034
64834	5	1034
64835	5	1034
64836	5	1034
64837	5	1034
64838	5	1034
64839	5	1034
64840	5	1034
64841	5	1034
64842	5	1034
64843	5	1034
64844	5	1034
64845	5	1034
64846	5	1034
64847	5	1034
64848	5	1034
64849	5	1034
64850	5	1035
64851	5	1035
64852	5	1035
64853	5	1035
64854	5	1035
64855	5	1035
64856	5	1035
64857	5	1035
64858	5	1035
64859	5	1035
64860	5	1035
64861	5	1035
64862	5	1035
