id	type	provenance	prompt	answer	choices	evidence	source_dataset
SM-1701	split	corpus	Split into members: “svatejasā”	sva + tejas		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 67	dcs-compound-dictionary
SM-1702	split	corpus	Split into members: “kuruśreṣṭha”	kuru + śreṣṭha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 66	dcs-compound-dictionary
SM-1703	split	corpus	Split into members: “paramātmā”	parama + ātman		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 66	dcs-compound-dictionary
SM-1704	split	corpus	Split into members: “agnihotraṁ”	agni + hotra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 65	dcs-compound-dictionary
SM-1705	split	corpus	Split into members: “putraśataṁ”	putra + śata		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 65	dcs-compound-dictionary
SM-1706	split	corpus	Split into members: “keśān”	keśa + keśa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 64	dcs-compound-dictionary
SM-1707	split	corpus	Split into members: “svagṛhaṁ”	sva + gṛha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 64	dcs-compound-dictionary
SM-1708	split	corpus	Split into members: “svapuraṁ”	sva + pura		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 64	dcs-compound-dictionary
SM-1709	split	corpus	Split into members: “narottama”	nara + uttama		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 63	dcs-compound-dictionary
SM-1710	split	corpus	Split into members: “mahākapiḥ”	mahat + kapi		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 63	dcs-compound-dictionary
SM-1711	split	corpus	Split into members: “mahāmṛdhe”	mahat + mṛdha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 63	dcs-compound-dictionary
SM-1712	split	corpus	Split into members: “svāṅgaśītaṁ”	sva + aṅga + śīta		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 63	dcs-compound-dictionary
SM-1713	split	corpus	Split into members: “tryaham”	tri + aha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 62	dcs-compound-dictionary
SM-1714	split	corpus	Split into members: “pādāṁśaṁ”	pāda + aṁśa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 62	dcs-compound-dictionary
SM-1715	split	corpus	Split into members: “mahāghoraṁ”	mahat + ghora		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 62	dcs-compound-dictionary
SM-1716	split	corpus	Split into members: “rājaputro”	rājan + putra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 62	dcs-compound-dictionary
SM-1717	split	corpus	Split into members: “satyavādī”	satya + vādin		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 62	dcs-compound-dictionary
SM-1718	split	corpus	Split into members: “sukhaduḥkhe”	sukha + duḥkha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 62	dcs-compound-dictionary
SM-1719	split	corpus	Split into members: “surāsuraiḥ”	sura + asura		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 62	dcs-compound-dictionary
SM-1720	split	corpus	Split into members: “nṛpaśreṣṭha”	nṛpa + śreṣṭha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 61	dcs-compound-dictionary
SM-1721	split	corpus	Split into members: “savyaṁ”	savya + savya		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 61	dcs-compound-dictionary
SM-1722	split	corpus	Split into members: “rājarṣiḥ”	rājan + ṛṣi		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 60	dcs-compound-dictionary
SM-1723	split	corpus	Split into members: “kaṭūṣṇā”	kaṭu + uṣṇa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 59	dcs-compound-dictionary
SM-1724	split	corpus	Split into members: “chāyāśuṣkaṁ”	chāyā + śuṣka		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 59	dcs-compound-dictionary
SM-1725	split	corpus	Split into members: “deveśo”	deva + īśa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 59	dcs-compound-dictionary
SM-1726	split	corpus	Split into members: “brahmahatyā”	brahman + hatyā		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 59	dcs-compound-dictionary
SM-1727	split	corpus	Split into members: “bhaikṣaṁ”	bhaikṣa + bhaikṣa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 59	dcs-compound-dictionary
SM-1728	split	corpus	Split into members: “śrīśiva”	śrī + śiva		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 59	dcs-compound-dictionary
SM-1729	split	corpus	Split into members: “saptarātraṁ”	saptan + rātra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 59	dcs-compound-dictionary
SM-1730	split	corpus	Split into members: “dharmaputro”	dharma + putra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 58	dcs-compound-dictionary
SM-1731	split	corpus	Split into members: “puṇyābhisaṁskāraḥ”	puṇya + abhisaṁskāra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 58	dcs-compound-dictionary
SM-1732	split	corpus	Split into members: “mahābhujaḥ”	mahat + bhuja		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 58	dcs-compound-dictionary
SM-1733	split	corpus	Split into members: “svecchayā”	sva + icchā		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 58	dcs-compound-dictionary
SM-1734	split	corpus	Split into members: “uttarabhāge”	uttara + bhāga		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 57	dcs-compound-dictionary
SM-1735	split	corpus	Split into members: “kaṭūṣṇaṁ”	kaṭu + uṣṇa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 57	dcs-compound-dictionary
SM-1736	split	corpus	Split into members: “devaputrā”	deva + putra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 57	dcs-compound-dictionary
SM-1737	split	corpus	Split into members: “mahāsattvaḥ”	mahat + sattva		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 57	dcs-compound-dictionary
SM-1738	split	corpus	Split into members: “mṛdvagninā”	mṛdu + agni		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 57	dcs-compound-dictionary
SM-1739	split	corpus	Split into members: “varṣasahasraṁ”	varṣa + sahasra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 57	dcs-compound-dictionary
SM-1740	split	corpus	Split into members: “śaravarṣair”	śara + varṣa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 57	dcs-compound-dictionary
SM-1741	split	corpus	Split into members: “ahorātraṁ”	ahar + rātra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 56	dcs-compound-dictionary
SM-1742	split	corpus	Split into members: “śrīśuka”	śrī + śuka		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 56	dcs-compound-dictionary
SM-1743	split	corpus	Split into members: “sattvā”	vana + latā		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 56	dcs-compound-dictionary
SM-1744	split	corpus	Split into members: “sabhāmadhye”	sabhā + madhya		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 56	dcs-compound-dictionary
SM-1745	split	corpus	Split into members: “koṭivedhī”	koṭi + vedhin		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 55	dcs-compound-dictionary
SM-1746	split	corpus	Split into members: “devāsure”	deva + asura		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 55	dcs-compound-dictionary
SM-1747	split	corpus	Split into members: “rākṣasendrasya”	rākṣasa + indra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 55	dcs-compound-dictionary
SM-1748	split	corpus	Split into members: “gosahasraphalaṁ”	go + sahasra + phala		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 54	dcs-compound-dictionary
SM-1749	split	corpus	Split into members: “dinānte”	dina + anta		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 54	dcs-compound-dictionary
SM-1750	split	corpus	Split into members: “dvipalaṁ”	dvi + pala		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 54	dcs-compound-dictionary
SM-1751	split	corpus	Split into members: “śubhāśubham”	śubha + aśubha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 53	dcs-compound-dictionary
SM-1752	split	corpus	Split into members: “dharmajñaḥ”	dharma + jña		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 52	dcs-compound-dictionary
SM-1753	split	corpus	Split into members: “dharmarājaḥ”	dharma + rāja		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 52	dcs-compound-dictionary
SM-1754	split	corpus	Split into members: “siṁhanādaṁ”	siṁha + nāda		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 52	dcs-compound-dictionary
SM-1755	split	corpus	Split into members: “somapītaye”	soma + pīti		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 52	dcs-compound-dictionary
SM-1756	split	corpus	Split into members: “kṛṣṇapakṣe”	kṛṣṇa + pakṣa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 51	dcs-compound-dictionary
SM-1757	split	corpus	Split into members: “bhūtātmā”	ātman + bhū		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 51	dcs-compound-dictionary
SM-1758	split	corpus	Split into members: “mahāvīryaḥ”	mahat + vīrya		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 51	dcs-compound-dictionary
SM-1759	split	corpus	Split into members: “yugakṣaye”	yuga + kṣaya		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 51	dcs-compound-dictionary
SM-1760	split	corpus	Split into members: “ghorarūpaṁ”	ghora + rūpa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 50	dcs-compound-dictionary
SM-1761	split	corpus	Split into members: “mahāsattvasya”	mahat + sattva		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 50	dcs-compound-dictionary
SM-1762	split	corpus	Split into members: “rathopasthe”	ratha + upastha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 50	dcs-compound-dictionary
SM-1763	split	corpus	Split into members: “savyena”	savya + savya		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 50	dcs-compound-dictionary
SM-1764	split	corpus	Split into members: “dharmajño”	dharma + jña		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 49	dcs-compound-dictionary
SM-1765	split	corpus	Split into members: “dharmarājena”	dharma + rāja		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 49	dcs-compound-dictionary
SM-1766	split	corpus	Split into members: “dhānyarāśau”	dhānya + rāśi		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 49	dcs-compound-dictionary
SM-1767	split	corpus	Split into members: “mahāphalam”	mahat + phala		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 49	dcs-compound-dictionary
SM-1768	split	corpus	Split into members: “rudralokaṁ”	rudra + loka		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 49	dcs-compound-dictionary
SM-1769	split	corpus	Split into members: “satyavādinaḥ”	satya + vādin		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 49	dcs-compound-dictionary
SM-1770	split	corpus	Split into members: “devadeveśa”	deva + deveśa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 48	dcs-compound-dictionary
SM-1771	split	corpus	Split into members: “prāṇāpānau”	prāṇa + apāna		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 48	dcs-compound-dictionary
SM-1772	split	corpus	Split into members: “mahānadī”	mahat + nadī		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 48	dcs-compound-dictionary
SM-1773	split	corpus	Split into members: “mahābala”	mahat + bala		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 48	dcs-compound-dictionary
SM-1774	split	corpus	Split into members: “śastrabhṛtāṁ”	śastra + bhṛt		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 48	dcs-compound-dictionary
SM-1775	split	corpus	Split into members: “sūtaputraṁ”	sūta + putra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 48	dcs-compound-dictionary
SM-1776	split	corpus	Split into members: “sūtaputro”	sūta + putra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 48	dcs-compound-dictionary
SM-1777	split	corpus	Split into members: “maharṣiṇā”	mahat + ṛṣi		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 47	dcs-compound-dictionary
SM-1778	split	corpus	Split into members: “maharṣe”	mahat + ṛṣi		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 47	dcs-compound-dictionary
SM-1779	split	corpus	Split into members: “mahāsattva”	mahat + sattva		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 47	dcs-compound-dictionary
SM-1780	split	corpus	Split into members: “maheṣvāsāḥ”	mahat + iṣvāsa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 47	dcs-compound-dictionary
SM-1781	split	corpus	Split into members: “varārohā”	vara + āroha		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 47	dcs-compound-dictionary
SM-1782	split	corpus	Split into members: “śatasahasrāṇi”	śata + sahasra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 47	dcs-compound-dictionary
SM-1783	split	corpus	Split into members: “ajaḥ”	aja + aja		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 46	dcs-compound-dictionary
SM-1784	split	corpus	Split into members: “maharṣer”	mahat + ṛṣi		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 46	dcs-compound-dictionary
SM-1785	split	corpus	Split into members: “satyavāg”	satya + vāc		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 46	dcs-compound-dictionary
SM-1786	split	corpus	Split into members: “gokarṇe”	go + karṇa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 45	dcs-compound-dictionary
SM-1787	split	corpus	Split into members: “gomayaṁ”	go + maya		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 45	dcs-compound-dictionary
SM-1788	split	corpus	Split into members: “puṇyaphalaṁ”	puṇya + phala		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 45	dcs-compound-dictionary
SM-1789	split	corpus	Split into members: “sahasrākṣaḥ”	sahasra + akṣa		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 45	dcs-compound-dictionary
SM-1790	split	corpus	Split into members: “sūkṣmacūrṇaṁ”	sūkṣma + carv		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 45	dcs-compound-dictionary
SM-1791	split	corpus	Split into members: “sūtaputreṇa”	sūta + putra		DCS compound dictionary (Kompozity cmps.csv/names.csv), corpus frequency 45	dcs-compound-dictionary
