id	type	index_token	gender	stem_class	question	answer	choices
ZD-2620	odd-one-out	mfn·8√a	mfn	consonant-stem	Which word does NOT share the paradigm class of the others: तेजीयंस् (tejīyaṃs), रसाशिर् (rasāśir), अतिपितर् (atipitar), सुनीति (sunīti)?	सुनीति (sunīti)	अतिपितर् (atipitar) | तेजीयंस् (tejīyaṃs) | सुनीति (sunīti) | रसाशिर् (rasāśir)
ZD-2621	odd-one-out	mfn·8√a	mfn	consonant-stem	Which word does NOT share the paradigm class of the others: अद्युत् (adyut), हतस्वसर् (hatasvasar), अदाश्वंस् (adāśvaṃs), निरुपधि (nirupadhi)?	निरुपधि (nirupadhi)	अदाश्वंस् (adāśvaṃs) | अद्युत् (adyut) | निरुपधि (nirupadhi) | हतस्वसर् (hatasvasar)
ZD-2622	odd-one-out	mfn·8√a	mfn	consonant-stem	Which word does NOT share the paradigm class of the others: अदारसृत् (adārasṛt), वरीयंस् (varīyaṃs), वसीयंस् (vasīyaṃs), विपोधा (vipodhā)?	विपोधा (vipodhā)	अदारसृत् (adārasṛt) | वसीयंस् (vasīyaṃs) | विपोधा (vipodhā) | वरीयंस् (varīyaṃs)
ZD-2623	odd-one-out	mfn·8√a	mfn	consonant-stem	Which word does NOT share the paradigm class of the others: भवीयंस् (bhavīyaṃs), नेदीयंस् (nedīyaṃs), होतर् (hotar), सुरूपकृत्नु (surūpakṛtnu)?	सुरूपकृत्नु (surūpakṛtnu)	सुरूपकृत्नु (surūpakṛtnu) | होतर् (hotar) | भवीयंस् (bhavīyaṃs) | नेदीयंस् (nedīyaṃs)
ZD-2624	odd-one-out	mfn·8√a	mfn	consonant-stem	Which word does NOT share the paradigm class of the others: सनीयंस् (sanīyaṃs), कण्वहोतर् (kaṇvahotar), विक्लेदीयंस् (vikledīyaṃs), अतिचमू (aticamū)?	अतिचमू (aticamū)	अतिचमू (aticamū) | कण्वहोतर् (kaṇvahotar) | विक्लेदीयंस् (vikledīyaṃs) | सनीयंस् (sanīyaṃs)
ZD-2625	odd-one-out	f·3a+2	f	i-stem	Which word does NOT share the paradigm class of the others: गव्यूति (gavyūti), हव्यसूक्ति (havyasūkti), क्षेत्रसाति (kṣetrasāti), वञ्च् (vañc)?	वञ्च् (vañc)	वञ्च् (vañc) | गव्यूति (gavyūti) | क्षेत्रसाति (kṣetrasāti) | हव्यसूक्ति (havyasūkti)
ZD-2626	odd-one-out	f·3a+2	f	i-stem	Which word does NOT share the paradigm class of the others: भरहूति (bharahūti), विपणि (vipaṇi), सुशिष्टि (suśiṣṭi), देवता (devatā)?	देवता (devatā)	देवता (devatā) | भरहूति (bharahūti) | सुशिष्टि (suśiṣṭi) | विपणि (vipaṇi)
ZD-2627	odd-one-out	f·3a+2	f	i-stem	Which word does NOT share the paradigm class of the others: वनधिति (vanadhiti), त्रयोनवति (trayonavati), वषट्कृति (vaṣaṭkṛti), पूतनिका (pūtanikā)?	पूतनिका (pūtanikā)	त्रयोनवति (trayonavati) | वषट्कृति (vaṣaṭkṛti) | पूतनिका (pūtanikā) | वनधिति (vanadhiti)
ZD-2628	odd-one-out	f·3a+2	f	i-stem	Which word does NOT share the paradigm class of the others: चर्षणीधृति (carṣaṇīdhṛti), सप्तविंशति (saptaviṃśati), ऋतयुक्ति (ṛtayukti), वञ्च् (vañc)?	वञ्च् (vañc)	चर्षणीधृति (carṣaṇīdhṛti) | ऋतयुक्ति (ṛtayukti) | वञ्च् (vañc) | सप्तविंशति (saptaviṃśati)
ZD-2629	odd-one-out	f·3a+2	f	i-stem	Which word does NOT share the paradigm class of the others: मघत्ति (maghatti), त्रिनवति (trinavati), असुनीति (asunīti), परावत् (parāvat)?	परावत् (parāvat)	त्रिनवति (trinavati) | मघत्ति (maghatti) | परावत् (parāvat) | असुनीति (asunīti)
ZD-2630	odd-one-out	f·3a+2	f	i-stem	Which word does NOT share the paradigm class of the others: एकसप्तति (ekasaptati), गृभीतताति (gṛbhītatāti), वाजसाति (vājasāti), वीरपत्नी (vīrapatnī)?	वीरपत्नी (vīrapatnī)	गृभीतताति (gṛbhītatāti) | वीरपत्नी (vīrapatnī) | एकसप्तति (ekasaptati) | वाजसाति (vājasāti)
ZD-2631	odd-one-out	f·3a+2	f	i-stem	Which word does NOT share the paradigm class of the others: पुरोजिति (purojiti), हविष्कृति (haviṣkṛti), हस्कृति (haskṛti), षट्त्रिंशत् (ṣaṭtriṃśat)?	षट्त्रिंशत् (ṣaṭtriṃśat)	हस्कृति (haskṛti) | पुरोजिति (purojiti) | षट्त्रिंशत् (ṣaṭtriṃśat) | हविष्कृति (haviṣkṛti)
ZD-2632	odd-one-out	f·3a+2	f	i-stem	Which word does NOT share the paradigm class of the others: द्युम्नसाति (dyumnasāti), सहूति (sahūti), द्वाविंशति (dvāviṃśati), घ्न (ghna)?	घ्न (ghna)	सहूति (sahūti) | द्वाविंशति (dvāviṃśati) | घ्न (ghna) | द्युम्नसाति (dyumnasāti)
ZD-2633	odd-one-out	f·4b	f	ī-stem	Which word does NOT share the paradigm class of the others: अह्नी (ahnī), बृसी (bṛsī), सरसी (sarasī), प्रत्यञ्च् (pratyañc)?	प्रत्यञ्च् (pratyañc)	सरसी (sarasī) | प्रत्यञ्च् (pratyañc) | अह्नी (ahnī) | बृसी (bṛsī)
ZD-2634	odd-one-out	f·4b	f	ī-stem	Which word does NOT share the paradigm class of the others: सिरी (sirī), क्षेत्री (kṣetrī), खारी (khārī), आशस् (āśas)?	आशस् (āśas)	खारी (khārī) | सिरी (sirī) | आशस् (āśas) | क्षेत्री (kṣetrī)
ZD-2635	odd-one-out	f·4b	f	ī-stem	Which word does NOT share the paradigm class of the others: मातुलानी (mātulānī), हिमानी (himānī), काप्यायनी (kāpyāyanī), लक्ष्मीपूजा (lakṣmīpūjā)?	लक्ष्मीपूजा (lakṣmīpūjā)	हिमानी (himānī) | लक्ष्मीपूजा (lakṣmīpūjā) | मातुलानी (mātulānī) | काप्यायनी (kāpyāyanī)
ZD-2636	odd-one-out	f·4b	f	ī-stem	Which word does NOT share the paradigm class of the others: माकी (mākī), औषसी (auṣasī), शर्वाणी (śarvāṇī), विवाच् (vivāc)?	विवाच् (vivāc)	शर्वाणी (śarvāṇī) | माकी (mākī) | औषसी (auṣasī) | विवाच् (vivāc)
ZD-2637	odd-one-out	f·4b	f	ī-stem	Which word does NOT share the paradigm class of the others: लौहित्यायनी (lauhityāyanī), वरुणानी (varuṇānī), शष्कण्डी (śaṣkaṇḍī), परावत् (parāvat)?	परावत् (parāvat)	परावत् (parāvat) | शष्कण्डी (śaṣkaṇḍī) | वरुणानी (varuṇānī) | लौहित्यायनी (lauhityāyanī)
ZD-2638	odd-one-out	f·4b	f	ī-stem	Which word does NOT share the paradigm class of the others: राजासन्दी (rājāsandī), क्षत्रियाणी (kṣatriyāṇī), वाल्गव्यायनी (vālgavyāyanī), शितद्रु (śitadru)?	शितद्रु (śitadru)	वाल्गव्यायनी (vālgavyāyanī) | क्षत्रियाणी (kṣatriyāṇī) | शितद्रु (śitadru) | राजासन्दी (rājāsandī)
ZD-2639	odd-one-out	f·4b	f	ī-stem	Which word does NOT share the paradigm class of the others: और्दायनी (aurdāyanī), आर्क्ष्यायणी (ārkṣyāyaṇī), शष्कुली (śaṣkulī), चतुःशत (catuḥśata)?	चतुःशत (catuḥśata)	आर्क्ष्यायणी (ārkṣyāyaṇī) | और्दायनी (aurdāyanī) | शष्कुली (śaṣkulī) | चतुःशत (catuḥśata)
ZD-2640	odd-one-out	f·4b	f	ī-stem	Which word does NOT share the paradigm class of the others: वार्क्ष्यायणी (vārkṣyāyaṇī), शमी (śamī), अनडुही (anaḍuhī), गौरसक्थ (gaurasaktha)?	गौरसक्थ (gaurasaktha)	अनडुही (anaḍuhī) | शमी (śamī) | गौरसक्थ (gaurasaktha) | वार्क्ष्यायणी (vārkṣyāyaṇī)
ZD-2641	odd-one-out	f·3b	f	i-stem	Which word does NOT share the paradigm class of the others: राति (rāti), प्रतिष्ठि (pratiṣṭhi), ज्यानि (jyāni), पृथुशिरस् (pṛthuśiras)?	पृथुशिरस् (pṛthuśiras)	पृथुशिरस् (pṛthuśiras) | प्रतिष्ठि (pratiṣṭhi) | राति (rāti) | ज्यानि (jyāni)
ZD-2642	odd-one-out	f·3b	f	i-stem	Which word does NOT share the paradigm class of the others: शक्ति (śakti), धूर्ति (dhūrti), घृताहुति (ghṛtāhuti), अप्वा (apvā)?	अप्वा (apvā)	अप्वा (apvā) | घृताहुति (ghṛtāhuti) | शक्ति (śakti) | धूर्ति (dhūrti)
ZD-2643	odd-one-out	f·3b	f	i-stem	Which word does NOT share the paradigm class of the others: दलि (dali), गवीनि (gavīni), तुजि (tuji), षू (ṣū)?	षू (ṣū)	गवीनि (gavīni) | तुजि (tuji) | षू (ṣū) | दलि (dali)
ZD-2644	odd-one-out	f·3b	f	i-stem	Which word does NOT share the paradigm class of the others: श्रुष्टि (śruṣṭi), जूर्णि (jūrṇi), अंहति (aṃhati), मघवन् (maghavan)?	मघवन् (maghavan)	जूर्णि (jūrṇi) | अंहति (aṃhati) | श्रुष्टि (śruṣṭi) | मघवन् (maghavan)
ZD-2645	odd-one-out	f·3b	f	i-stem	Which word does NOT share the paradigm class of the others: शोचि (śoci), रन्धि (randhi), भृष्टि (bhṛṣṭi), चेतकी (cetakī)?	चेतकी (cetakī)	रन्धि (randhi) | शोचि (śoci) | भृष्टि (bhṛṣṭi) | चेतकी (cetakī)
ZD-2646	odd-one-out	f·3b	f	i-stem	Which word does NOT share the paradigm class of the others: आसक्ति (āsakti), क्षिति (kṣiti), भृति (bhṛti), विष्वक्सेनप्रिया (viṣvaksenapriyā)?	विष्वक्सेनप्रिया (viṣvaksenapriyā)	क्षिति (kṣiti) | आसक्ति (āsakti) | विष्वक्सेनप्रिया (viṣvaksenapriyā) | भृति (bhṛti)
ZD-2647	odd-one-out	f·3b	f	i-stem	Which word does NOT share the paradigm class of the others: वर्तनि (vartani), दुष्टुति (duṣṭuti), युवति (yuvati), राजकोशातक (rājakośātaka)?	राजकोशातक (rājakośātaka)	युवति (yuvati) | वर्तनि (vartani) | दुष्टुति (duṣṭuti) | राजकोशातक (rājakośātaka)
ZD-2648	odd-one-out	f·3b	f	i-stem	Which word does NOT share the paradigm class of the others: वेणि (veṇi), सूति (sūti), सिक्ति (sikti), स्रद्धू (sraddhū)?	स्रद्धू (sraddhū)	वेणि (veṇi) | सूति (sūti) | सिक्ति (sikti) | स्रद्धू (sraddhū)
