pack	sent_n	sent_sub	tok_idx	form_slp1	surface_ru	lemma_ru	root_ru	layer_hit
nala-1	13	3	5	sundarI	Сундари	Прекрасный, как юное облако		surface+lemma
nala-1	14	1	0	nalaS		Нала		lemma
nala-1	14	1	1	ca	и	и		surface+lemma
nala-1	14	1	2	nara	человек	человек		surface+lemma
nala-1	14	1	3	SArdUlaH	тигр	тигр		surface+lemma
nala-1	14	1	4	rUpeRa	красотой	образ		surface+lemma
nala-1	14	1	5	apratimaH	не было равных	несравненный		surface+lemma
nala-1	14	1	6	Buvi	на земле	будет	будет	surface+lemma+root
nala-1	14	2	0	kandarpa	Кандарпа	Кандарпа		surface+lemma
nala-1	14	2	1	iva	как	как		surface+lemma
nala-1	14	2	2	rUpeRa	красотой	образ		surface+lemma
nala-1	14	2	3	mUrtimAn	принял телесную форму	воплощенный		surface+lemma
nala-1	14	2	4	aBavat	был	будет	будет	surface+lemma+root
nala-1	14	2	5	svayam	сам	сам		surface+lemma
nala-1	15	1	0	tasyAH	ее	он		surface+lemma
nala-1	15	1	1	samIpe	вблизи	к		surface+lemma
nala-1	15	1	2	tu	же	же	же	surface+lemma+root
nala-1	15	1	3	nalaM	Налу	Нала		surface+lemma
nala-1	15	1	4	praSaSaMsuH	восславили	восхваляют	скажи	surface+lemma+root
nala-1	15	1	5	kutUhalAt	любопытством	любопытства		surface+lemma
nala-1	15	2	0	nEzaDasya				none
nala-1	15	2	1	samIpe	вблизи	к		surface+lemma
nala-1	15	2	2	tu	же	же	же	surface+lemma+root
nala-1	15	2	3	damayantIM	Дамаянти	Дамаянти		surface+lemma
nala-1	15	2	4	punaH	снова	снова		surface+lemma
nala-1	15	2	5	punaH	снова	снова		surface+lemma
nala-1	16	1	0	tayor	их	он		surface+lemma
nala-1	16	1	1	adfzwa	невидимых	невидимых		surface+lemma
nala-1	16	1	2	kAmaH	желание	желание		surface+lemma
nala-1	16	1	3	BUc	будет	будет	будет	surface+lemma+root
nala-1	16	1	4	CfRvatoH		услышав	услышав	lemma+root
nala-1	16	1	5	satataM	всегда	постоянно		surface+lemma
nala-1	16	1	6	guRAn	гуны	гуны		surface+lemma
nala-1	16	2	0	anyonyaM	друг друга	друг друга		surface+lemma
nala-1	16	2	1	prati	к	к		surface+lemma
nala-1	16	2	2	kOnteya				none
nala-1	16	2	3	sa	он	он		surface+lemma
nala-1	16	2	4	vyavarData	тянулся	возрастает	возрастает	surface+lemma+root
nala-1	16	2	5	hfcCayaH		лежащее в сердце		lemma
nala-1	17	1	0	a	о	о		surface+lemma
nala-1	17	1	1	Saknuvan		способен	способен	lemma+root
nala-1	17	1	2	nalaH	Нала	Нала		surface+lemma
nala-1	17	1	3	kAmaM	желание	желание		surface+lemma
nala-1	17	1	4	tadA	тогда	тогда		surface+lemma
nala-1	17	1	5	DArayituM	запоминать	поддерживают	поддерживают	surface+lemma+root
nala-1	17	1	6	hfdA	сердцем	сердце		surface+lemma
nala-1	17	2	0	antaHpura	внутренние покои	внутренние покои		surface+lemma
nala-1	17	2	1	samIpa	к	к		surface+lemma
nala-1	17	2	2	sTe	противостояли	стоит		surface+lemma
nala-1	17	2	3	vana	лес	лес		surface+lemma
nala-1	17	2	4	Aste	пребывает	сидит	почитают	surface+lemma+root
nala-1	17	2	5	rahas	наедине	тайно		surface+lemma
nala-1	17	2	6	gataH	ушел	отправился	пришел	surface+lemma+root
nala-1	18	1	0	sa	он	он		surface+lemma
nala-1	18	1	1	dadarSa	увидел	увидев	увидев	surface+lemma+root
nala-1	18	1	2	tadA	тогда	тогда		surface+lemma
nala-1	18	1	3	haMsAY		гуси		lemma
nala-1	18	1	4	jAtarUpa	золото	золото		surface+lemma
nala-1	18	1	5	paricCadAn		одежды		lemma
nala-1	18	2	0	vane	в лесу	лес		surface+lemma
nala-1	18	2	1	vicaratAM	разгуливали	рыскал	движется	surface+lemma+root
nala-1	18	2	2	tezAm	их	он		surface+lemma
nala-1	18	2	3	ekaM	одно	один		surface+lemma
nala-1	18	2	4	jagrAha	схватил	взяв	взяв	surface+lemma+root
nala-1	18	2	5	pakziRam	пернатого	птиц		surface+lemma
nala-1	19	1	0	tato	тогда	тогда		surface+lemma
nala-1	19	1	1	antarikza	воздушное пространство	воздушное пространство		surface+lemma
nala-1	19	1	2	gaH		коров		lemma
nala-1	19	1	3	vAcaM	речь	речь		surface+lemma
nala-1	19	1	4	vyAjahAra	сказал	произнося	похитил	surface+lemma+root
nala-1	19	1	5	tadA	тогда	тогда		surface+lemma
nala-1	19	1	6	nalam	Налу	Нала		surface+lemma
nala-1	19	2	0	na	не	не		surface+lemma
nala-1	19	2	1	hantavyo	должен быть убит	убит	убит	surface+lemma+root
nala-1	19	2	2	smi		есть	есть	lemma+root
nala-1	19	2	3	te	тебе	тебя		surface+lemma
nala-1	19	2	4	rAjan	царь	царь		surface+lemma
nala-1	19	2	5	karizyAmi	сделаю	сделал	сделал	surface+lemma+root
nala-1	19	2	6	hi	ведь	ведь	ведь	surface+lemma+root
nala-1	19	2	7	te	тебе	тебя		surface+lemma
nala-1	19	2	8	priyam	приятное	приятное		surface+lemma
nala-1	2	1	0	atizWan	присутствовали	пребывает	пребывает	surface+lemma+root
nala-1	2	1	1	manuja	людей	люди		surface+lemma
nala-1	2	1	2	indrARAm	Индры	Индра		surface+lemma
nala-1	2	1	3	mUrDni	в голову	голову		surface+lemma
nala-1	2	1	4	devapatir	Владыка богов	Владыка богов		surface+lemma
nala-1	2	1	5	yaTA	как	как		surface+lemma
nala-1	2	2	0	upary		наверху		lemma
nala-1	2	2	1	upari	наверху	наверху		surface+lemma
nala-1	2	2	2	sarvezAm	всех	все		surface+lemma
nala-1	2	2	3	Aditya	солнце	солнце		surface+lemma
nala-1	2	2	4	iva	как	как		surface+lemma
nala-1	2	2	5	tejasA	блеском	блеск		surface+lemma
nala-1	20	1	0	damayantI	Дамаянти	Дамаянти		surface+lemma
nala-1	20	1	1	sakASe	в присутствии	к		surface+lemma
nala-1	20	1	2	tvAM	тебя	тебя		surface+lemma
nala-1	20	1	3	kaTayizyAmi	расскажу	рассказал	рассказал	surface+lemma+root
nala-1	20	1	4	nEzaDa				none
nala-1	20	2	0	yaTA	как	как		surface+lemma
nala-1	20	2	1	tvad	тебя	тебя		surface+lemma
nala-1	20	2	2	anyam	другого	другой		surface+lemma
nala-1	20	2	3	puruzaM	мужа	человек		surface+lemma
nala-1	20	2	4	na	не	не		surface+lemma
nala-1	20	2	5	sA	она	он		surface+lemma
nala-1	20	2	6	maMsyati	будет чтить	считаю	считаю	surface+lemma+root
nala-1	20	2	7	karhicit	никогда	никогда		surface+lemma
nala-1	21	1	0	evam	так	так		surface+lemma
nala-1	21	1	1	uktas	попрошенный	сказал	сказал	surface+lemma+root
nala-1	21	1	2	tato	тогда	тогда		surface+lemma
nala-1	21	1	3	haMsam	лебедя	гуси		surface+lemma
nala-1	21	1	4	utsasarja	выпустил	оставив	выпустил	surface+lemma+root
nala-1	21	1	5	mahIpatiH	царь	владыка земли		surface+lemma
nala-1	21	2	0	te	тебе	он		surface+lemma
nala-1	21	2	1	tu	же	же	же	surface+lemma+root
nala-1	21	2	2	haMsAH	гуси	гуси		surface+lemma
nala-1	21	2	3	samutpatya	поднявшись	взлетел	упал	surface+lemma+root
nala-1	21	2	4	vidarBAn	страны видарбхов	Видарбху		surface+lemma
nala-1	21	2	5	agamaMs		отправился	пришел	lemma+root
nala-1	21	2	6	tataH	тогда	тогда		surface+lemma
nala-1	22	1	0	vidarBa	Видарбху	Видарбху		surface+lemma
nala-1	22	1	1	nagarIm	город	город		surface+lemma
nala-1	22	1	2	gatvA	отправившись	отправился	пришел	surface+lemma+root
nala-1	22	1	3	damayantyAs		Дамаянти		lemma
nala-1	22	1	4	tadA	тогда	тогда		surface+lemma
nala-1	22	1	5	antike	вблизи	близко		surface+lemma
nala-1	22	2	0	nipetus		упал	упал	lemma+root
nala-1	22	2	1	te	тебе	он		surface+lemma
nala-1	22	2	2	garutmantaH		Гаруда		lemma
nala-1	22	2	3	sA	она	он		surface+lemma
nala-1	22	2	4	dadarSa	увидел	увидев	увидев	surface+lemma+root
nala-1	22	2	5	aTa	и	и		surface+lemma
nala-1	22	2	6	tAn	их	он		surface+lemma
nala-1	22	2	7	KagAn		птицы		lemma
nala-1	23	1	0	sA	она	он		surface+lemma
nala-1	23	1	1	tAn	их	он		surface+lemma
nala-1	23	1	2	adButa	удивительный	удивительный		surface+lemma
nala-1	23	1	3	rUpAn		образ		lemma
nala-1	23	1	4	vE		понесетъ		lemma
nala-1	23	1	5	dfzwvA	увидев	увидев	увидев	surface+lemma+root
nala-1	23	1	6	saKI	подруга	подруга		surface+lemma
nala-1	23	1	7	gaRa	сонмы	сонмы		surface+lemma
nala-1	23	1	8	AvftA	покрыта	покрыто	окруженный	surface+lemma+root
nala-1	23	2	0	hfzwA	радостно	радостно	радостно	surface+lemma+root
nala-1	23	2	1	grahItuM	схватить	взяв	взяв	surface+lemma+root
nala-1	23	2	2	KagamAMs		небожители		lemma
nala-1	23	2	3	tvaramARA	быстро	поспешно	поспешно	surface+lemma+root
nala-1	23	2	4	upacakrame	начал	начал	вышел	surface+lemma+root
nala-1	24	1	0	aTa	и	и		surface+lemma
nala-1	24	1	1	haMsA	гусей	гуси		surface+lemma
nala-1	24	1	2	visasfpuH	разлетелись	ползущими	ползает	surface+lemma+root
nala-1	24	1	3	sarvataH	со всех сторон	со всех сторон		surface+lemma
nala-1	24	1	4	pramadA	женщины	женщины		surface+lemma
nala-1	24	1	5	vane	в лесу	лес		surface+lemma
nala-1	24	2	0	eka	один	один		surface+lemma
nala-1	24	2	1	ekaSas		по одной		lemma
nala-1	24	2	2	tataH	тогда	тогда		surface+lemma
nala-1	24	2	3	kanyAs		дочь		lemma
nala-1	24	2	4	tAn	их	он		surface+lemma
nala-1	24	2	5	haMsAn	облака	гуси		surface+lemma
nala-1	24	2	6	samupAdravan	ринулись	ринулся	ринулся	surface+lemma+root
nala-1	25	1	0	damayantI	Дамаянти	Дамаянти		surface+lemma
nala-1	25	1	1	tu	же	же	же	surface+lemma+root
nala-1	25	1	2	yaM	кого	что		surface+lemma
nala-1	25	1	3	haMsaM	лебедя	гуси		surface+lemma
nala-1	25	1	4	samupADAvad			ринулся	root
nala-1	25	1	5	antike	вблизи	близко		surface+lemma
nala-1	25	2	0	sa	он	он		surface+lemma
nala-1	25	2	1	mAnuzIM	человеческий	людей		surface+lemma
nala-1	25	2	2	giraM	слово	песни		surface+lemma
nala-1	25	2	3	kftvA	сделав	сделал	сделал	surface+lemma+root
nala-1	25	2	4	damayantIm	Дамаянти	Дамаянти		surface+lemma
nala-1	25	2	5	aTa	и	и		surface+lemma
nala-1	25	2	6	abravIt	сказал	сказал	сказал	surface+lemma+root
nala-1	26	1	0	damayanti	Дамаянти	Дамаянти		surface+lemma
nala-1	26	1	1	nalo	Нала	Нала		surface+lemma
nala-1	26	1	2	nAma	имя	имя		surface+lemma
nala-1	26	1	3	nizaDezu	в стране нишадхов	нишадхов		surface+lemma
nala-1	26	1	4	mahIpatiH	царь	владыка земли		surface+lemma
nala-1	26	2	0	aSvinoH	Ашвинов	Ашвины		surface+lemma
nala-1	26	2	1	sadfSo	равен	равного		surface+lemma
nala-1	26	2	2	rUpe	виде	образ		surface+lemma
nala-1	26	2	3	na	не	не		surface+lemma
nala-1	26	2	4	samAs		равный		lemma
nala-1	26	2	5	tasya	его	он		surface+lemma
nala-1	26	2	6	mAnuzAH	люди	людей		surface+lemma
nala-1	27	1	0	tasya	его	он		surface+lemma
nala-1	27	1	1	vE		понесетъ		lemma
nala-1	27	1	2	yadi	если	если		surface+lemma
nala-1	27	1	3	BAryA	жена	жена		surface+lemma
nala-1	27	1	4	tvaM	ты	тебя		surface+lemma
nala-1	27	1	5	BaveTA	будь	будет	будет	surface+lemma+root
nala-1	27	1	6	varavarRini	красавица	красавица		surface+lemma
nala-1	27	2	0	saPalaM	небесплодным	приносят плоды		surface+lemma
nala-1	27	2	1	te	тебе	тебя		surface+lemma
nala-1	27	2	2	Bavej	может быть	будет	будет	surface+lemma+root
nala-1	27	2	3	janma	рождение	рождение		surface+lemma
nala-1	27	2	4	rUpaM	облик	образ		surface+lemma
nala-1	27	2	5	ca	и	и		surface+lemma
nala-1	27	2	6	idam	это	это		surface+lemma
nala-1	27	2	7	sumaDyame	тонкостанная	тонкостанная		surface+lemma
nala-1	28	1	0	vayaM	мы	я	я	surface+lemma+root
nala-1	28	1	1	hi	ведь	ведь	ведь	surface+lemma+root
nala-1	28	1	2	deva	боги	боги		surface+lemma
nala-1	28	1	3	ganDarva	гандхарвы	гандхарвы		surface+lemma
nala-1	28	1	4	manuzya	люди	люди		surface+lemma
nala-1	28	1	5	uraga	змеи	змеи		surface+lemma
nala-1	28	1	6	rAkzasAn	ракшасов	ракшасов		surface+lemma
nala-1	28	2	0	dfzwavanto		увидев	увидев	lemma+root
nala-1	28	2	1	na	не	не		surface+lemma
nala-1	28	2	2	ca	и	и		surface+lemma
nala-1	28	2	3	asmABiH	нами	я	я	surface+lemma+root
nala-1	28	2	4	dfzwa	видел	увидев	увидев	surface+lemma+root
nala-1	28	2	5	pUrvaH	прежде	прежде		surface+lemma
nala-1	28	2	6	taTAviDaH	таков	такое		surface+lemma
nala-1	29	1	0	tvaM	ты	тебя		surface+lemma
nala-1	29	1	1	ca	и	и		surface+lemma
nala-1	29	1	2	api	также	также		surface+lemma
nala-1	29	1	3	ratnaM	сокровище	сокровище		surface+lemma
nala-1	29	1	4	nArIRAM	женщин	женщина		surface+lemma
nala-1	29	1	5	narezu	людей	человек		surface+lemma
nala-1	29	1	6	ca	и	и		surface+lemma
nala-1	29	1	7	nalo	Нала	Нала		surface+lemma
nala-1	29	1	8	varaH	лучший	лучший		surface+lemma
nala-1	29	2	0	viSizwAyA		превосходит	остается	lemma+root
nala-1	29	2	1	viSizwena	отличнейшим	превосходит	остается	surface+lemma+root
nala-1	29	2	2	saMgamo		слияния		lemma
nala-1	29	2	3	guRavAn	добродетельный	добродетельный		surface+lemma
nala-1	29	2	4	Bavet	будет	будет	будет	surface+lemma+root
nala-1	3	1	0	brahmaRyo		благочестивый		lemma
nala-1	3	1	1	veda	знает	Веды		surface+lemma
nala-1	3	1	2	vid	знает	знает	знает	surface+lemma+root
nala-1	3	1	3	CUro		герой		lemma
nala-1	3	1	4	nizaDezu	в стране нишадхов	нишадхов		surface+lemma
nala-1	3	1	5	mahIpatiH	царь	владыка земли		surface+lemma
nala-1	3	2	0	akza	ось	кости		surface+lemma
nala-1	3	2	1	priyaH	дорог	приятное		surface+lemma
nala-1	3	2	2	satya	правду	правду		surface+lemma
nala-1	3	2	3	vAdI	говорящий	говорящие		surface+lemma
nala-1	3	2	4	mahAn	великий	великий		surface+lemma
nala-1	3	2	5	akzOhiRI				none
nala-1	3	2	6	patiH	муж	мужа		surface+lemma
nala-1	30	1	0	evam	так	так		surface+lemma
nala-1	30	1	1	uktA	сказала	сказал	сказал	surface+lemma+root
nala-1	30	1	2	tu	же	же	же	surface+lemma+root
nala-1	30	1	3	haMsena	гусем	гуси		surface+lemma
nala-1	30	1	4	damayantI	Дамаянти	Дамаянти		surface+lemma
nala-1	30	1	5	viSAM	племен	племен	вошел	surface+lemma+root
nala-1	30	1	6	pate	владыка	мужа		surface+lemma
nala-1	30	2	0	abravIt	сказал	сказал	сказал	surface+lemma+root
nala-1	30	2	1	tatra	там	там		surface+lemma
nala-1	30	2	2	taM	его	он		surface+lemma
nala-1	30	2	3	haMsaM	лебедя	гуси		surface+lemma
nala-1	30	2	4	tam	его	он		surface+lemma
nala-1	30	2	5	apy	хотя	также		surface+lemma
nala-1	30	2	6	evaM	так	так		surface+lemma
nala-1	30	2	7	nalaM	Налу	Нала		surface+lemma
nala-1	30	2	8	vada	скажи	говорят	говорят	surface+lemma+root
nala-1	31	1	0	taTA	так	так		surface+lemma
nala-1	31	1	1	iti	так	так		surface+lemma
nala-1	31	1	2	uktvA	сказав	сказал	сказал	surface+lemma+root
nala-1	31	1	3	aRqajaH		рожденный из яйца		lemma
nala-1	31	1	4	kanyAM	девушку	дочь		surface+lemma
nala-1	31	1	5	vEdarBasya				none
nala-1	31	1	6	viSAM	племен	племен	вошел	surface+lemma+root
nala-1	31	1	7	pate	владыка	мужа		surface+lemma
nala-1	31	2	0	punar	снова	снова		surface+lemma
nala-1	31	2	1	Agamya	придя	пришел	пришел	surface+lemma+root
nala-1	31	2	2	nizaDAn		нишадхов		lemma
nala-1	31	2	3	nale	Нала	Нала		surface+lemma
nala-1	31	2	4	sarvaM	все	все		surface+lemma
nala-1	31	2	5	nyavedayat	поведал	поведал	поведал	surface+lemma+root
nala-1	4	1	0	Ipsito		взлелеяно это желание		lemma
nala-1	4	1	1	vara	лучший	лучший		surface+lemma
nala-1	4	1	2	nArIRAm	женщин	женщина		surface+lemma
nala-1	4	1	3	udAraH	благородный	дурные предзнаменования		surface+lemma
nala-1	4	1	4	saMyata	приятных	обуздав	подняв	surface+lemma+root
nala-1	4	1	5	indriyaH	страсти	чувства		surface+lemma
nala-1	4	2	0	rakzitA	защитник	защитник		surface+lemma
nala-1	4	2	1	DanvinAM		лучником		lemma
nala-1	4	2	2	SrezWaH	лучший	лучший		surface+lemma
nala-1	4	2	3	sAkzAd	воплощенная	воочию		surface+lemma
nala-1	4	2	4	iva	как	как		surface+lemma
nala-1	4	2	5	manuH	Ману	Ману		surface+lemma
nala-1	4	2	6	svayam	сам	сам		surface+lemma
nala-1	5	1	0	taTA	так	так		surface+lemma
nala-1	5	1	1	eva	именно	именно		surface+lemma
nala-1	5	1	2	AsIt	был	есть	есть	surface+lemma+root
nala-1	5	1	3	vidarBezu	в стране видарбхов	Видарбху		surface+lemma
nala-1	5	1	4	BImo	Бхима	Бхима		surface+lemma
