anchor_type	anchor_id	anchor_key_slp1	lemma_slp1	gen_source	form_key
inflection	maDusarpirByAm	maDusarpirByAm	maDusarpis	vidyut	madhusarpirbhyām
inflection	maDusarpizI	maDusarpizI	maDusarpis	vidyut	madhusarpiṣī
inflection	maDutva	maDutva	maDutva	vidyut	madhutva
inflection	maDuvAhana	maDuvAhana	maDuvAhana	vidyut	madhuvāhana
inflection	maDuvarRam	maDuvarRam	maDuvarRa	vidyut	madhuvarnam
inflection	maDuvawIm	maDuvawIm	maDuvawI	vidyut	madhuvaṭīm
inflection	maDuvrate	maDuvrate	maDuvrata	vidyut	madhuvrate
inflection	maDvAsavakzIbA	maDvAsavakzIbA	maDvAsavakzIba	vidyut	madhvāsavakṣībā
inflection	maDvad	maDvad	maDvad	vidyut	madhvad
inflection	maDvakza	maDvakza	maDvakza	vidyut	madhvakṣa
inflection	maDvas	maDvas	maDva	vidyut	madhvas
inflection	maDyAhnasamaye	maDyAhnasamaye	maDyAhnasamaya	vidyut	madhyāhnasamaye
inflection	maDyAyu	maDyAyu	maDyAyu	vidyut	madhyāyu
inflection	maDyadeSya	maDyadeSya	maDyadeSya	vidyut	madhyadeśya
inflection	maDyagatA	maDyagatA	maDyagata	vidyut	madhyagatā
inflection	maDyagata	maDyagata	maDyagata	vidyut	madhyagata
inflection	maDyamakakzA	maDyamakakzA	maDyamakakzA	vidyut	madhyamakakṣā
inflection	maDyamapadalopI	maDyamapadalopI	maDyamapadalopin	vidyut	madhyamapadalopī
inflection	maDyamika	maDyamika	maDyamikA	vidyut	madhyamika
inflection	maDyandinagata	maDyandinagata	maDyaMdinagata	vidyut	madhyandinagata
inflection	maDyandinagatam	maDyandinagatam	maDyaMdinagata	vidyut	madhyandinagatam
inflection	maDyandinagate	maDyandinagate	maDyaMdinagata	vidyut	madhyandinagate
inflection	maDyasTatA	maDyasTatA	maDyasTatA	vidyut	madhyasthatā
inflection	maDyasTatayA	maDyasTatayA	maDyasTatA	vidyut	madhyasthatayā
inflection	maDyatAm	maDyatAm	maDyatA	vidyut	madhyatām
inflection	maDyepfzWam	maDyepfzWam	maDyepfzWam	vidyut	madhyepṛṣṭham
inflection	maGadeyAya	maGadeyAya	maGadeya	vidyut	maghadeyāya
inflection	maGadeya	maGadeya	maGadeya	vidyut	maghadeya
inflection	maGavattva	maGavattva	maGavattva	vidyut	maghavattva
inflection	maKadvizas	maKadvizas	maKadviz	vidyut	makhadviṣas
inflection	maKakriyA	maKakriyA	maKakriyA	vidyut	makhakriyā
inflection	maKasyu	maKasyu	maKasyu	vidyut	makhasyu
inflection	maKasyum	maKasyum	maKasyu	vidyut	makhasyum
inflection	maMhamAnam	maMhamAnam	maMh	vidyut	manhamānam
inflection	maMhana	maMhana	maMh	vidyut	manhana
inflection	maMhayadrayi	maMhayadrayi	maMhayadrayi	vidyut	manhayadrayi
inflection	maMhizWarAti	maMhizWarAti	maMhizWarAti	vidyut	manhiṣṭharāti
inflection	maNgalAdeSavftta	maNgalAdeSavftta	maNgalAdeSavftta	vidyut	mangalādeśavṛtta
inflection	maNgalAlApana	maNgalAlApana	maNgalAlApana	vidyut	mangalālāpana
inflection	maNgalAlamBana	maNgalAlamBana	maNgalAlamBana	vidyut	mangalālambhana
inflection	maNgalakarma	maNgalakarma	maNgalakarman	vidyut	mangalakarma
inflection	maRayas	maRayas	maRi	vidyut	manayas
inflection	maRiBUmI	maRiBUmI	maRiBUmi	vidyut	manibhūmī
inflection	maRidvIpa	maRidvIpa	maRidvIpa	vidyut	manidvīpa
inflection	maRigaRA	maRigaRA	maRigaRa	vidyut	maniganā
inflection	maRigaRa	maRigaRa	maRigaRa	vidyut	manigana
inflection	maRigrIva	maRigrIva	maRigrIva	vidyut	manigrīva
inflection	maRimaya	maRimaya	maRimaya	vidyut	manimaya
inflection	maRimayam	maRimayam	maRimaya	vidyut	manimayam
inflection	maRimuktA	maRimuktA	maRimuktA	vidyut	manimuktā
inflection	maRiniryAtana	maRiniryAtana	maRiniryAtana	vidyut	maniniryātana
inflection	maRipUrapati	maRipUrapati	maRipUrapati	vidyut	manipūrapati
inflection	maRipUreSvare	maRipUreSvare	maRipUreSvara	vidyut	manipūreśvare
inflection	maRipadma	maRipadma	maRipadma	vidyut	manipadma
inflection	maRipradAna	maRipradAna	maRipradAna	vidyut	manipradāna
inflection	maRipradIpAm	maRipradIpAm	maRipradIpa	vidyut	manipradīpām
inflection	maRipraveka	maRipraveka	maRipraveka	vidyut	manipraveka
inflection	maRipuzpaka	maRipuzpaka	maRipuzpaka	vidyut	manipuṣpaka
inflection	maRiratna	maRiratna	maRiratna	vidyut	maniratna
inflection	maRiratnam	maRiratnam	maRiratna	vidyut	maniratnam
inflection	maRiratnamaya	maRiratnamaya	maRiratnamaya	vidyut	maniratnamaya
inflection	maRiratnavAn	maRiratnavAn	maRiratnavat	vidyut	maniratnavān
inflection	maRiratne	maRiratne	maRiratna	vidyut	maniratne
inflection	maRistamBa	maRistamBa	maRistamBa	vidyut	manistambha
inflection	maRitsaru	maRitsaru	maRitsaru	vidyut	manitsaru
inflection	maRivAhana	maRivAhana	maRivAhana	vidyut	manivāhana
inflection	maRqalIBUta	maRqalIBUta	maRqalIBUta	vidyut	manḍalībhūta
inflection	maRqalaBAga	maRqalaBAga	maRqalaBAga	vidyut	manḍalabhāga
inflection	maRqalaBAgezu	maRqalaBAgezu	maRqalaBAga	vidyut	manḍalabhāgeṣu
inflection	maRqalakArmuka	maRqalakArmuka	maRqalakArmuka	vidyut	manḍalakārmuka
inflection	maRqalika	maRqalika	maRqalikA	vidyut	manḍalika
inflection	maRqanArhA	maRqanArhA	maRqanArha	vidyut	manḍanārhā
inflection	maRquka	maRquka	maRquka	vidyut	manḍuka
inflection	maSarSAra	maSarSAra	maSarSAra	vidyut	maśarśāra
inflection	maTat	maTat	maT	vidyut	mathat
inflection	maYcasTa	maYcasTa	maYcasTa	vidyut	mancastha
inflection	macakruka	macakruka	macakruka	vidyut	macakruka
inflection	maccittA	maccittA	maccitta	vidyut	maccittā
inflection	maccitta	maccitta	maccitta	vidyut	maccitta
inflection	madAlasAn	madAlasAn	madAlasa	vidyut	madālasān
inflection	madAlasAni	madAlasAni	madAlasa	vidyut	madālasāni
inflection	madAlasa	madAlasa	madAlasA	vidyut	madālasa
inflection	madAma	madAma	mad	vidyut	madāma
inflection	madAmada	madAmada	madAmada	vidyut	madāmada
inflection	madAnDa	madAnDa	madAnDA	vidyut	madāndha
inflection	madBAvAya	madBAvAya	madBAva	vidyut	madbhāvāya
inflection	madBAva	madBAva	madBAva	vidyut	madbhāva
inflection	madBAvam	madBAvam	madBAva	vidyut	madbhāvam
inflection	madBaktAn	madBaktAn	madBakta	vidyut	madbhaktān
inflection	madBakta	madBakta	madBakta	vidyut	madbhakta
inflection	madBaktezu	madBaktezu	madBakta	vidyut	madbhakteṣu
inflection	madIyAnAm	madIyAnAm	madIya	vidyut	madīyānām
inflection	madacyut	madacyut	madacyut	vidyut	madacyut
inflection	madacyutA	madacyutA	madacyut	vidyut	madacyutā
inflection	madacyuta	madacyuta	madacyuta	vidyut	madacyuta
inflection	madacyutam	madacyutam	madacyuta	vidyut	madacyutam
inflection	madacyuti	madacyuti	madacyut	vidyut	madacyuti
inflection	madajvara	madajvara	madajvara	vidyut	madajvara
inflection	madakAraRam	madakAraRam	madakAraRa	vidyut	madakāranam
inflection	madakalAn	madakalAn	madakala	vidyut	madakalān
inflection	madamatta	madamatta	madamattA	vidyut	madamatta
inflection	madamohita	madamohita	madamohita	vidyut	madamohita
inflection	madanAn	madanAn	mad	vidyut	madanān
inflection	madanAturA	madanAturA	madanAtura	vidyut	madanāturā
inflection	madanamaYjarI	madanamaYjarI	madanamaYjarI	vidyut	madanamanjarī
inflection	madanareKA	madanareKA	madanareKA	vidyut	madanarekhā
inflection	madanotsavAya	madanotsavAya	madanotsava	vidyut	madanotsavāya
inflection	madanyA	madanyA	madanI	vidyut	madanyā
inflection	madapatI	madapatI	madapati	vidyut	madapatī
inflection	madapawu	madapawu	madapawu	vidyut	madapaṭu
inflection	madarAga	madarAga	madarAga	vidyut	madarāga
inflection	madarTa	madarTa	madarTa	vidyut	madartha
inflection	madarTam	madarTam	madarTa	vidyut	madartham
inflection	madarTe	madarTe	madarTa	vidyut	madarthe
inflection	madavfdDa	madavfdDa	madavfdDa	vidyut	madavṛddha
inflection	madavihvalA	madavihvalA	madavihvala	vidyut	madavihvalā
inflection	madavihvala	madavihvala	madavihvala	vidyut	madavihvala
inflection	madirARi	madirARi	madira	vidyut	madirāni
inflection	madirekzaRA	madirekzaRA	madirekzaRa	vidyut	madirekṣanā
inflection	madirekzaRe	madirekzaRe	madirekzaRa	vidyut	madirekṣane
inflection	madironmatta	madironmatta	madironmatta	vidyut	madironmatta
inflection	madodData	madodData	madodData	vidyut	madoddhata
inflection	madotkawAn	madotkawAn	madotkawa	vidyut	madotkaṭān
inflection	madotkawa	madotkawa	madotkawa	vidyut	madotkaṭa
inflection	madotkawe	madotkawe	madotkawa	vidyut	madotkaṭe
inflection	madrarAja	madrarAja	madrarAja	vidyut	madrarāja
inflection	madrarAjam	madrarAjam	madrarAja	vidyut	madrarājam
inflection	madrarAjasya	madrarAjasya	madrarAja	vidyut	madrarājasya
inflection	madrarAje	madrarAje	madrarAja	vidyut	madrarāje
inflection	madrarAjena	madrarAjena	madrarAja	vidyut	madrarājena
inflection	madreSa	madreSa	madreSa	vidyut	madreśa
inflection	madreSvara	madreSvara	madreSvara	vidyut	madreśvara
inflection	madreSvaram	madreSvaram	madreSvara	vidyut	madreśvaram
inflection	madreSvare	madreSvare	madreSvara	vidyut	madreśvare
inflection	madvacanAt	madvacanAt	madvacana	vidyut	madvacanāt
inflection	madvacana	madvacana	madvacana	vidyut	madvacana
inflection	madvacanena	madvacanena	madvacana	vidyut	madvacanena
inflection	madvihInA	madvihInA	madvihIna	vidyut	madvihīnā
inflection	madviyoga	madviyoga	madviyoga	vidyut	madviyoga
inflection	madyAsu	madyAsu	mad	vidyut	madyāsu
inflection	madyapA	madyapA	madyapa	vidyut	madyapā
inflection	madyapAna	madyapAna	madyapAna	vidyut	madyapāna
inflection	magaDAjirasya	magaDAjirasya	magaDAjira	vidyut	magadhājirasya
inflection	magaDavaMSaja	magaDavaMSaja	magaDavaMSaja	vidyut	magadhavanśaja
inflection	magaDeSvara	magaDeSvara	magaDeSvara	vidyut	magadheśvara
inflection	magaDeSvarasya	magaDeSvarasya	magaDeSvara	vidyut	magadheśvarasya
inflection	mahABAra	mahABAra	mahABAra	vidyut	mahābhāra
inflection	mahABayAya	mahABayAya	mahABaya	vidyut	mahābhayāya
inflection	mahABrARi	mahABrARi	mahABra	vidyut	mahābhrāni
inflection	mahABra	mahABra	mahABra	vidyut	mahābhra
inflection	mahABuja	mahABuja	mahABuja	vidyut	mahābhuja
inflection	mahADanus	mahADanus	mahADanus	vidyut	mahādhanus
inflection	mahADanuzi	mahADanuzi	mahADanus	vidyut	mahādhanuṣi
inflection	mahADanuzmAn	mahADanuzmAn	mahADanuzmat	vidyut	mahādhanuṣmān
inflection	mahADvaja	mahADvaja	mahADvaja	vidyut	mahādhvaja
inflection	mahADvani	mahADvani	mahADvani	vidyut	mahādhvani
inflection	mahADvara	mahADvara	mahADvara	vidyut	mahādhvara
inflection	mahAGorA	mahAGorA	mahAGora	vidyut	mahāghorā
inflection	mahAGorAn	mahAGorAn	mahAGora	vidyut	mahāghorān
inflection	mahAGoram	mahAGoram	mahAGora	vidyut	mahāghoram
inflection	mahAGozAm	mahAGozAm	mahAGoza	vidyut	mahāghoṣām
inflection	mahAGoza	mahAGoza	mahAGoza	vidyut	mahāghoṣa
inflection	mahAGozam	mahAGozam	mahAGoza	vidyut	mahāghoṣam
inflection	mahAJaza	mahAJaza	mahAJaza	vidyut	mahājhaṣa
inflection	mahAPalena	mahAPalena	mahAPala	vidyut	mahāphalena
inflection	mahASAKa	mahASAKa	mahASAKA	vidyut	mahāśākha
inflection	mahASAlam	mahASAlam	mahASAla	vidyut	mahāśālam
inflection	mahASIrza	mahASIrza	mahASIrza	vidyut	mahāśīrṣa
inflection	mahASUnya	mahASUnya	mahASUnya	vidyut	mahāśūnya
inflection	mahASaNKAn	mahASaNKAn	mahASaNKa	vidyut	mahāśankhān
inflection	mahASaNKam	mahASaNKam	mahASaNKa	vidyut	mahāśankham
inflection	mahASabda	mahASabda	mahASabda	vidyut	mahāśabda
inflection	mahASabdam	mahASabdam	mahASabda	vidyut	mahāśabdam
inflection	mahASakti	mahASakti	mahASakti	vidyut	mahāśakti
inflection	mahASaktim	mahASaktim	mahASakti	vidyut	mahāśaktim
inflection	mahASanA	mahASanA	mahASana	vidyut	mahāśanā
inflection	mahASana	mahASana	mahASana	vidyut	mahāśana
inflection	mahASaniDvajam	mahASaniDvajam	mahASaniDvaja	vidyut	mahāśanidhvajam
inflection	mahASayyA	mahASayyA	mahASayyA	vidyut	mahāśayyā
inflection	mahASilA	mahASilA	mahASilA	vidyut	mahāśilā
inflection	mahASilAm	mahASilAm	mahASilA	vidyut	mahāśilām
inflection	mahASiras	mahASiras	mahASiras	vidyut	mahāśiras
inflection	mahASrotriya	mahASrotriya	mahASrotriya	vidyut	mahāśrotriya
inflection	mahAbADa	mahAbADa	mahAbADa	vidyut	mahābādha
inflection	mahAbAhU	mahAbAhU	mahAbAhu	vidyut	mahābāhū
inflection	mahAbAhum	mahAbAhum	mahAbAhu	vidyut	mahābāhum
inflection	mahAbalAnAm	mahAbalAnAm	mahAbala	vidyut	mahābalānām
inflection	mahAbalAt	mahAbalAt	mahAbala	vidyut	mahābalāt
inflection	mahAbalaparAkrama	mahAbalaparAkrama	mahAbalaparAkrama	vidyut	mahābalaparākrama
inflection	mahAbale	mahAbale	mahAbala	vidyut	mahābale
inflection	mahAbalena	mahAbalena	mahAbala	vidyut	mahābalena
inflection	mahAbrAhmaRa	mahAbrAhmaRa	mahAbrAhmaRa	vidyut	mahābrāhmana
inflection	mahAbuDna	mahAbuDna	mahAbuDna	vidyut	mahābudhna
inflection	mahAcaRqa	mahAcaRqa	mahAcaRqA	vidyut	mahācanḍa
inflection	mahAcala	mahAcala	mahAcala	vidyut	mahācala
inflection	mahAcamUm	mahAcamUm	mahAcamU	vidyut	mahācamūm
inflection	mahAdButa	mahAdButa	mahAdButa	vidyut	mahādbhuta
inflection	mahAdButam	mahAdButam	mahAdButa	vidyut	mahādbhutam
inflection	mahAdaRqa	mahAdaRqa	mahAdaRqa	vidyut	mahādanḍa
inflection	mahAdevakftyA	mahAdevakftyA	mahAdevakftyA	vidyut	mahādevakṛtyā
inflection	mahAdrumAn	mahAdrumAn	mahAdruma	vidyut	mahādrumān
inflection	mahAduHKa	mahAduHKa	mahAduHKa	vidyut	mahāduḥkha
inflection	mahAdyutI	mahAdyutI	mahAdyuti	vidyut	mahādyutī
inflection	mahAdyute	mahAdyute	mahAdyuti	vidyut	mahādyute
inflection	mahAdyuti	mahAdyuti	mahAdyuti	vidyut	mahādyuti
inflection	mahAdyutim	mahAdyutim	mahAdyuti	vidyut	mahādyutim
inflection	mahAgaRa	mahAgaRa	mahAgaRa	vidyut	mahāgana
inflection	mahAgadAm	mahAgadAm	mahAgada	vidyut	mahāgadām
inflection	mahAgajAn	mahAgajAn	mahAgaja	vidyut	mahāgajān
inflection	mahAgarta	mahAgarta	mahAgarta	vidyut	mahāgarta
inflection	mahAgayam	mahAgayam	mahAgaya	vidyut	mahāgayam
inflection	mahAgfha	mahAgfha	mahAgfha	vidyut	mahāgṛha
inflection	mahAgirim	mahAgirim	mahAgiri	vidyut	mahāgirim
inflection	mahAgni	mahAgni	mahAgni	vidyut	mahāgni
inflection	mahAgrAha	mahAgrAha	mahAgrAha	vidyut	mahāgrāha
inflection	mahAgrAma	mahAgrAma	mahAgrAma	vidyut	mahāgrāma
inflection	mahAguRezu	mahAguRezu	mahAguRa	vidyut	mahāguneṣu
inflection	mahAhAsam	mahAhAsam	mahAhAsa	vidyut	mahāhāsam
inflection	mahAhI	mahAhI	mahAhi	vidyut	mahāhī
inflection	mahAhanUn	mahAhanUn	mahAhanu	vidyut	mahāhanūn
inflection	mahAhastI	mahAhastI	mahAhastin	vidyut	mahāhastī
inflection	mahAhastin	mahAhastin	mahAhastin	vidyut	mahāhastin
inflection	mahAhavAt	mahAhavAt	mahAhava	vidyut	mahāhavāt
inflection	mahAhava	mahAhava	mahAhava	vidyut	mahāhava
inflection	mahAhavam	mahAhavam	mahAhava	vidyut	mahāhavam
inflection	mahAhave	mahAhave	mahAhava	vidyut	mahāhave
inflection	mahAhayAn	mahAhayAn	mahAhaya	vidyut	mahāhayān
inflection	mahAhaya	mahAhaya	mahAhaya	vidyut	mahāhaya
inflection	mahAhi	mahAhi	mahAhi	vidyut	mahāhi
inflection	mahAjavAn	mahAjavAn	mahAjava	vidyut	mahājavān
inflection	mahAjavena	mahAjavena	mahAjava	vidyut	mahājavena
inflection	mahAjaya	mahAjaya	mahAjaya	vidyut	mahājaya
inflection	mahAjvAlam	mahAjvAlam	mahAjvAla	vidyut	mahājvālam
inflection	mahAjyotis	mahAjyotis	mahAjyotis	vidyut	mahājyotis
inflection	mahAkASa	mahAkASa	mahAkASa	vidyut	mahākāśa
inflection	mahAkAyam	mahAkAyam	mahAkAya	vidyut	mahākāyam
inflection	mahAkIrti	mahAkIrti	mahAkIrti	vidyut	mahākīrti
inflection	mahAkUpam	mahAkUpam	mahAkUpa	vidyut	mahākūpam
inflection	mahAkacCa	mahAkacCa	mahAkacCa	vidyut	mahākaccha
inflection	mahAkapIn	mahAkapIn	mahAkapi	vidyut	mahākapīn
inflection	mahAkape	mahAkape	mahAkapi	vidyut	mahākape
inflection	mahAkapi	mahAkapi	mahAkapi	vidyut	mahākapi
inflection	mahAkapim	mahAkapim	mahAkapi	vidyut	mahākapim
inflection	mahAkara	mahAkara	mahAkara	vidyut	mahākara
inflection	mahAkarmARi	mahAkarmARi	mahAkarman	vidyut	mahākarmāni
inflection	mahAkarman	mahAkarman	mahAkarman	vidyut	mahākarman
inflection	mahAkavi	mahAkavi	mahAkavi	vidyut	mahākavi
inflection	mahAketu	mahAketu	mahAketu	vidyut	mahāketu
inflection	mahAkoSa	mahAkoSa	mahAkoSa	vidyut	mahākośa
inflection	mahAkratUnAm	mahAkratUnAm	mahAkratu	vidyut	mahākratūnām
inflection	mahAkratu	mahAkratu	mahAkratu	vidyut	mahākratu
inflection	mahAkratum	mahAkratum	mahAkratu	vidyut	mahākratum
inflection	mahAkroDa	mahAkroDa	mahAkroDa	vidyut	mahākrodha
inflection	mahAkulAni	mahAkulAni	mahAkula	vidyut	mahākulāni
inflection	mahAkulInA	mahAkulInA	mahAkulIna	vidyut	mahākulīnā
inflection	mahAkulIna	mahAkulIna	mahAkulIna	vidyut	mahākulīna
inflection	mahAkulInena	mahAkulInena	mahAkulIna	vidyut	mahākulīnena
inflection	mahAkula	mahAkula	mahAkula	vidyut	mahākula
inflection	mahAlasA	mahAlasA	mahAlasA	vidyut	mahālasā
inflection	mahAmArgam	mahAmArgam	mahAmArga	vidyut	mahāmārgam
inflection	mahAmAtya	mahAmAtya	mahAmAtya	vidyut	mahāmātya
inflection	mahAmAyAm	mahAmAyAm	mahAmAyA	vidyut	mahāmāyām
inflection	mahAmUrKa	mahAmUrKa	mahAmUrKa	vidyut	mahāmūrkha
inflection	mahAmaKa	mahAmaKa	mahAmaKa	vidyut	mahāmakha
inflection	mahAmaKe	mahAmaKe	mahAmaKa	vidyut	mahāmakhe
inflection	mahAmaha	mahAmaha	mahAmaha	vidyut	mahāmaha
inflection	mahAmahimnA	mahAmahimnA	mahAmahiman	vidyut	mahāmahimnā
inflection	mahAmahivrata	mahAmahivrata	mahAmahivrata	vidyut	mahāmahivrata
inflection	mahAmeGam	mahAmeGam	mahAmeGa	vidyut	mahāmegham
inflection	mahAmeGaniBasvana	mahAmeGaniBasvana	mahAmeGaniBasvana	vidyut	mahāmeghanibhasvana
inflection	mahAmfDa	mahAmfDa	mahAmfDa	vidyut	mahāmṛdha
inflection	mahAmoham	mahAmoham	mahAmoha	vidyut	mahāmoham
inflection	mahAmohanam	mahAmohanam	mahAmohana	vidyut	mahāmohanam
inflection	mahAmuKam	mahAmuKam	mahAmuKa	vidyut	mahāmukham
inflection	mahAmunim	mahAmunim	mahAmuni	vidyut	mahāmunim
inflection	mahAnAdam	mahAnAdam	mahAnAda	vidyut	mahānādam
inflection	mahAnDakAra	mahAnDakAra	mahAnDakAra	vidyut	mahāndhakāra
inflection	mahAnUpa	mahAnUpa	mahAnUpa	vidyut	mahānūpa
inflection	mahAnana	mahAnana	mahAnana	vidyut	mahānana
inflection	mahAnas	mahAnas	mahan	vidyut	mahānas
inflection	mahAnasi	mahAnasi	mahAnasI	vidyut	mahānasi
inflection	mahAnetra	mahAnetra	mahAnetra	vidyut	mahānetra
inflection	mahAnilena	mahAnilena	mahAnila	vidyut	mahānilena
inflection	mahAninAda	mahAninAda	mahAninAda	vidyut	mahānināda
inflection	mahAntakA	mahAntakA	mahAntaka	vidyut	mahāntakā
inflection	mahAnuBAvAn	mahAnuBAvAn	mahAnuBAva	vidyut	mahānubhāvān
inflection	mahAnuBAva	mahAnuBAva	mahAnuBAva	vidyut	mahānubhāva
inflection	mahAnuBAvam	mahAnuBAvam	mahAnuBAva	vidyut	mahānubhāvam
inflection	mahAnuBAvayA	mahAnuBAvayA	mahAnuBAva	vidyut	mahānubhāvayā
inflection	mahApAda	mahApAda	mahApAda	vidyut	mahāpāda
inflection	mahApAnam	mahApAnam	mahApAna	vidyut	mahāpānam
inflection	mahApApa	mahApApa	mahApApa	vidyut	mahāpāpa
inflection	mahApApmA	mahApApmA	mahApApman	vidyut	mahāpāpmā
inflection	mahApApman	mahApApman	mahApApman	vidyut	mahāpāpman
inflection	mahApAtakin	mahApAtakin	mahApAtakin	vidyut	mahāpātakin
inflection	mahApaSu	mahApaSu	mahApaSu	vidyut	mahāpaśu
inflection	mahApadena	mahApadena	mahApada	vidyut	mahāpadena
inflection	mahApakza	mahApakza	mahApakza	vidyut	mahāpakṣa
inflection	mahAparADa	mahAparADa	mahAparADa	vidyut	mahāparādha
inflection	mahAparvata	mahAparvata	mahAparvata	vidyut	mahāparvata
inflection	mahApawe	mahApawe	mahApawa	vidyut	mahāpaṭe
inflection	mahAplava	mahAplava	mahAplava	vidyut	mahāplava
inflection	mahAprAjYA	mahAprAjYA	mahAprAjYa	vidyut	mahāprājnā
inflection	mahAprAjYa	mahAprAjYa	mahAprAjYa	vidyut	mahāprājna
inflection	mahAprAjYam	mahAprAjYam	mahAprAjYa	vidyut	mahāprājnam
inflection	mahAprAjYe	mahAprAjYe	mahAprAjYa	vidyut	mahāprājne
inflection	mahApraBA	mahApraBA	mahApraBA	vidyut	mahāprabhā
inflection	mahApraBAn	mahApraBAn	mahApraBa	vidyut	mahāprabhān
inflection	mahApraBAva	mahApraBAva	mahApraBAva	vidyut	mahāprabhāva
inflection	mahApraBa	mahApraBa	mahApraBa	vidyut	mahāprabha
inflection	mahApraBam	mahApraBam	mahApraBa	vidyut	mahāprabham
inflection	mahAprasTAnika	mahAprasTAnika	mahAprasTAnika	vidyut	mahāprasthānika
inflection	mahApuRya	mahApuRya	mahApuRyA	vidyut	mahāpunya
inflection	mahApurI	mahApurI	mahApurI	vidyut	mahāpurī
inflection	mahApurIm	mahApurIm	mahApurI	vidyut	mahāpurīm
inflection	mahAqIna	mahAqIna	mahAqIna	vidyut	mahāḍīna
inflection	mahArAjANgaRam	mahArAjANgaRam	mahArAjANgaRa	vidyut	mahārājānganam
inflection	mahArAjYi	mahArAjYi	mahArAjYI	vidyut	mahārājni
inflection	mahArAjasya	mahArAjasya	mahArAja	vidyut	mahārājasya
inflection	mahArAjya	mahArAjya	mahArAjya	vidyut	mahārājya
inflection	mahArAvAn	mahArAvAn	mahArAva	vidyut	mahārāvān
inflection	mahArAva	mahArAva	mahArAva	vidyut	mahārāva
inflection	mahArAzwraka	mahArAzwraka	mahArAzwraka	vidyut	mahārāṣṭraka
inflection	mahArTavat	mahArTavat	mahArTavat	vidyut	mahārthavat
inflection	mahArUpAm	mahArUpAm	mahArUpA	vidyut	mahārūpām
inflection	mahAraNga	mahAraNga	mahAraNga	vidyut	mahāranga
inflection	mahAraNgam	mahAraNgam	mahAraNga	vidyut	mahārangam
inflection	mahAraNge	mahAraNge	mahAraNga	vidyut	mahārange
inflection	mahAraRAt	mahAraRAt	mahAraRa	vidyut	mahāranāt
inflection	mahAraRa	mahAraRa	mahAraRa	vidyut	mahārana
inflection	mahAraRam	mahAraRam	mahAraRa	vidyut	mahāranam
inflection	mahAraRe	mahAraRe	mahAraRa	vidyut	mahārane
inflection	mahAraRya	mahAraRya	mahAraRya	vidyut	mahāranya
inflection	mahAraRye	mahAraRye	mahAraRya	vidyut	mahāranye
inflection	mahAraTA	mahAraTA	mahAraTa	vidyut	mahārathā
inflection	mahAraTAn	mahAraTAn	mahAraTa	vidyut	mahārathān
inflection	mahAraTAnAm	mahAraTAnAm	mahAraTa	vidyut	mahārathānām
inflection	mahAraTAt	mahAraTAt	mahAraTa	vidyut	mahārathāt
inflection	mahAraTam	mahAraTam	mahAraTa	vidyut	mahāratham
inflection	mahAraTatvam	mahAraTatvam	mahAraTatva	vidyut	mahārathatvam
inflection	mahAraTe	mahAraTe	mahAraTa	vidyut	mahārathe
inflection	mahAraTena	mahAraTena	mahAraTa	vidyut	mahārathena
inflection	mahAramBAn	mahAramBAn	mahAramBa	vidyut	mahārambhān
inflection	mahAravam	mahAravam	mahArava	vidyut	mahāravam
inflection	mahAroman	mahAroman	mahAroman	vidyut	mahāroman
inflection	mahAsTAna	mahAsTAna	mahAsTAna	vidyut	mahāsthāna
inflection	mahAsaMhitA	mahAsaMhitA	mahAsaMhitA	vidyut	mahāsanhitā
inflection	mahAsaNkawa	mahAsaNkawa	mahAsaMkawa	vidyut	mahāsankaṭa
inflection	mahAsahAya	mahAsahAya	mahAsaha	vidyut	mahāsahāya
inflection	mahAsanaparicCadAn	mahAsanaparicCadAn	mahAsanaparicCada	vidyut	mahāsanaparicchadān
inflection	mahAsarpAn	mahAsarpAn	mahAsarpa	vidyut	mahāsarpān
inflection	mahAsenA	mahAsenA	mahAsenA	vidyut	mahāsenā
inflection	mahAsetu	mahAsetu	mahAsetu	vidyut	mahāsetu
inflection	mahAsiMhe	mahAsiMhe	mahAsiMha	vidyut	mahāsinhe
inflection	mahAskanDa	mahAskanDa	mahAskanDA	vidyut	mahāskandha
inflection	mahAstrARAm	mahAstrARAm	mahAstra	vidyut	mahāstrānām
inflection	mahAstrARi	mahAstrARi	mahAstra	vidyut	mahāstrāni
inflection	mahAstra	mahAstra	mahAstra	vidyut	mahāstra
inflection	mahAstram	mahAstram	mahAstra	vidyut	mahāstram
inflection	mahAstre	mahAstre	mahAstra	vidyut	mahāstre
inflection	mahAstreRa	mahAstreRa	mahAstra	vidyut	mahāstrena
inflection	mahAsuhaya	mahAsuhaya	mahAsuhaya	vidyut	mahāsuhaya
inflection	mahAsurAn	mahAsurAn	mahAsura	vidyut	mahāsurān
inflection	mahAsurI	mahAsurI	mahAsurI	vidyut	mahāsurī
inflection	mahAsure	mahAsure	mahAsura	vidyut	mahāsure
inflection	mahAsvanA	mahAsvanA	mahAsvana	vidyut	mahāsvanā
inflection	mahAsvanAm	mahAsvanAm	mahAsvana	vidyut	mahāsvanām
inflection	mahAsvanAni	mahAsvanAni	mahAsvana	vidyut	mahāsvanāni
inflection	mahAsvanam	mahAsvanam	mahAsvana	vidyut	mahāsvanam
inflection	mahAsya	mahAsya	mahAsya	vidyut	mahāsya
