anchor_type	anchor_id	anchor_key_slp1	target_locus	source_dataset	match_method	confidence	evidence_count	dcs_lemma_iast	n_texts
dict-entry	kochergina:e11236	lavaRa	lemma:81155	kochergina	exact	0.95	516	lavaṇa	74
dict-entry	kochergina:e11236	lavaRa	lemma:81156	kochergina	exact	0.95	52	lavaṇa	11
dict-entry	kochergina:e11236	lavaRa	lemma:81159	kochergina	exact	0.95	820	lavaṇa	93
dict-entry	kochergina:e11246	lavaRita	lemma:81212	kochergina	exact	0.95	1	lavaṇita	1
dict-entry	kochergina:e11247	lavaRoda	lemma:169479	kochergina	exact	0.95	2	lavaṇoda	2
dict-entry	kochergina:e11235	lavana	lemma:81143	kochergina	exact	0.95	12	lavana	8
dict-entry	kochergina:e11215	law	lemma:215478	kochergina	exact	0.95	8	laṭ	2
dict-entry	kochergina:e11251	laya	lemma:81702	kochergina	exact	0.95	222	laya	49
dict-entry	kochergina:e11252	layana	lemma:81718	kochergina	exact	0.95	13	layana	7
dict-entry	kochergina:e11252	layana	lemma:221261	kochergina	exact	0.95	4	layana	2
dict-entry	kochergina:e11209	laz	lemma:215327	kochergina	exact	0.95	2	laṣ	1
dict-entry	kochergina:e11257	leKA	lemma:81504	kochergina	exact	0.95	172	lekhā	57
dict-entry	kochergina:e11255	leKa	lemma:81472	kochergina	exact	0.95	82	lekha	27
dict-entry	kochergina:e11260	leKaka	lemma:81490	kochergina	exact	0.95	31	lekhaka	12
dict-entry	kochergina:e11260	leKaka	lemma:81492	kochergina	exact	0.95	1	lekhaka	1
dict-entry	kochergina:e11262	leKanI	lemma:81497	kochergina	exact	0.95	3	lekhanī	3
dict-entry	kochergina:e11261	leKana	lemma:81495	kochergina	exact	0.95	143	lekhana	22
dict-entry	kochergina:e11261	leKana	lemma:81496	kochergina	exact	0.95	1	lekhana	1
dict-entry	kochergina:e11261	leKana	lemma:81498	kochergina	exact	0.95	32	lekhana	11
dict-entry	kochergina:e11265	leKin	lemma:81511	kochergina	exact	0.95	4	lekhin	4
dict-entry	kochergina:e11265	leKin	lemma:207150	kochergina	exact	0.95	1	lekhin	1
dict-entry	kochergina:e11266	leKya	lemma:202483	kochergina	exact	0.95	120	lekhya	17
dict-entry	kochergina:e11274	leSa	lemma:81673	kochergina	exact	0.95	92	leśa	44
dict-entry	kochergina:e11253	leha	lemma:81692	kochergina	exact	0.95	96	leha	15
dict-entry	kochergina:e11254	lehana	lemma:81696	kochergina	exact	0.95	1	lehana	1
dict-entry	kochergina:e11270	lelihAna	lemma:81690	kochergina	exact	0.95	7	lelihāna	6
dict-entry	kochergina:e11269	leliha	lemma:81687	kochergina	exact	0.95	9	leliha	6
dict-entry	kochergina:e11271	lepa	lemma:81648	kochergina	exact	0.95	524	lepa	72
dict-entry	kochergina:e11273	lepin	lemma:81657	kochergina	exact	0.95	3	lepin	2
dict-entry	kochergina:e11279	lew	lemma:214956	kochergina	exact	0.95	4	leṭ	1
dict-entry	kochergina:e11276	lezwu	lemma:81679	kochergina	exact	0.95	1	leṣṭu	1
dict-entry	kochergina:e11404	lfw	lemma:213753	kochergina	exact	0.95	9	lṛṭ	1
dict-entry	kochergina:e11285	liK	lemma:158442	kochergina	exact	0.95	509	likh	89
dict-entry	kochergina:e11286	liKana	lemma:81461	kochergina	exact	0.95	14	likhana	4
dict-entry	kochergina:e11287	liKita	lemma:81463	kochergina	exact	0.95	22	likhita	9
dict-entry	kochergina:e11287	liKita	lemma:81464	kochergina	exact	0.95	46	likhita	9
dict-entry	kochergina:e11294	liN	lemma:213347	kochergina	exact	0.95	28	liṅ	1
dict-entry	kochergina:e11295	liNga	lemma:81534	kochergina	exact	0.95	1968	liṅga	119
dict-entry	kochergina:e11299	liNgin	lemma:81605	kochergina	exact	0.95	42	liṅgin	23
dict-entry	kochergina:e11299	liNgin	lemma:81606	kochergina	exact	0.95	19	liṅgin	10
dict-entry	kochergina:e11310	liS	lemma:222898	kochergina	exact	0.95	7	liś	4
dict-entry	kochergina:e11282	libujA	lemma:81669	kochergina	exact	0.95	9	libujā	5
dict-entry	kochergina:e11283	lih	lemma:159189	kochergina	exact	0.95	405	lih	40
dict-entry	kochergina:e11283	lih	lemma:215403	kochergina	exact	0.95	1	lih	1
dict-entry	kochergina:e11283	lih	lemma:215992	kochergina	exact	0.95	3	lih	3
dict-entry	kochergina:e11301	lindu	lemma:81612	kochergina	exact	0.95	2	lindu	1
dict-entry	kochergina:e11302	lip	lemma:158023	kochergina	exact	0.95	778	lip	102
dict-entry	kochergina:e11303	lipi	lemma:81614	kochergina	exact	0.95	92	lipi	15
dict-entry	kochergina:e11306	lipsA	lemma:80920	kochergina	exact	0.95	47	lipsā	22
dict-entry	kochergina:e11307	lipsu	lemma:80923	kochergina	exact	0.95	33	lipsu	14
dict-entry	kochergina:e11308	liptA	lemma:81667	kochergina	exact	0.95	11	liptā	1
dict-entry	kochergina:e11312	liw	lemma:213346	kochergina	exact	0.95	31	liṭ	2
dict-entry	kochergina:e11315	loBa	lemma:81872	kochergina	exact	0.95	663	lobha	71
dict-entry	kochergina:e11316	loBana	lemma:81884	kochergina	exact	0.95	2	lobhana	1
dict-entry	kochergina:e11316	loBana	lemma:81886	kochergina	exact	0.95	1	lobhana	1
dict-entry	kochergina:e48	loBin	lemma:81893	kochergina	exact	0.95	2	lobhin	2
dict-entry	kochergina:e11403	loWana	lemma:81809	kochergina	exact	0.95	2	loṭhana	2
dict-entry	kochergina:e11320	locana	lemma:67102	kochergina	exact	0.95	933	locana	71
dict-entry	kochergina:e11325	loga	lemma:67087	kochergina	exact	0.95	9	loga	5
dict-entry	kochergina:e11331	lohAyasa	lemma:67321	kochergina	exact	0.95	2	lohāyasa	2
dict-entry	kochergina:e11331	lohAyasa	lemma:67322	kochergina	exact	0.95	5	lohāyasa	2
dict-entry	kochergina:e11326	loha	lemma:67241	kochergina	exact	0.95	16	loha	14
dict-entry	kochergina:e11326	loha	lemma:67242	kochergina	exact	0.95	1964	loha	92
dict-entry	kochergina:e11326	loha	lemma:67243	kochergina	exact	0.95	5	loha	5
dict-entry	kochergina:e11326	loha	lemma:67245	kochergina	exact	0.95	10	loha	9
dict-entry	kochergina:e11337	lohitANga	lemma:67394	kochergina	exact	0.95	18	lohitāṅga	13
dict-entry	kochergina:e11336	lohitAkza	lemma:67387	kochergina	exact	0.95	10	lohitākṣa	6
dict-entry	kochergina:e11336	lohitAkza	lemma:202504	kochergina	exact	0.95	8	lohitākṣa	2
dict-entry	kochergina:e11339	lohitAyasa	lemma:67403	kochergina	exact	0.95	1	lohitāyasa	1
dict-entry	kochergina:e11339	lohitAyasa	lemma:67404	kochergina	exact	0.95	1	lohitāyasa	1
dict-entry	kochergina:e11339	lohitAyasa	lemma:67405	kochergina	exact	0.95	2	lohitāyasa	2
dict-entry	kochergina:e11333	lohita	lemma:67333	kochergina	exact	0.95	439	lohita	96
dict-entry	kochergina:e11333	lohita	lemma:67334	kochergina	exact	0.95	38	lohita	17
dict-entry	kochergina:e11333	lohita	lemma:67337	kochergina	exact	0.95	185	lohita	66
dict-entry	kochergina:e11352	lokAloka	lemma:67064	kochergina	exact	0.95	32	lokāloka	11
dict-entry	kochergina:e11355	lokAntara	lemma:213509	kochergina	exact	0.95	1	lokāntara	1
dict-entry	kochergina:e11373	lokAyata	lemma:67057	kochergina	exact	0.95	1	lokāyata	1
dict-entry	kochergina:e11373	lokAyata	lemma:67058	kochergina	exact	0.95	1	lokāyata	1
dict-entry	kochergina:e11373	lokAyata	lemma:67059	kochergina	exact	0.95	4	lokāyata	4
dict-entry	kochergina:e11341	loka	lemma:66869	kochergina	exact	0.95	13498	loka	206
dict-entry	kochergina:e11363	lokatas	lemma:66899	kochergina	exact	0.95	4	lokatas	3
dict-entry	kochergina:e11372	lokay	lemma:159197	kochergina	exact	0.95	4	lokay	4
dict-entry	kochergina:e11375	lokeSa	lemma:67067	kochergina	exact	0.95	33	lokeśa	17
dict-entry	kochergina:e11376	lokeSvara	lemma:67068	kochergina	exact	0.95	9	lokeśvara	5
dict-entry	kochergina:e11377	lokin	lemma:67082	kochergina	exact	0.95	13	lokin	5
dict-entry	kochergina:e11378	lokokti	lemma:67074	kochergina	exact	0.95	1	lokokti	1
dict-entry	kochergina:e11379	lokottara	lemma:67075	kochergina	exact	0.95	17	lokottara	10
dict-entry	kochergina:e11380	lokya	lemma:67084	kochergina	exact	0.95	24	lokya	9
dict-entry	kochergina:e11381	lola	lemma:81908	kochergina	exact	0.95	141	lola	38
dict-entry	kochergina:e11383	loluBa	lemma:67212	kochergina	exact	0.95	2	lolubha	1
dict-entry	kochergina:e11385	lolupA	lemma:67210	kochergina	exact	0.95	2	lolupā	1
dict-entry	kochergina:e11384	lolupa	lemma:67209	kochergina	exact	0.95	64	lolupa	34
dict-entry	kochergina:e203	loma	lemma:67179	kochergina	exact	0.95	19	loma	14
dict-entry	kochergina:e49	lomaka	lemma:208959	kochergina	exact	0.95	1	lomaka	1
dict-entry	kochergina:e11392	loman	lemma:67138	kochergina	exact	0.95	524	loman	88
dict-entry	kochergina:e11394	lopa	lemma:81845	kochergina	exact	0.95	166	lopa	39
dict-entry	kochergina:e11395	lopana	lemma:81851	kochergina	exact	0.95	4	lopana	4
dict-entry	kochergina:e11396	lopin	lemma:81859	kochergina	exact	0.95	5	lopin	3
dict-entry	kochergina:e11398	loptra	lemma:81862	kochergina	exact	0.95	11	loptra	6
dict-entry	kochergina:e11324	loqana	lemma:81812	kochergina	exact	0.95	1	loḍana	1
dict-entry	kochergina:e11402	low	lemma:213755	kochergina	exact	0.95	11	loṭ	1
dict-entry	kochergina:e11399	lozwa	lemma:67216	kochergina	exact	0.95	210	loṣṭa	65
dict-entry	kochergina:e11401	lozwra	lemma:202949	kochergina	exact	0.95	4	loṣṭra	4
dict-entry	kochergina:e11411	luB	lemma:158028	kochergina	exact	0.95	325	lubh	59
dict-entry	kochergina:e11411	luB	lemma:214883	kochergina	exact	0.95	1	lubh	1
dict-entry	kochergina:e11419	luN	lemma:213465	kochergina	exact	0.95	14	luṅ	1
dict-entry	kochergina:e11424	luRWaka	lemma:81821	kochergina	exact	0.95	2	luṇṭhaka	2
dict-entry	kochergina:e11425	luRWana	lemma:81822	kochergina	exact	0.95	1	luṇṭhana	1
dict-entry	kochergina:e11426	luRWi	lemma:81825	kochergina	exact	0.95	2	luṇṭhi	1
dict-entry	kochergina:e11432	luW	lemma:159190	kochergina	exact	0.95	26	luṭh	14
dict-entry	kochergina:e11421	luYc	lemma:159608	kochergina	exact	0.95	11	luñc	5
dict-entry	kochergina:e11422	luYcana	lemma:81792	kochergina	exact	0.95	6	luñcana	4
dict-entry	kochergina:e11407	lubDa	lemma:81864	kochergina	exact	0.95	1	lubdha	1
dict-entry	kochergina:e11407	lubDa	lemma:81866	kochergina	exact	0.95	7	lubdha	3
dict-entry	kochergina:e11408	lubDaka	lemma:81870	kochergina	exact	0.95	120	lubdhaka	20
dict-entry	kochergina:e11413	luk	lemma:213270	kochergina	exact	0.95	40	luk	3
dict-entry	kochergina:e11415	lul	lemma:159194	kochergina	exact	0.95	42	lul	17
dict-entry	kochergina:e11416	lulApa	lemma:81931	kochergina	exact	0.95	1	lulāpa	1
dict-entry	kochergina:e11417	lulAya	lemma:81934	kochergina	exact	0.95	4	lulāya	3
dict-entry	kochergina:e11427	lup	lemma:158280	kochergina	exact	0.95	117	lup	52
dict-entry	kochergina:e11427	lup	lemma:213308	kochergina	exact	0.95	9	lup	1
dict-entry	kochergina:e11412	luq	lemma:205456	kochergina	exact	0.95	1	luḍ	1
dict-entry	kochergina:e11434	lyap	lemma:213555	kochergina	exact	0.95	8	lyap	2
dict-entry	kochergina:e11436	mA	lemma:157961	kochergina	exact	0.95	32	mā	8
dict-entry	kochergina:e11436	mA	lemma:157962	kochergina	exact	0.95	648	mā	100
dict-entry	kochergina:e11436	mA	lemma:170120	kochergina	exact	0.95	4260	mā	140
dict-entry	kochergina:e11436	mA	lemma:214557	kochergina	exact	0.95	14	mā	9
dict-entry	kochergina:e11436	mA	lemma:216664	kochergina	exact	0.95	1	mā	1
dict-entry	kochergina:e11470	mADavI	lemma:78767	kochergina	exact	0.95	86	mādhavī	24
dict-entry	kochergina:e11469	mADava	lemma:78720	kochergina	exact	0.95	4	mādhava	4
dict-entry	kochergina:e11469	mADava	lemma:78721	kochergina	exact	0.95	582	mādhava	53
dict-entry	kochergina:e11469	mADava	lemma:78722	kochergina	exact	0.95	4	mādhava	3
dict-entry	kochergina:e11471	mADavikA	lemma:78765	kochergina	exact	0.95	1	mādhavikā	1
dict-entry	kochergina:e11501	mADurI	lemma:78807	kochergina	exact	0.95	4	mādhurī	3
dict-entry	kochergina:e11503	mADurya	lemma:78810	kochergina	exact	0.95	108	mādhurya	34
dict-entry	kochergina:e11503	mADurya	lemma:78811	kochergina	exact	0.95	2	mādhurya	2
dict-entry	kochergina:e11512	mADvI	lemma:78798	kochergina	exact	0.95	24	mādhvī	14
dict-entry	kochergina:e11512	mADvI	lemma:219742	kochergina	exact	0.95	40	mādhvī	12
dict-entry	kochergina:e11514	mADvIka	lemma:78800	kochergina	exact	0.95	20	mādhvīka	11
dict-entry	kochergina:e11513	mADvika	lemma:78797	kochergina	exact	0.95	3	mādhvika	2
dict-entry	kochergina:e11522	mADyAhnika	lemma:78829	kochergina	exact	0.95	2	mādhyāhnika	2
dict-entry	kochergina:e11516	mADya	lemma:78817	kochergina	exact	0.95	3	mādhya	3
dict-entry	kochergina:e11524	mADyama	lemma:78830	kochergina	exact	0.95	1	mādhyama	1
dict-entry	kochergina:e11524	mADyama	lemma:78831	kochergina	exact	0.95	5	mādhyama	4
dict-entry	kochergina:e11527	mADyamaka	lemma:78834	kochergina	exact	0.95	1	mādhyamaka	1
dict-entry	kochergina:e11542	mADyasTya	lemma:78828	kochergina	exact	0.95	18	mādhyasthya	13
dict-entry	kochergina:e11585	mAGa	lemma:78375	kochergina	exact	0.95	1	māgha	1
dict-entry	kochergina:e11585	mAGa	lemma:78376	kochergina	exact	0.95	121	māgha	37
dict-entry	kochergina:e11592	mAGona	lemma:78399	kochergina	exact	0.95	5	māghona	2
dict-entry	kochergina:e11916	mANgalika	lemma:78406	kochergina	exact	0.95	2	māṅgalika	2
dict-entry	kochergina:e11919	mANgalya	lemma:78411	kochergina	exact	0.95	12	māṅgalya	10
dict-entry	kochergina:e11919	mANgalya	lemma:78412	kochergina	exact	0.95	1	māṅgalya	1
dict-entry	kochergina:e11919	mANgalya	lemma:78413	kochergina	exact	0.95	18	māṅgalya	12
dict-entry	kochergina:e12073	mANsAda	lemma:78304	kochergina	floor	0.85	7	māṃsāda	4
dict-entry	kochergina:e12071	mANsa	lemma:78223	kochergina	floor	0.85	2275	māṃsa	142
dict-entry	kochergina:e12076	mANsala	lemma:78321	kochergina	floor	0.85	30	māṃsala	10
dict-entry	kochergina:e12076	mANsala	lemma:78322	kochergina	floor	0.85	3	māṃsala	1
dict-entry	kochergina:e11950	mARava	lemma:78452	kochergina	exact	0.95	47	māṇava	6
dict-entry	kochergina:e11953	mARavaka	lemma:78453	kochergina	exact	0.95	32	māṇavaka	10
dict-entry	kochergina:e11961	mARavikA	lemma:78454	kochergina	exact	0.95	1	māṇavikā	1
dict-entry	kochergina:e12021	mARika	lemma:78469	kochergina	exact	0.95	1	māṇika	1
dict-entry	kochergina:e12021	mARika	lemma:214610	kochergina	floor	0.85	1	mānika	1
dict-entry	kochergina:e12024	mARikya	lemma:78474	kochergina	exact	0.95	108	māṇikya	34
dict-entry	kochergina:e12284	mATa	lemma:78674	kochergina	exact	0.95	2	mātha	2
dict-entry	kochergina:e12295	mATura	lemma:78769	kochergina	exact	0.95	12	māthura	6
dict-entry	kochergina:e12295	mATura	lemma:78770	kochergina	exact	0.95	5	māthura	3
dict-entry	kochergina:e12044	mAYjizWa	lemma:78428	kochergina	exact	0.95	15	māñjiṣṭha	13
dict-entry	kochergina:e11443	mAciram	lemma:78176	kochergina	exact	0.95	115	māciram	11
dict-entry	kochergina:e11448	mAdaka	lemma:78684	kochergina	exact	0.95	1	mādaka	1
dict-entry	kochergina:e11453	mAdana	lemma:78686	kochergina	exact	0.95	16	mādana	6
dict-entry	kochergina:e11453	mAdana	lemma:78687	kochergina	exact	0.95	1	mādana	1
dict-entry	kochergina:e11453	mAdana	lemma:78689	kochergina	exact	0.95	1	mādana	1
dict-entry	kochergina:e11465	mAdayitnu	lemma:78693	kochergina	exact	0.95	3	mādayitnu	2
dict-entry	kochergina:e11463	mAdayizRu	lemma:78694	kochergina	exact	0.95	3	mādayiṣṇu	2
dict-entry	kochergina:e11565	mAdrI	lemma:78715	kochergina	exact	0.95	269	mādrī	14
dict-entry	kochergina:e11564	mAdravatI	lemma:78710	kochergina	exact	0.95	21	mādravatī	2
dict-entry	kochergina:e11582	mAgaDI	lemma:78366	kochergina	exact	0.95	50	māgadhī	19
dict-entry	kochergina:e11581	mAgaDa	lemma:78363	kochergina	exact	0.95	18	māgadha	6
dict-entry	kochergina:e11581	mAgaDa	lemma:78364	kochergina	exact	0.95	231	māgadha	28
dict-entry	kochergina:e11696	mAhArAjya	lemma:132959	kochergina	exact	0.95	11	māhārājya	1
dict-entry	kochergina:e11746	mAhAtmya	lemma:132949	kochergina	exact	0.95	456	māhātmya	53
dict-entry	kochergina:e11773	mAheSvara	lemma:133200	kochergina	exact	0.95	92	māheśvara	22
dict-entry	kochergina:e11773	mAheSvara	lemma:133201	kochergina	exact	0.95	6	māheśvara	5
dict-entry	kochergina:e11773	mAheSvara	lemma:209532	kochergina	exact	0.95	1	māheśvara	1
dict-entry	kochergina:e11769	mAhendra	lemma:133194	kochergina	exact	0.95	99	māhendra	28
dict-entry	kochergina:e11769	mAhendra	lemma:133195	kochergina	exact	0.95	16	māhendra	9
dict-entry	kochergina:e11776	mAheyI	lemma:135823	kochergina	exact	0.95	3	māheyī	3
dict-entry	kochergina:e11775	mAheya	lemma:135821	kochergina	exact	0.95	3	māheya	3
dict-entry	kochergina:e11775	mAheya	lemma:135822	kochergina	exact	0.95	3	māheya	3
dict-entry	kochergina:e11795	mAhina	lemma:133203	kochergina	exact	0.95	18	māhina	2
dict-entry	kochergina:e11805	mAhizika	lemma:169713	kochergina	exact	0.95	2	māhiṣika	2
dict-entry	kochergina:e11805	mAhizika	lemma:203803	kochergina	exact	0.95	3	māhiṣika	2
dict-entry	kochergina:e11847	mAkandI	lemma:78332	kochergina	exact	0.95	6	mākandī	4
dict-entry	kochergina:e11858	mAkzIka	lemma:78356	kochergina	exact	0.95	25	mākṣīka	9
dict-entry	kochergina:e11857	mAkzika	lemma:78347	kochergina	exact	0.95	2	mākṣika	2
dict-entry	kochergina:e11857	mAkzika	lemma:78348	kochergina	exact	0.95	791	mākṣika	40
dict-entry	kochergina:e11863	mAlA	lemma:79462	kochergina	exact	0.95	672	mālā	88
dict-entry	kochergina:e11862	mAla	lemma:79445	kochergina	exact	0.95	1	māla	1
dict-entry	kochergina:e11862	mAla	lemma:79446	kochergina	exact	0.95	5	māla	5
dict-entry	kochergina:e11868	mAlatI	lemma:79530	kochergina	exact	0.95	93	mālatī	36
dict-entry	kochergina:e11871	mAlava	lemma:79540	kochergina	exact	0.95	79	mālava	14
dict-entry	kochergina:e11874	mAlavikA	lemma:79560	kochergina	exact	0.95	3	mālavikā	3
dict-entry	kochergina:e11881	mAlika	lemma:79502	kochergina	exact	0.95	2	mālika	2
dict-entry	kochergina:e11885	mAlin	lemma:79505	kochergina	exact	0.95	227	mālin	31
dict-entry	kochergina:e11885	mAlin	lemma:79506	kochergina	exact	0.95	18	mālin	4
dict-entry	kochergina:e11887	mAlinI	lemma:79507	kochergina	exact	0.95	48	mālinī	17
dict-entry	kochergina:e11890	mAlinya	lemma:79572	kochergina	exact	0.95	11	mālinya	7
dict-entry	kochergina:e11898	mAlya	lemma:79513	kochergina	exact	0.95	1	mālya	1
dict-entry	kochergina:e11898	mAlya	lemma:79515	kochergina	exact	0.95	600	mālya	61
dict-entry	kochergina:e11898	mAlya	lemma:79516	kochergina	exact	0.95	1	mālya	1
dict-entry	kochergina:e11899	mAlyavant	lemma:79524	kochergina	exact	0.95	67	mālyavant	14
dict-entry	kochergina:e11900	mAm	lemma:203942	kochergina	floor	0.85	1	māṃ	1
dict-entry	kochergina:e11902	mAma	lemma:79087	kochergina	exact	0.95	6	māma	1
dict-entry	kochergina:e11906	mAmakIna	lemma:79091	kochergina	exact	0.95	2	māmakīna	1
dict-entry	kochergina:e11904	mAmaka	lemma:79089	kochergina	exact	0.95	38	māmaka	11
dict-entry	kochergina:e11904	mAmaka	lemma:170056	kochergina	exact	0.95	161	māmaka	27
dict-entry	kochergina:e11925	mAna	lemma:78448	kochergina	floor	0.85	7	māṇa	5
dict-entry	kochergina:e11925	mAna	lemma:78842	kochergina	exact	0.95	732	māna	83
dict-entry	kochergina:e11925	mAna	lemma:78925	kochergina	exact	0.95	9	māna	5
dict-entry	kochergina:e11925	mAna	lemma:78927	kochergina	exact	0.95	553	māna	97
dict-entry	kochergina:e11935	mAnana	lemma:78907	kochergina	exact	0.95	22	mānana	5
dict-entry	kochergina:e11940	mAnasa	lemma:78985	kochergina	exact	0.95	430	mānasa	64
dict-entry	kochergina:e11940	mAnasa	lemma:78986	kochergina	exact	0.95	27	mānasa	8
dict-entry	kochergina:e11940	mAnasa	lemma:78988	kochergina	exact	0.95	742	mānasa	82
dict-entry	kochergina:e11960	mAnavI	lemma:78958	kochergina	exact	0.95	11	mānavī	6
dict-entry	kochergina:e11949	mAnava	lemma:78956	kochergina	exact	0.95	64	mānava	31
dict-entry	kochergina:e11949	mAnava	lemma:78957	kochergina	exact	0.95	875	mānava	77
dict-entry	kochergina:e11949	mAnava	lemma:78959	kochergina	exact	0.95	8	mānava	5
dict-entry	kochergina:e11958	mAnavendra	lemma:78975	kochergina	exact	0.95	10	mānavendra	6
dict-entry	kochergina:e12012	mAndya	lemma:79064	kochergina	exact	0.95	95	māndya	27
dict-entry	kochergina:e12029	mAnin	lemma:78918	kochergina	exact	0.95	285	mānin	52
dict-entry	kochergina:e12029	mAnin	lemma:78919	kochergina	exact	0.95	1	mānin	1
dict-entry	kochergina:e12111	mAntrika	lemma:79045	kochergina	exact	0.95	3	māntrika	3
dict-entry	kochergina:e12128	mAnuzI	lemma:79023	kochergina	exact	0.95	48	mānuṣī	14
dict-entry	kochergina:e12126	mAnuza	lemma:79021	kochergina	exact	0.95	874	mānuṣa	90
dict-entry	kochergina:e12126	mAnuza	lemma:79022	kochergina	exact	0.95	585	mānuṣa	78
dict-entry	kochergina:e12126	mAnuza	lemma:79024	kochergina	exact	0.95	34	mānuṣa	11
dict-entry	kochergina:e12132	mAnuzya	lemma:79036	kochergina	exact	0.95	29	mānuṣya	19
dict-entry	kochergina:e12132	mAnuzya	lemma:79037	kochergina	exact	0.95	82	mānuṣya	21
dict-entry	kochergina:e12137	mAnuzyaka	lemma:79038	kochergina	exact	0.95	21	mānuṣyaka	10
dict-entry	kochergina:e12137	mAnuzyaka	lemma:79039	kochergina	exact	0.95	2	mānuṣyaka	2
dict-entry	kochergina:e12145	mApanA	lemma:79081	kochergina	exact	0.95	1	māpanā	1
dict-entry	kochergina:e12178	mArI	lemma:219314	kochergina	exact	0.95	4	mārī	1
dict-entry	kochergina:e12188	mArIya	lemma:79224	kochergina	exact	0.95	1	mārīya	1
dict-entry	kochergina:e12149	mAra	lemma:79192	kochergina	exact	0.95	19	māra	8
dict-entry	kochergina:e12149	mAra	lemma:79193	kochergina	exact	0.95	188	māra	26
dict-entry	kochergina:e12156	mAraRa	lemma:79218	kochergina	exact	0.95	233	māraṇa	43
dict-entry	kochergina:e12156	mAraRa	lemma:204957	kochergina	exact	0.95	3	māraṇa	2
dict-entry	kochergina:e12152	mArakata	lemma:79227	kochergina	exact	0.95	9	mārakata	5
dict-entry	kochergina:e12152	mArakata	lemma:79228	kochergina	exact	0.95	4	mārakata	2
dict-entry	kochergina:e12157	mArava	lemma:79231	kochergina	exact	0.95	1	mārava	1
dict-entry	kochergina:e12158	mAray	lemma:157974	kochergina	exact	0.95	377	māray	47
dict-entry	kochergina:e12165	mArdava	lemma:79433	kochergina	exact	0.95	2	mārdava	2
