slp1	hom	sense_id	n_ls	n_ls_resolved	n_dcs_assigned	variant_of	gloss
svastika		5	3	3	0		Kreuzverband (an Brust, Brauen, Ohren, Gelenken) SUŚR. 1,65,17 . 21 . 2,29,6
svastika		6	6	6	0		m.n. ein Gebäude in Kreuzform AK. 2,2,10 . H. an. 3,105 . MED. k. 166 . HALĀY. 2,150 . VARĀH. BṚH. S. 53,34 ( vgl. die U
svastika		7	2	2	0		m. ein viereckiger Platz ( ) H. an. MED
svastika		8	6	6	0		m. eine Art Gebäck mit vier Zipfeln ( CAKRAD. _zu_ SUŚR. 1,23 ) VIŚVA _im_ ŚKDR. SUŚR. 1,107,6 . 2,535,9
svastika		9	3	3	1		m. eine Art Knoblauch TRIK. 2,4,35 . m.n. eine best. Gemüsepflanze, Marsilea quadrifolia RĀJAN. 4,50 . MAD. 7,55
svastika		10	1	1	0		m. Hahn H. ś. 191
svastika		11	2	2	0		m. ein Wollüstling VIŚVA _im_ ŚKDR
svastika		12a	1	1	0		eines Schlangendämons MBH. 2,806
svastika		12b	1	1	0		eines Wesens im Gefolge Skanda ʼs MBH. 9,2567
svastika		12c	1	1	0		eines Dānava HARIV. 12937
svastika		12d	1	1	0		eines Mannes LALIT. ed. Calc. 357,10. fgg
gopa		2	12	12	0		m. Hüter, Wächter, = ŚABDAR. _im_ ŚKDR. ṚV. 10,61,10 . MBH. 7,9467 . 13,1375 . 8 . 239 . 1,7408 . 4,685 . 1105 . KĀTY. Ś
gopa		3	4	4	0		m. ein Aufseher über mehrere Dörfer, das Haupt eines Bezirks AK. 2,8,1,7 . H. 726 . H. an. MED
gopa		4	2	2	0		m. König H. an. MED
gopa		5	1	1	1		m. der Hirt ϰατ᾽ ἐξοχήν , Kṛṣṇa MBH. 2,1438
gopa		6	1	1	0		N. pr. eines Gandharva R. 2,91,44 . Vgl
gopa		7	1	1	0		m. N. pr. eines buddh. Arhant ʼs HIOUENTHSANG I, 291
gopa		8	1	1	0		m. N. pr. eines Berges und Bez. von Agrahāra ʼs RĀJA-TAR. 1,343
gopa		9	2	2	0		m. = Myrrhe AK. 2,9,105 (nach den Erklärern, aber richtiger wird wohl als ein Wort gefasst). H. 1063 , Sch
gopa		10a	3	3	0		= Ichnocarpus frutescens R. Br. BHAR. _zu_ AK. 2,4,3,30 . ŚKDR
gopa		10b	5	5	0		N. pr. einer der Gemahlinnen Śākyamuni ʼs VYUTP. 33 . LALIT. 135 u. s. w. BURN. Intr. 278 . 535 . SCHIEFNER, Lebensb. 23
gopa		11a	13	13	0		die Frau eines Kuhhirten P. 4,1,48 , Sch. VOP. 4,22 . HIT. 64 . 7 . 8 . Hirtenmädchen H. an. MBH. 2,2291 . HARIV. 4098 .
gopa		11b	4	4	0		Hüterin VIŚVA _im_ ŚKDR. RAGH. 4,20 . Statt ist H. an. zu lesen
gopa		11c	2	2	0		die Natur, = KRAMADĪPIKĀ _im_ ŚKDR
gopa		11d	4	4	0		Name einer Pflanze, Ichnocarpus frutescens R. Br. , AK. 2,4,3,30 . H. an. MED. RATNAM. 26 . — Vgl. und
picCa		1	18	18	0		n. AK. 3,6,3,30 . Schwanzfeder, insbes. beim Pfau AK. 2,5,31 . H. 1320 . MED. kh. 3,4 . MBH. 4,185 . 191. HARIV. 8787 . 
picCa		2a	10	10	0		Schleim von Reis und andern Fruchtkörnern P. 5,2,100 . = TRIK. H. an. MED. HĀR. 157 . ein schleimiges Klystier SUŚR. 2,1
picCa		2b	3	3	0		das Gummi von Bombax heptaphyllum AK. 2,4,2,27 . H. an. MED
picCa		2c	1	1	0		der Speichel der Schlangen HĀR. 230
picCa		2d	4	4	0		= Klumpen, Masse, Menge H. an. MED. HĀR / d〉 adj. CARAKA 1,14
picCa		2e	2	2	0		Wade VARĀH. BṚH. S. 58,17 ; vgl / e〉 hierher wohl CARAKA 1,28
picCa		2f	4	4	0		= H. an. MED. HĀR. Scheide WILS
picCa		2g	3	3	0		= Betelnuss H. an. MED. HĀR
picCa		2h	0	0	0		= Reihe
picCa		2i	2	2	0		eine best. Krankheit der Füsse bei den Pferden H. an. MED
picCa		2k	3	3	0		= H. an. MED. Musa sapientum WILS
picCa		2l	2	2	0		= Dalbergia Sissoo Roxb. ŚABDAC. _im_ ŚKDR
picCa		2m	1	1	0		Harnisch HĀR
picCa		2n	1	1	0		= H. an
agni		2	2	2	0		Feuersbrunst: M. 8,108 . 4,118
agni		3	2	2	0		das Brennen (des Arztes): SUŚR. 1,35,10 . 29,10 ; vgl
agni		4a	2	2	0		er ist der Vermittler des Opfers, Bote der Menschen und Priester derselben: ṚV. 2,1,14 . 3,3,2
agni		4b	1	1	0		als Bewahrer der leuchtenden Kraft auch nach dem Verschwinden des [Page1-0029] himmlischen Lichtes ist er ein Beschützer
agni		4c	29	29	0		Agni ist der Hüter des Hauses und Heerdes: 3,1,18 . Agni ist der nächste der Götter AIT. BR. 1,1 . Zu einer kosmischen M
agni		5	1	1	0		das Feuer im Magen, Verdauungskraft: wegen Schwäche der Verdauung SUŚR. 1,149,9 ; vgl. und
agni		6	2	2	0		Galle RĀJAN. _im_ ŚKDR
agni		7	2	2	0		Gold RĀJAN. _im_ ŚKDR
agni		8a	4	4	1		= , Plumbago zeylanica , MED. n. 1 . RĀJAN. _im_ ŚKDR. SUŚR
agni		8b	2	2	0		= RĀJAN. _im_ ŚKDR
agni		8c	1	0	0		= , Semecarpus Anacardium , ebend
agni		8d	1	0	0		= Citrus acida , ebend
agni		9	2	2	0		eine mystische Bezeichnung des Buchstabens r, Ind. St. II, 316 . — Das in geht in keinem Compositum in über, gaṇa ; Bild
agni		10	2	2	0		Bez. der [Page7-1687] auf und auslautenden Nominalstämme KĀTANTRA 2,1,50 . 65
piNga		1	22	22	0		adj. f. ; geht im comp. bald voran, bald hinterdrein, gaṇa zu P. 2,2,38 . röthlich braun AK. 1,1,4,25 . H. 1397 . an. 2,
piNga		2a	6	6	0		oxyt. wohl N. eines Krautes AV. 8,6,6 . 18 . 19 . 21 . 24 . 25 / a〉 vielleicht darunter ein göttliches Wesen zu verstehe
piNga		2b	1	1	0		Büffel H. ś. 182
piNga		2c	2	2	0		Maus RĀJAN. _im_ ŚKDR
piNga		2d	1	1	0		N. pr. eines Mannes ĀŚV. ŚR. 12,12 ; vgl
piNga		2e	1	1	0		N. pr. eines Wesens im Gefolge des Sonnengottes H. 103 , Sch
piNga		3a	3	3	0		parox. nach SĀY. Bogensehne: ṚV. 8,58,9 ; vgl. MBH. 7,6148
piNga		3b	0	0	0		ein best. gelbes Pigment ( s. )
piNga		3c	5	5	0		der Stengel der Ferula Asa foetida, = H. an. MED. Nach ŚKDR. und WILS. sind zwei Bedeutungen gemeint, wogegen H. an. ent
piNga		3d	2	2	0		Bambusmanna ( ) RĀJAN. _im_ ŚKDR. [Page4-0701]
piNga		3e	2	2	0		Gelbwurz ŚABDAC. _im_ ŚKDR
piNga		3f	3	3	0		ein Bein. der Durgā H. an. MED. Statt MBH. 13,1741 ist wohl zu lesen, wobei es aber doch zweifelhaft bleibt, ob Durgā od
piNga		4	2	2	0		f. eine best. Mimosa ( s. ) H. an. MED
piNga		5	3	3	0		n. = H. an. MED. das Junge eines Thiers WILS
amara		1	7	7	0		adj. unsterblich, unvergänglich ŚAT. BR. 14,6,8,8 . 7,2,30 . 31 . = BṚH. ĀR. UP. 4,4,25 . HIT. Pr. 3 . f. M. 2,148 . R. 
amara		2a	12	12	0		Gott AK. 1,1,1,2 . H. 87 . an. 3,513 . MED. r. 104 . M. 7,72 . SUND. 1,22 . ARJ. 4,12 . HIḌ. 2,27 . N. 2,23 . 3,3 . u. s
amara		2b	1	1	0		N. pr. eines Marut ʼs HARIV. 11545
amara		2c	8	8	1		Euphorbia Tirucalli L. , baumartig, H. an. 3,513 . MED. r. 104 ( m.n. ) . AINSLIE , Mat. ind. 2,133 . 425 . SUŚR. 2,207,
amara		2d	2	2	0		Tiaridium indicum Lehm. , eine jährige Pflanze, eine der gemeinsten in Indien, H. an. MED. ( m.n. )
amara		2e	2	2	0		Quecksilber RĀJAN. _im_ ŚKDR
amara		2f	6	6	0		N. pr. = TRIK. 1,1,2 . 3,3,1 . H. 685 , Sch. MED. Anh. 2 . VOP. _in_ Verz. d. B. H. No. 790
amara		2g	2	2	0		N. eines Berges MBH. 2,1193 . Z. f. d. K. d. M. 2,30
amara		2h	1	1	0		myst. Bezeichnung des Buchstabens Ind. St. 2,316
amara		3a	1	1	0		Nabelschnur TRIK. 3,3,325 ; vgl. 2,a
amara		3b	1	1	0		Uterus MED. r. 104
amara		3c	2	2	0		Hauspfosten H. an. 3,514 . MED
amara		3d	5	5	0		N. verschiedener Pflanzen: Panicum dactylon ( ) H. an. MED. Cocculus cordifolius DC. ( ) dies. und TRIK. 3,3,325 . RĀJAN
amara		3e	2	2	0		Indra ʼs Stadt ( s. ) H. an. 3,513 . MED. r. 104
pAli		2	4	4	0		Rand ( ) H. an. Verz. d. Oxf. H. 130,b,31 . dass. : MBH. 7,8784 . einer Schüssel Spr. 1785
pAli		3	8	8	0		Reihe ( ) AK. 3,4,26,199 . TRIK. 3,3,398 . H. an. MED. GĪT. 6,10 . = ŚABDAR. _im_ ŚKDR / 3〉 RATNĀV. 61,1
pAli		4	5	5	0		Damm ( ) H. 965 . H. an. RĀJA-TAR. 8,2901 . HALĀY. 3,54 . RĀJA-TAR. 5,106
pAli		5	5	5	0		die scharfe Seite eines Dinges, Ecke, die Schneide eines Schwertes ( ) AK. 2,8,2,61 . 3,4,26,199 . H. an. MED. H. 1013 .
pAli		6	3	3	0		Schooss ( ) AK. 3,4,26,199 . H. an. MED. Vgl
pAli		7	2	2	0		Zeichen H. an. Verz. d. Oxf. H. 184,b,6
pAli		8	2	2	0		ein best. Hohlmaass, = TRIK. 2,9,6 . H. an
pAli		9	2	2	0		Laus H. an. MED
pAli		10	5	5	0		ein Weib mit einem Barte TRIK. 3,3,398 . H. ś. 111 . H. an. HĀR. 130 . MED
pAli		11	2	2	0		= die festgesetzte Nahrung H. an. = was man einem Schüler u. s. w. zu reichen hat MED
pAli		12	3	3	0		= H. an. am Ende eines comp. als Ausdruck des Lobes GAṆARATNAM. _zu_ P. 2,1,66
pAli		13	3	3	0		= MED. _im_ ŚKDR. wird nach MED. als eine Bed. gefasst, was aber nicht zulässig ist
pAli		14	1	1	0		ein länglicher Teich VARĀH. BṚH. S. 53,120
pAli		15	2	2	0		Kochtopf ( ) ŚABDAC. _im_ ŚKDR. — Vgl
sTApana		1a	0	0	0		Dauer verleihend, erhaltend; s
sTApana		1b	1	1	0		festsetzend, bestimmend: SĀH. D. 124,15
sTApana		2a	1	1	0		das Feststehenheissen, Haltgeben als eine Eigenschaft der Erde MBH. 12,9133
sTApana		2b	1	1	0		eine feste Bestimmung, festgesetzte Ordnung: MBH. 12,10168
sTApana		2c	6	6	0		Begründung, insbes. das dialectische Beweisen der Richtigkeit einer These MBH. 1,2887 (könnte auch n. sein). CARAKA 3,8 
sTApana		3	2	2	0		f. Clypea hernandifolia W. et A. (ein Schlingstrauch) AK. 2,4,3,3 . MED. n. 152
sTApana		4a	9	9	0		das Aufrichten, Aufstellen: eines Götterbildes VARĀH. BṚH. S. 60,21 . Verz. d. Oxf. H. 85,b,3 ( ). 277,a,19 v. u. 332,b,
sTApana		4b	8	8	0		das Feststellen, Versetzen in einen unbeweglichen Zustand: eines Menschen in einem Zweikampf BHĀG. P. 10,44,5 . so v. a.
sTApana		4c	2	2	0		Mittel zur Befestigung: CARAKA 4,8 . = Stärkungsmittel SUŚR. 2,228,13
sTApana		4d	4	4	0		das Aufbewahren: KṚṢIS. 11,14 . 18,8 . 12 . Verz. d. Oxf. H. 86,b,27
sTApana		4e	5	5	0		das Begründen, das dialektische Beweisen der Richtigkeit einer These: MADHUS. _in_ Ind. St. 1,19,1 v. u. = H. an. VIŚVA 
sTApana		4f	3	3	0		das Feststellen so v. a. Bestimmen, Angeben: SĀH. D. 129,15 . das Statuiren (Gegensatz ) 683 . 685
sTApana		4g	2	2	0		Bez. eines best. Processes, der mit dem Quecksilber vorgenommen wird, SARVADARŚANAS. 100,4 . st. dessen Verz. d. Oxf. H.
sTApana		4h	2	2	0		= H. an. MED. (hier fälschlich )
amoGa		1	17	17	0		adj. f. nicht irrend, nicht fehlend, nicht eitel, einschlagend, das Ziel erreichend, fruchtbar, gegründet H. an. 3,134 .
amoGa		2a	2	2	0		das Nichtirren, Nichtfehlgehen: ŚAT. BR. 1,7,3,13 . 3,8,3,14
amoGa		2b	1	1	1		ein Bein. Śiva ʼs ŚIV
amoGa		2c	2	2	0		N. eines Flusses ŚABDAR. _im_ ŚKDR
amoGa		3a	1	1	0		Bignonia suaveolens Roxb. AK. 2,4,2,35
amoGa		3b	3	3	0		N. einer Pflanze, deren Same gegen Eingeweidewürmer gebraucht wird, AK. 2,4,3,24 . H. an. 3,134 . MED. gh. 7 . Vgl
amoGa		3c	2	2	0		Terminalia citrina Roxb. ( ) H. an. MED
amoGa		3d	2	2	0		N. eines Speers ( ) MBH. 3,16990. fg. R. 1,29,12
amoGa		3e	1	1	0		ein Bein. von Śiva ʼs Gemahlin H. ś. 49
amoGa		3f	1	1	0		N. pr. die Frau des Büssers Śāntanu LIA. I, 555, N
amoGa		3g	1	1	0		myst. Bezeichnung des Doppelconsonanten Ind. St. 2,316
amoGa		2d	1	1	0		Bein. Skanda ʼs MBH. 3,14632
amoGa		3h	4	4	0		( sc. ) eine unfehlbar kommende oder eine nicht vergebliche Nacht, eine das Leben kürzende Nacht: so v. a. da die Nächte
amoGa		3i	1	1	0		N. pr. einer den Mütter im Gefolge Skanda ʼs MBH. 9,2639
boDana		1a	5	5	0		weckend, anfachend: R. 2,89,2 ( 97,2 GORR. ). HARIV. 4584 . 4586 . ( s. auch bes. ) SUŚR. 2,143,3
boDana		1b	0	0	0		aufklärend; s
boDana		2a	4	4	0		der Planet Mercur ŚABDAR. _bei_ WILS. Ind. St. 2,261 . Z. f. d. K. d. M. 4,318
boDana		2b	1	1	0		N. pr. eines Berges VP. 180, N. 3
boDana		3a	0	0	0		Erkenntniss
boDana		3b	3	3	0		langer Pfeffer MED. n. 99 (fälschlich gedruckt, ŚKDR. und WILSON haben die richtige Lesart vor Augen gehabt)
boDana		3c	4	4	0		der Tag des Erwachens, Bez. des 11ten Tages in der lichten Hälfte des Monats Kārttika , an welchem Viṣṇu von seinem Schl
boDana		4a	4	4	0		das Wachen, Erwachen KĀTY. ŚR. 12,4,1 . SUŚR. 1,329,20 . NIR. 12,38 . Verz. d. Oxf. H. 87,b,1
boDana		4b	8	8	0		das Wecken MBH. 1,1896 . 2,1131 . R. 6,37,36 . ŚIŚ. 9,24 . uneig. : Verz. d. Oxf. H. 98,b,15 . 22 / b〉 auch SARVADARŚANA
boDana		4c	1	1	0		das Erkennen, Gewahrwerden: RAGH. 9,49
boDana		4d	4	4	0		das Bezeichnen, Anzeigen: Schol. zu P. 4,4,125 . SĀH. D. 10,1 / d〉 SĀH. D. 117,14. fg. 270 . Füge das Wahrnehmenlassen, 
boDana		4e	2	2	0		das Aufmerksammachen, Aufklären, Belehren HARIV. 6026 . Spr. 2073
boDana		4f	1	1	0		das Räuchern (Erwecken eines Wohlgeruchs) MED
boDana		4g	1	1	1		das Erwachen der Durgā , Bez. des 9ten Tages in der dunklen Hälfte des Monats Bhādra As. Res. III, 292
DA	1	3	305	304	0		Jmd an einen Ort oder in einen Zustand versetzen, Jmd verhelfen zu, bringen in, — zu ( loc. dat. ); act. : ṚV. 5,55,4 . 
DA	1	4	214	214	1		richten auf ( dat. ), act. : ṚV. 7,56,9 . 104,2 . richten nach, an ( loc. ); med. : 69,2 . 8,33,8 . 1,144,1 . 3,19,4 . 4
DA	1	5	108	108	3		Jmd ( loc. dat. gen. ) Etwas bestimmen, verleihen, zutheilen, verschaffen, geben, schenken; act. : ṚV. 7,32,12 . 33,4 . 
DA	1	6	122	118	0		einsetzen als, bestimmen zu, [Page3-0903] machen zu, festsetzen, constituere; act. : ṚV. 3,29,7 . 10,108,3 . 8,27,19 . 1
DA	1	7	112	112	0		machen, schaffen, hervorbringen, zeugen, verursachen; act. : TBR. 3,1,2,9 _in_ Z. f. d. K. d. M. 7,273 . ŚVETĀŚV. UP. 4,
DA	1	8	87	86	0		halten (in der Hand), fassen, tragen, behalten; med. ṚV. 1,85,9 . 82,6 . 6,31,1 . 2,11,4 . 4,22,3 . AV. 10,7,42 . ṚV. 1,
DA	1	9	104	104	0		tragen so v. a. erhalten, aufrechthalten: RAGH. 1,26 / 9〉 angeben, auseinandersetzen, mittheilen, sprechen über, vortrag
DA	1	10	42	42	0		an sich nehmen, empfangen, erlangen, erhalten; med. : ṚV. 4,37,1 . 8,33,15 . 1,10,9 . 5,16,5 . 1 . 92,13 . Namentlich vo
DA	1	11	56	55	0		sich zu eigen machen, annehmen so v. a. an sich zur Erscheinung bringen, zeigen; inne haben, besitzen, [Page3-0904] beha
DA	1	24	26	26	0		Fragen stellen ŚUK. 41,8 . Ehre erweisen HIT. 27,5 . VET. 7,1 . PAÑCAT. 34,21 . RĀJA-TAR. 1,123 . KATHĀS. 26,280 . BHĀG.
DA	1	12	1	1	0		Jmd behandeln: R. 2,38,17
DA	1	13	3	3	0		versehen mit, in Besitz von: R. 1,13,16 . MBH. 3,2711 . wohl mit Allem reichlich versehen R. 1,69,2
DA	1	14	4	4	0		MĀRK. P. 41,20 fehlerhaft für . — Vgl. . — caus. legen lassen: R. 6,96,13 . — desid / 14〉 vgl. (lies ) PAÑCAT. 237,12 . 
nI	1	2a	34	34	0		im acc. : SIDDH. K. _zu_ P. 1,4,51 . VOP. 5,6 . VS. 6,16 . AV. 9,2,17 . M. 6,88 . MBH. 3,5073 . (= ) HARIV. 8744 . M. 4,
nI	1	2b	11	11	0		im dat. : MBH. 2,2480 = 7,6310 . [Page4-0266] ŚAT. BR. 3,8,1 . 10 . BṚH. ĀR. 5,15 . AV. 2,28,15 . 5,14,6 . ŚAT. BR. 3,6,
nI	1	2c	10	10	0		im loc. : R. 5,58,21 . BHARTṚ. 2,6 . VET. in LA. 22,19 . 27,5 . 37,3 . BHĀG. P. 2,2,20 . HIT. 21,9 . 26,22 . VID. 200 . 
nI	1	3	176	175	0		med. mit sich führen, mit sich nehmen (als Sieger, Eigenthümer, Machthaber): AV. 1,8,3 . TAITT. ĀR. 6,5,3 . R. 1,61,20 (
nI	1	4	89	89	0		Jmd oder Etwas in ein Verhältniss, eine Lage, einen Zustand ( acc. ) bringen, — versetzen: in seine Gewalt bringen: AV. 
nI	1	5	60	59	0		den Stock führen, — tragen so v. a. Strafe verhängen: M. 7,30 . YĀJÑ. 1,354 . Spr. 473 / 5〉 herauszubringen versuchen, n
nI	1	6	79	77	0		hintragen, wegtragen, forttragen, hintragen zu MBH. 3,11008 . R. GORR. 2,83,22 . 5,35,35 . 40. MBH. 1,5966 . VID. 280 . 
nI	1	7	130	130	0		führen so v. a. ziehen (eine Linie u. s. w. ): ŚĀṄKH. ŚR. 2,6,12 . SŪRYAS. 6,10 . 10,12 / 7〉 ausnehmen, ausschliessen (a
nI	1	8	8	8	0		Processe führen, leiten (vom König als Richter) YĀJÑ. 2,19 . eine heilige Handlung führen, leiten: MBH. 3,11252 / 8〉 abg
nI	1	9	49	49	0		hinbringen, zubringen, verbringen (die Zeit): YĀJÑ. 3,50 . 312 . MEGH. 2 . 39 . 87 . ŚĀK. 193 . RAGH. 1,33 . 95 . Spr. 2
nI	1	10	10	10	0		wegführen so v. a. ausschliessen von: AIT. BR. 2,19 ; vgl. desid. 4 / 10〉 med. zu frommen Zwecken verausgaben: = P. 1,3,
nI	1	11	9	8	0		med. Anleitung geben: = P. 1,3,36 , Sch. Nach VOP. 23,28 bedeutet bewandert sein in; wird ebend. in der Bed. von verehre
nI	1	12	9	8	0		Etwas herausbringen, hinter Etwas kommen, feststellen: M. 8,245 . 252 . 256. fg. YĀJÑ. 2,151. fg. M. 8,44 . Nach P. 1,3,
ruh	1	3	107	106	0		verwachsen, heilen: AV. 4,12,4 . SUŚR. 1,37,6 . Spr. 2647 ( med. ). KATHĀS. 28,160 . 179 . R. 6,105,15 . SUŚR. 1,37,6. f
ruh	1	4	101	101	0		wachsen so v. a. sich entwickeln, sich bilden, hervorgehen; gedeihen, an Umfang gewinnen, zunehmen: RĀJA-TAR. 1,158 . 3,
ruh	1	6	29	29	0		überliefert, allgemein bekannt von Wörtern, deren Bedeutung etymologisch sich nicht erklären lässt; eine specielle, von 
ruh	1	2a	2	2	0		mit pass. Bed. : BHĀG. P. 4,12,42 . 3,28,38
ruh	1	2b	2	2	0		mit act. Bed. : Spr. 916 . RAGH. 13,52 . — Vgl. . — caus
ruh	1	1a	9	9	0		in pass. Bed. : P. 3,4,72 , Sch. ( ) geritten von HARIV. 5469 . MBH. 4,1031 . bestiegen BHĀG. P. 4,14,4 . impers. : P. 3
ruh	1	1b	73	73	0		in act. Bed. : ŚĀK. 57,2 , v. l. gestiegen und wieder gefallen BHĀG. P. 11,7,74 . AV. 6,11,1 . KATHĀS. 48,84 . ŚĀK. 57,2
ruh	1	1c	1	1	0		n. das Bespringen: ( die neuere Ausg. ) HARIV. 4104
ruh	1	5a	2	2	0		in pass. Bed. : BHĀG. P. 3,8,21 . 33,27
ruh	1	5b	14	14	0		in act. Bed. : der sein Ziel erreicht hat BHĀG. P. 3,32,25 . in Gefahr gerathen ŚĀK. 92,6 . so v. a. ist mir eingefallen
ruh	1	7	20	20	0		beilegen, zuschreiben, übertragen auf ( loc. ) SĀH. D. 280,1 . BHĀG. P. 1,3,31 . 2,10,45 . PRATĀPAR. 80,a,1 . 5 . VEDĀNT
ruh	1	8	2	2	0		= simpl. besteigen: HARIV. 5495 . ŚĀK. CH. 145,3 . die andere Rec
ruh	1	9	12	12	0		in der Stelle: HARIV. 6933 fehlerhaft für liess belagern; die neuere Ausg. — Vgl. fgg. — desid. zu ersteigen —, zu beste
priya		1a	237	237	0		lieb, werth, erwünscht; beliebt bei ( gen. loc. und auch dat. ); wie φίλος bei HOMER auch das, was Einem eigen ist, wora
priya		1b	4	4	0		theuer, hoch im Preise stehend: VARĀH. BṚH. S. 8,8 . 33,14 . n. Theuerung 17,5 . Theuerung bereitend ( Gegens. ) 4,20
priya		1c	10	10	0		Etwas liebend, anhänglich an ( loc. ), geneigt: ṚV. 2,36,2 . 3,23,3 . 5,23,3 . wer deine Liebe zu gewinnen weiss als Opf
priya		2a	0	0	0		der Geliebte, Gatte; s. u. 1,a
priya		2b	2	2	0		Schwiegersohn (nach KULL. ): M. 3,119
priya		2c	2	2	0		ein best. Thier ( s. ) JAṬĀDH. _im_ ŚKDR
priya		2d	4	4	0		eine best. heilkräftige Pflanze, = H. an. MED. = RĀJAN. _im_ ŚKDR
priya		3a	0	0	0		die Geliebte, Gattin; s. u. 1,a
priya		3b	2	2	0		Nachricht ( ) DHAR. _im_ ŚKDR
priya		3c	2	2	0		kleine Kardamomen ŚABDAC. _im_ ŚKDR
priya		3d	2	2	0		arabischer Jasmin RĀJAN. _im_ ŚKDR
priya		3e	1	0	0		Branntwein ebend
priya		3f	6	6	0		N. verschiedener Metra: 4 Mal ⏑ ⏑ – ⏑ – COLEBR. Misc. Ess. II, 158 (V, . a. c. d: – – ⏑ – – ⏑ ⏑ – ⏑ – – b. ⏑ – u. s. w. 
soma		1a	83	83	2		Saft, Soma ( eig. und als göttliches Wesen personificirt); die Soma -Pflanze (dafür gilt Sarcostemma acidum R. Br. , wel
soma		1b	117	117	0		der Mond ( vgl. ), der Mondgott AK. 1,1,2,16 . H. 105 . H. an. MED. HALĀY. 1,42 . ṚV. 1,65,10. fgg. 91,1 . 163,3. fgg. 1
soma		1c	3	3	0		= Montag WEBER, KṚṢṆAJ. 222 . Inschr. in Journ. of the Am. Or. S. 7,32,4 . 33,6
soma		1d	2	2	0		Kampfer (wie alle Wörter für Mond) H. an. MED
soma		1e	0	0	0		Wind diess
soma		1f	0	0	0		Wasser diess
soma		1g	2	2	0		Nektar ŚABDĀRTHAK. _bei_ WILSON
soma		1h	14	14	0		N. pr. α〉 verschiedener Männer: ein Lehrer Ind. St. 8,389 . ein Fürst HALL in der Einl zu VĀSAVAD. 53 . ein Muni mit dem
soma		2a	1	1	0		die Soma -Pflanze RĀJAN. 3,87
soma		2b	4	4	0		N. pr. α〉 einer Apsaras MBH. 1,4817 . R. ed. Bomb. 2,91,17 ( SCHL. ). — β〉 eines Flusses MĀRK. P. 56,16
soma		3	1	1	0		f. gaṇa zu P. 4,1,41
soma		4a	0	0	0		Reisschleim
soma		4b	2	2	0		Himmel ŚABDĀRTHAK. _bei_ WILSON . — Vgl
arTa		2	5	5	0		Grund, Veranlassung, Ursache H. an. 2,211 . MED. th. 2 . aus diesem Grunde M. 2,213 . aus irgend einer Veranlassung N. 1
arTa		3	36	36	1		Vortheil, Nutzen: M. 8,24 . M. 9,52 . 51 . BHAG. 2,46 . RAGH. 1,29 . Häufig in Verbindung mit Begierde und Tugend. Diese
arTa		4	36	36	0		Sache, Gegenstand, Ding, Object AK. 3,4,88 . TRIK. 3,3,195 . H. 1384 , Sch. an. 2,211 . MED. th. 2 . vermag Etwas ṚV. 10
arTa		5	21	21	0		Gut, Besitz, Reichthum, Vermögen, Geld AK. 2,9,91 . 3,4,88 . H. 192 . an. 2,211 . MED. th. 2 . M. 9,11 . 4,18 . 5,106 . 
arTa		6	74	74	0		Sache, Angelegenheit AK. 3,4,88 . H. an. 2,211 . MED. th. 2 . CHĀND. UP. 5,11,6 . M. 2,67 . 2,10 . 4,196 . 2,100 . RAGH.
arTa		7	4	4	0		Begehr, Verlangen, Bedarf MED. th. 2 . soviel als nöthig ist M. 2,51 ( v. l. : ). 182 / 7〉 nach einem Gatten verlangend 
arTa		8	31	31	0		Sinn, Bedeutung, Begriff, Inhalt AK. 3,4,88 . H. an. 2,211 . MED. th. 2 . ŚVETĀŚV. UP. 6,23 . M. 2,152 . 3,186 . R. 1,2,
arTa		9	1	1	0		Art und Weise H. an. 2,211
arTa		10	6	6	0		Verbot ( ) AK. 3,4,88 . H. an. 2,211 . MED. th. 2 / 10〉 lies das Aufhören, Unterbleiben st. Verbot. Als Beispiel führt K
arTa		11	1	1	0		Preis H. 868 . Offenbar ein Fehler für
arTa		12	2	2	0		personif. ein Sohn Dharma ʼs BHĀG. P. _in_ VP. 55, N. 13 . — Vielleicht von , also: was man erreicht
arTa		13	5	5	0		Bez. der Zahl fünf WEBER, Nax. 2,382 . [Page5-1045] / 13〉 (Nachträge) SŪRYAS. 1,38 . 42 . 2,23 . 12,86
arTa		14	5	5	0		in der Astrol. Bez. des zweiten Hauses, des Hauses des Reichthums ( vgl. ) VARĀH. BṚH. S. 40,6 . 9 . 41,9 . BṚH. 4,10 . 
hi	1	2	24	24	0		schleudern: ṚV. 1,84,11 . BHĀG. P. 6,11,19 . 8,10,55 . pass. : BHAṬṬ. 14,36 . med. : die Stimme hinauslassend ṚV. 9,84,4
hi	1	3	24	24	0		fördern, unterstützen, verhelfen zu ( dat. ) ṚV. 1,18,4 . 27,11 . 6,45,30 . 8,60,5 . 10,27,16 . 9,36,3 . 7,104,13 . 8,4,
hi	1	4	63	63	0		her —, hinbefördern, herbeischaffen: ṚV. 3,46,5 . 8,43,29 . ŚAT. BR. 3,5,1,35 / 4〉 absenden (einen Boten), wegschicken, 
hi	1	5	7	7	0		= 2. verlassen, aufgeben: BHĀG. P. 5,1,5 . 1,9,24 . 7,10,11 . loswerden, sich befreien von 10,77,32 / 5〉 so v. a. auffor
hi	1	6	18	17	0		als ungewöhnliche Form könnte hierher gehören du. concitantes sc. equos ṚV. 1,116,18 und ( , wie unsre Hdschr. liest, wä
