anchor_key_slp1	anchor_id	n_records	status	best_tier	evidence_count
pratijYAyOganDarA-yaRa	kochergina:e17306	1	corpus-gap	-	0
pratijan	kochergina:e17295	1	corpus-gap	-	0
pratijana	kochergina:e17296	1	attested	exact	2
pratijanman	kochergina:e17297	1	attested	exact	6
pratijanya	kochergina:e17298	1	attested	exact	4
pratijuz	kochergina:e17307	1	corpus-gap	-	0
pratikASa	kochergina:e17319	1	attested	exact	1
pratikAmam	kochergina:e17309	1	corpus-gap	-	0
pratikAra	kochergina:e17314	1	attested	exact	17
pratikArya	kochergina:e17318	1	attested	exact	1
pratikUla	kochergina:e17331	1	attested	exact	113
pratikUla-kArin	kochergina:e17332	1	corpus-gap	-	0
pratikUla-vAda	kochergina:e17334	1	corpus-gap	-	0
pratikUla-vAdin	kochergina:e17335	1	corpus-gap	-	0
pratikUla-vacan	kochergina:e17333	1	corpus-gap	-	0
pratikUla-vartina	kochergina:e17336	1	corpus-gap	-	0
pratikUlika	kochergina:e17337	1	corpus-gap	-	0
pratikaNcuka	kochergina:e17311	1	corpus-gap	-	0
pratikar	kochergina:e17312	1	corpus-gap	-	0
pratikara	kochergina:e17313	1	attested	exact	4
pratikarman	kochergina:e17315	1	attested	exact	29
pratikartar	kochergina:e17316	1	corpus-gap	-	0
pratikartavya	kochergina:e17317	1	corpus-gap	-	0
pratikfta	kochergina:e17323	1	attested	exact	13
pratikfti	kochergina:e17324	1	attested	exact	30
pratikopa	kochergina:e17320	1	corpus-gap	-	0
pratikrama	kochergina:e17321	1	attested	exact	1
pratikriyA	kochergina:e17322	1	attested	exact	51
pratikza	kochergina:e17326	1	corpus-gap	-	0
pratikzaRam	kochergina:e17328	1	attested	exact	26
pratikzepa	kochergina:e17329	1	attested	exact	4
pratikzoRi-Bft	kochergina:e17330	1	corpus-gap	-	0
pratilABa	kochergina:e17341	1	attested	exact	4
pratilI	kochergina:e17346	1	attested	exact	2
pratilaB	kochergina:e17340	1	attested	exact	178
pratilaNG	kochergina:e17344	1	attested	exact	1
pratilakzaRa	kochergina:e17342	1	attested	exact	1
pratilamBa	kochergina:e17343	1	attested	exact	43
pratilepay	kochergina:e17345	1	corpus-gap	-	0
pratiliK	kochergina:e17347	1	attested	exact	3
pratiloma	kochergina:e17348	1	attested	exact	109
pratiluB	kochergina:e17349	1	corpus-gap	-	0
pratimA	kochergina:e17350	2	attested	exact	297
pratimAna	kochergina:e17355	1	attested	exact	53
pratimArga	kochergina:e17359	1	attested	exact	4
pratimaNgala-vAra	kochergina:e17354	1	corpus-gap	-	0
pratimalla	kochergina:e17352	1	attested	exact	5
pratiman	kochergina:e17353	1	attested	exact	3
pratimandiram	kochergina:e17357	1	attested	exact	1
pratimantraRa	kochergina:e17358	1	attested	exact	2
pratimokzaRa	kochergina:e17360	1	corpus-gap	-	0
pratimuKa	kochergina:e17364	1	attested	exact	24
pratimuc	kochergina:e17361	1	attested	exact	174
pratimud	kochergina:e17362	1	attested	exact	6
pratimuhUrtam	kochergina:e17363	1	attested	exact	1
pratimukti	kochergina:e17365	1	corpus-gap	-	0
pratimukula	kochergina:e222	1	corpus-gap	-	0
pratimukula-	kochergina:e222	1	corpus-gap	-	0
pratinArI	kochergina:e17372	1	corpus-gap	-	0
pratinAyaka	kochergina:e17374	1	corpus-gap	-	0
pratinI	kochergina:e17375	1	attested	exact	17
pratinam	kochergina:e17367	1	corpus-gap	-	0
pratinamaskAra	kochergina:e17368	1	attested	exact	1
pratinand	kochergina:e17369	1	attested	exact	93
pratinandana	kochergina:e17370	1	attested	exact	2
pratinard	kochergina:e17371	1	attested	exact	1
pratinava	kochergina:e17373	1	attested	exact	3
pratiniDi	kochergina:e17376	1	attested	exact	31
pratinipAta	kochergina:e17377	1	attested	exact	1
pratiniryAtana	kochergina:e17379	1	corpus-gap	-	0
pratiniryat	kochergina:e17378	1	corpus-gap	-	0
pratinivart	kochergina:e17381	1	corpus-gap	-	0
pratinivartana	kochergina:e17382	1	corpus-gap	-	0
pratinivftti	kochergina:e17383	1	corpus-gap	-	0
pratiniyama	kochergina:e17384	1	attested	exact	6
pratinizWa	kochergina:e17380	1	corpus-gap	-	0
pratipARa	kochergina:e17402	1	attested	exact	5
pratipAdaka	kochergina:e17388	1	attested	exact	12
pratipAdam	kochergina:e17389	1	corpus-gap	-	0
pratipAdana	kochergina:e17390	1	attested	exact	51
pratipAdayitar	kochergina:e17391	1	corpus-gap	-	0
pratipAdika	kochergina:e17392	1	corpus-gap	-	0
pratipAdya	kochergina:e17394	1	corpus-gap	-	0
pratipAl	kochergina:e17397	1	corpus-gap	-	0
pratipAlana	kochergina:e17398	1	attested	exact	2
pratipAlin	kochergina:e17399	1	corpus-gap	-	0
pratipAna	kochergina:e17401	1	attested	exact	4
pratipAta	kochergina:e17405	1	corpus-gap	-	0
pratipAtram	kochergina:e17406	1	corpus-gap	-	0
pratipUrRa	kochergina:e17418	1	attested	exact	1
pratipUraRa	kochergina:e17417	1	attested	exact	3
pratipUrta	kochergina:e17419	1	corpus-gap	-	0
pratipaRa	kochergina:e17400	1	attested	exact	2
pratipaRya	kochergina:e17404	1	attested	exact	4
pratipaTa	kochergina:e224	1	attested	exact	3
pratipaTa-	kochergina:e224	1	corpus-gap	-	0
pratipad	kochergina:e17386	2	attested	exact	1219
pratipada	kochergina:e223	1	attested	exact	2
pratipada-	kochergina:e223	1	corpus-gap	-	0
pratipakza	kochergina:e17395	1	attested	exact	51
pratipakzin	kochergina:e17396	1	corpus-gap	-	0
pratipanna	kochergina:e17403	1	corpus-gap	-	0
pratipatti	kochergina:e17407	1	attested	exact	144
pratipitsA	kochergina:e17410	1	corpus-gap	-	0
pratipraSna	kochergina:e17413	1	attested	exact	4
pratiprajYAti	kochergina:e17411	1	attested	exact	3
pratiprasava	kochergina:e17412	1	attested	exact	4
pratiprati	kochergina:e17414	1	attested	exact	3
pratipravac	kochergina:e17415	1	attested	exact	12
pratipriya	kochergina:e17416	1	attested	exact	4
pratipuruza	kochergina:e17420	1	attested	exact	2
pratipustaka	kochergina:e17421	1	corpus-gap	-	0
pratirAD	kochergina:e17423	1	attested	exact	6
pratirAja	kochergina:e17424	1	corpus-gap	-	0
pratirAjan	kochergina:e17425	1	attested	exact	3
pratirAtram	kochergina:e17430	1	attested	exact	2
pratirAtri	kochergina:e17431	1	corpus-gap	-	0
pratirUpa	kochergina:e17439	1	attested	exact	94
pratirUpaka	kochergina:e17440	1	attested	exact	30
pratirajani	kochergina:e17426	1	corpus-gap	-	0
pratirakz	kochergina:e17427	1	attested	exact	8
pratiras	kochergina:e17428	1	corpus-gap	-	0
pratirasita	kochergina:e17429	1	corpus-gap	-	0
pratirava	kochergina:e17432	1	attested	exact	3
pratiroDa	kochergina:e17434	1	attested	exact	1
pratiroDaka	kochergina:e17435	1	attested	exact	5
pratiroDana	kochergina:e17436	1	attested	exact	2
pratirodDar	kochergina:e17433	1	corpus-gap	-	0
pratiruD	kochergina:e17438	1	attested	exact	25
pratiruc	kochergina:e17437	1	corpus-gap	-	0
pratisaMDA	kochergina:e17449	1	attested	exact	17
pratisaMDAna	kochergina:e17450	1	attested	exact	13
pratisaMDi	kochergina:e17451	1	attested	exact	47
pratisaMdiS	kochergina:e17452	1	attested	exact	3
pratisaNhAra	kochergina:e17454	1	attested	floor	11
pratisaNhar	kochergina:e17453	1	corpus-gap	-	0
pratisaNsarga	kochergina:e17455	1	attested	floor	5
pratisaNvad	kochergina:e17456	1	corpus-gap	-	0
pratisaNyodDar	kochergina:e17457	1	corpus-gap	-	0
pratisac	kochergina:e17444	1	corpus-gap	-	0
pratisar	kochergina:e17458	1	corpus-gap	-	0
pratisara	kochergina:e17459	1	attested	exact	30
pratiskanDa	kochergina:e17474	1	attested	exact	1
pratismar	kochergina:e17476	1	corpus-gap	-	0
pratisparDin	kochergina:e17477	1	attested	exact	20
pratitadvida	kochergina:e17492	1	corpus-gap	-	0
pratitara	kochergina:e17493	1	attested	exact	1
pratitaru	kochergina:e17494	1	attested	exact	1
prativAS	kochergina:e17517	1	attested	exact	1
prativAc	kochergina:e17499	1	attested	exact	1
prativAcita	kochergina:e17502	1	corpus-gap	-	0
prativAda	kochergina:e17504	1	attested	exact	5
prativAdin	kochergina:e17505	1	attested	exact	17
prativAkya	kochergina:e17507	1	attested	exact	14
prativAraRa	kochergina:e17512	1	attested	exact	8
prativArttA	kochergina:e17515	1	corpus-gap	-	0
prativAsaram	kochergina:e17518	1	attested	exact	15
prativAta	kochergina:e17522	1	attested	exact	8
prativIra	kochergina:e17539	1	attested	exact	2
prativac	kochergina:e17498	1	attested	exact	557
prativacana	kochergina:e17500	1	attested	exact	50
prativacas	kochergina:e17501	1	attested	exact	13
prativad	kochergina:e17503	1	attested	exact	13
prativah	kochergina:e17506	1	attested	exact	5
prativallaBA	kochergina:e17508	1	corpus-gap	-	0
prativand	kochergina:e17509	1	attested	exact	1
prativanitA	kochergina:e17510	1	corpus-gap	-	0
prativap	kochergina:e17511	1	attested	exact	15
prativarRa	kochergina:e17513	1	attested	exact	3
prativarz	kochergina:e17514	1	corpus-gap	-	0
prativarza	kochergina:e225	1	corpus-gap	-	0
prativarza-	kochergina:e225	1	corpus-gap	-	0
prativas	kochergina:e17516	1	attested	exact	102
prativasati	kochergina:e17519	1	attested	exact	1
prativastUpamA	kochergina:e17521	1	attested	exact	2
prativastu	kochergina:e17520	1	attested	exact	1
prativatsara	kochergina:e17523	1	attested	exact	1
prativeSa	kochergina:e17528	1	attested	exact	22
prativeSin	kochergina:e17530	1	attested	exact	5
prativeSman	kochergina:e17531	1	corpus-gap	-	0
prativeSya	kochergina:e17533	1	attested	exact	3
prativedAntam	kochergina:e17525	1	corpus-gap	-	0
prativedam	kochergina:e17524	1	attested	exact	7
prativeday	kochergina:e17526	1	attested	exact	64
prativiDA	kochergina:e17535	1	attested	exact	35
prativiDAna	kochergina:e17536	1	attested	exact	1
prativiDAta	kochergina:e17537	1	corpus-gap	-	0
prativiDi	kochergina:e17538	1	corpus-gap	-	0
prativiSva	kochergina:e17540	1	corpus-gap	-	0
prativid	kochergina:e17534	1	attested	exact	4
prativyAhAra	kochergina:e17542	1	attested	exact	1
prativyUha	kochergina:e17543	1	attested	exact	4
prativyaD	kochergina:e17541	1	attested	exact	129
pratiyAmini	kochergina:e17544	1	corpus-gap	-	0
pratiyAna	kochergina:e17545	1	corpus-gap	-	0
pratiyAtana	kochergina:e17547	1	corpus-gap	-	0
pratiyat	kochergina:e17546	1	attested	exact	1
pratiyatna	kochergina:e17548	1	attested	exact	3
pratiyoDa	kochergina:e17550	1	attested	exact	1
pratiyoDana	kochergina:e17551	1	attested	exact	1
pratiyoDin	kochergina:e17552	1	corpus-gap	-	0
pratiyodDar	kochergina:e17549	1	corpus-gap	-	0
pratiyoga	kochergina:e17553	1	attested	exact	5
pratiyogika	kochergina:e17554	1	attested	exact	1
pratiyogin	kochergina:e17555	1	attested	exact	11
pratiyozit	kochergina:e17556	1	corpus-gap	-	0
pratiyuD	kochergina:e17558	1	attested	exact	74
pratiyudDa	kochergina:e17557	1	attested	exact	1
pratiyuj	kochergina:e17559	1	attested	exact	2
pratizWA	kochergina:e17485	2	attested	exact	2352
pratizWAna	kochergina:e17488	1	attested	exact	67
pratizWa	kochergina:e17484	1	attested	exact	12
pratizWamB	kochergina:e17487	1	corpus-gap	-	0
pratizWi	kochergina:e17489	1	attested	exact	1
pratizWita	kochergina:e17490	1	attested	exact	2
pratizeDApavAda	kochergina:e17468	1	corpus-gap	-	0
pratizeDAtmaka	kochergina:e17469	1	corpus-gap	-	0
pratizeDa	kochergina:e17465	1	attested	exact	214
pratizeDaka	kochergina:e17466	1	attested	exact	4
pratizeDana	kochergina:e17467	1	attested	exact	7
pratizedDa	kochergina:e17462	1	corpus-gap	-	0
pratizedDar	kochergina:e17463	1	corpus-gap	-	0
pratizedDavya	kochergina:e17464	1	corpus-gap	-	0
pratiziD	kochergina:e17472	1	attested	exact	164
pratna	kochergina:e17560	1	attested	exact	114
pratnaTA	kochergina:e17561	1	attested	exact	21
pratoda	kochergina:e17562	1	attested	exact	70
pratolI	kochergina:e17563	1	attested	exact	14
pratpAyay	kochergina:e17564	1	corpus-gap	-	0
pratta	kochergina:e17565	1	corpus-gap	-	0
pratti	kochergina:e17566	1	attested	exact	8
pratud	kochergina:e17567	1	attested	exact	9
pratuda	kochergina:e17568	1	attested	exact	22
pratuzwi	kochergina:e17569	1	corpus-gap	-	0
pratvakzas	kochergina:e17570	1	attested	exact	5
pratyADAna	kochergina:e17583	1	attested	exact	2
pratyAKyA	kochergina:e17602	1	attested	exact	129
pratyAKyAna	kochergina:e17603	1	attested	exact	34
pratyASA	kochergina:e17631	1	attested	exact	6
pratyASam	kochergina:e17633	1	attested	exact	2
pratyASraya	kochergina:e17637	1	attested	exact	1
pratyASvAsa	kochergina:e17638	1	attested	exact	1
pratyASvAsana	kochergina:e17639	1	corpus-gap	-	0
pratyAcakz	kochergina:e17579	1	attested	exact	27
pratyAdA	kochergina:e17580	1	attested	exact	13
pratyAdAna	kochergina:e17581	1	attested	exact	5
pratyAdeSa	kochergina:e17582	1	attested	exact	12
pratyAdiS	kochergina:e17585	1	attested	exact	12
pratyAgam	kochergina:e17587	1	attested	exact	116
pratyAgama	kochergina:e17588	1	attested	exact	3
pratyAgamana	kochergina:e17589	1	attested	exact	5
pratyAgati	kochergina:e17590	1	corpus-gap	-	0
pratyAhAra	kochergina:e17597	1	attested	exact	60
pratyAha	kochergina:e17595	1	corpus-gap	-	0
pratyAhar	kochergina:e17596	1	corpus-gap	-	0
pratyAharaRa	kochergina:e17598	1	corpus-gap	-	0
pratyAliNgana	kochergina:e17612	1	corpus-gap	-	0
pratyAnI	kochergina:e17621	1	attested	exact	32
pratyAnayana	kochergina:e17620	1	attested	exact	14
pratyApatti	kochergina:e17626	1	attested	exact	9
pratyAramBa	kochergina:e17627	1	attested	exact	3
pratyAsad	kochergina:e17632	1	attested	exact	29
pratyAsanna	kochergina:e17634	1	attested	exact	2
pratyAsannat	kochergina:e17635	1	corpus-gap	-	0
pratyAsatti	kochergina:e17636	1	attested	exact	2
pratyAtApa	kochergina:e17640	1	attested	exact	2
pratyAvart	kochergina:e17648	1	corpus-gap	-	0
pratyAyA	kochergina:e17655	1	attested	exact	9
pratyAyaka	kochergina:e17657	1	attested	exact	6
pratyAyanA	kochergina:e17661	1	attested	exact	1
pratyAyana	kochergina:e17659	2	attested	exact	13
pratyUh	kochergina:e17678	1	attested	exact	50
pratyUha	kochergina:e17679	1	attested	exact	21
pratyUza	kochergina:e17693	1	attested	exact	42
pratyUzas	kochergina:e17694	1	attested	exact	2
pratyaBiDA	kochergina:e17572	1	attested	exact	2
pratyaBiGAraRa	kochergina:e17573	1	attested	exact	3
pratyaBijYA	kochergina:e17574	2	attested	exact	83
pratyaBiprasTA	kochergina:e17576	1	attested	exact	1
pratyaBivad	kochergina:e17577	1	attested	exact	2
pratyaByanujYA	kochergina:e17578	1	attested	exact	2
pratyaDikaraRam	kochergina:e17584	1	corpus-gap	-	0
pratyaN-muKa	kochergina:e17618	1	corpus-gap	-	0
pratyaNc	kochergina:e17615	1	attested	floor	872
pratyaNga	kochergina:e17616	1	attested	exact	70
pratyaNkam	kochergina:e17617	1	corpus-gap	-	0
pratyabdam	kochergina:e17571	1	attested	exact	3
pratyag-Atman	kochergina:e17591	1	corpus-gap	-	0
pratyag-akza	kochergina:e17586	1	corpus-gap	-	0
pratyagni	kochergina:e17592	1	attested	exact	3
pratyagra	kochergina:e17593	1	attested	exact	47
pratyahUya	kochergina:e17600	1	corpus-gap	-	0
pratyaha	kochergina:e17594	1	attested	exact	1
pratyak	kochergina:e17601	1	corpus-gap	-	0
pratyakzI kar	kochergina:e17610	1	corpus-gap	-	0
pratyakza	kochergina:e17604	1	attested	exact	854
pratyakza-BUta	kochergina:e17605	1	corpus-gap	-	0
pratyakza-darSana	kochergina:e17606	1	corpus-gap	-	0
pratyakza-darSin	kochergina:e17607	1	corpus-gap	-	0
pratyakzara-Slezamaya	kochergina:e17608	1	corpus-gap	-	0
pratyakzatA	kochergina:e17609	1	attested	exact	10
pratyamitra	kochergina:e17613	1	attested	exact	17
pratyanIka	kochergina:e17622	1	attested	exact	39
pratyanantara	kochergina:e17619	1	attested	exact	16
pratyanunI	kochergina:e17624	1	attested	exact	4
pratyapakAra	kochergina:e17625	1	attested	exact	1
pratyarTin	kochergina:e17630	1	attested	exact	33
pratyari	kochergina:e17628	1	attested	exact	2
pratyarpaRa	kochergina:e17629	1	corpus-gap	-	0
pratyavAya	kochergina:e17651	1	attested	exact	20
pratyavahAra	kochergina:e17641	1	attested	exact	2
pratyavamarSa	kochergina:e17642	1	attested	exact	6
pratyavanejana	kochergina:e17643	1	attested	exact	3
pratyavarUQi	kochergina:e17649	1	corpus-gap	-	0
pratyavara	kochergina:e17644	1	attested	exact	16
pratyavaroDana	kochergina:e17645	1	attested	exact	1
pratyavaroha	kochergina:e17646	1	attested	exact	8
pratyavarohin	kochergina:e17647	1	attested	exact	3
pratyavasAna	kochergina:e17650	1	attested	exact	3
pratyavekz	kochergina:e17652	1	attested	exact	48
pratyavekzaRa	kochergina:e17653	1	attested	exact	7
pratyaya	kochergina:e17654	1	attested	exact	824
pratyaya-DAtu	kochergina:e17656	1	corpus-gap	-	0
pratyaya-kAraka	kochergina:e17658	1	corpus-gap	-	0
pratyaya-prativacana	kochergina:e17663	1	corpus-gap	-	0
pratyaya-sarga	kochergina:e17664	1	corpus-gap	-	0
pratyayanam	kochergina:e17662	1	attested	exact	3
pratyayita	kochergina:e17666	1	attested	exact	7
pratyaṁsam	kochergina:e17614	1	corpus-gap	-	0
pratye	kochergina:e17667	1	attested	exact	71
pratyeka	kochergina:e17668	1	attested	exact	235
pratyetavya	kochergina:e17669	1	corpus-gap	-	0
pratyfcam	kochergina:e17671	1	attested	exact	42
pratyftu	kochergina:e17672	1	attested	exact	2
pratypannamatitva	kochergina:e17670	1	corpus-gap	-	0
pratyudAhar	kochergina:e17673	1	corpus-gap	-	0
pratyudgam	kochergina:e17674	1	attested	exact	72
pratyudgama	kochergina:e17675	1	attested	exact	6
pratyudgamana	kochergina:e17676	1	corpus-gap	-	0
pratyudgati	kochergina:e17677	1	attested	exact	1
pratyujjIvana	kochergina:e17680	1	attested	exact	1
pratyukta	kochergina:e17681	1	attested	exact	1
pratyukti	kochergina:e17682	1	attested	exact	1
pratyullas	kochergina:e17683	1	corpus-gap	-	0
pratyunmiz	kochergina:e17684	1	attested	exact	1
pratyupahAra	kochergina:e17685	1	corpus-gap	-	0
pratyupakAra	kochergina:e17687	1	attested	exact	16
pratyupakar	kochergina:e17686	1	corpus-gap	-	0
pratyupalaB	kochergina:e17688	1	corpus-gap	-	0
pratyupapannamati	kochergina:e17689	1	corpus-gap	-	0
pratyupasTA	kochergina:e17690	1	attested	exact	102
pratyupayA	kochergina:e17691	1	attested	exact	3
pratyutTA	kochergina:e17698	1	attested	exact	52
pratyutTAna	kochergina:e17699	1	attested	exact	23
pratyutpanna	kochergina:e17695	1	corpus-gap	-	0
pratyutpanna-mati	kochergina:e17696	1	corpus-gap	-	0
pratyuttara	kochergina:e17697	1	attested	exact	13
pratyuz	kochergina:e17692	1	attested	exact	67
pravA	kochergina:e17705	1	attested	exact	79
pravAc	kochergina:e17707	1	attested	exact	1
pravAcana	kochergina:e17709	1	attested	exact	8
pravAcya	kochergina:e17712	1	attested	exact	1
pravAda	kochergina:e17715	1	attested	exact	88
pravAday	kochergina:e17717	1	attested	exact	28
pravAdin	kochergina:e17718	1	attested	exact	6
pravAha	kochergina:e17722	1	attested	exact	102
pravAhaRa	kochergina:e17724	1	attested	exact	38
pravAhin	kochergina:e17727	1	attested	exact	17
pravAla	kochergina:e17730	1	attested	exact	236
pravAla-Pala	kochergina:e17731	1	corpus-gap	-	0
pravApin	kochergina:e91	1	attested	exact	2
pravAra	kochergina:e17747	1	attested	exact	1
pravAraRa	kochergina:e17749	1	attested	exact	2
pravArya	kochergina:e17768	1	corpus-gap	-	0
pravAsa	kochergina:e17771	1	attested	exact	78
pravAsana	kochergina:e17773	1	attested	exact	11
pravAsin	kochergina:e17775	1	attested	exact	22
pravAsya	kochergina:e17776	1	corpus-gap	-	0
pravAta	kochergina:e17778	1	attested	exact	23
pravAte-jA	kochergina:e17779	1	corpus-gap	-	0
pravIRa	kochergina:e17806	1	attested	exact	26
pravIra	kochergina:e17808	1	attested	exact	234
prava	kochergina:e17704	1	attested	exact	3
pravaRa	kochergina:e17735	1	attested	exact	205
pravac	kochergina:e17706	1	attested	exact	3242
pravacanIya	kochergina:e17711	1	corpus-gap	-	0
pravacana	kochergina:e17708	1	attested	exact	57
pravacana-pawu	kochergina:e17710	1	corpus-gap	-	0
pravad	kochergina:e17713	1	attested	exact	176
pravada	kochergina:e17714	1	attested	exact	6
pravadana	kochergina:e17716	1	attested	exact	2
pravah	kochergina:e17720	1	attested	exact	77
pravaha	kochergina:e17721	1	attested	exact	21
pravahaRa	kochergina:e17723	1	attested	exact	52
pravahaRa-BaNga	kochergina:e17725	1	corpus-gap	-	0
pravahanika	kochergina:e17726	1	corpus-gap	-	0
pravaktar	kochergina:e17728	1	corpus-gap	-	0
pravaktavya	kochergina:e17729	1	corpus-gap	-	0
pravalg	kochergina:e17732	1	attested	exact	6
pravan	kochergina:e17734	1	attested	exact	1
pravand	kochergina:e17736	1	attested	exact	1
pravant	kochergina:e17737	1	corpus-gap	-	0
pravap	kochergina:e17738	1	attested	exact	50
pravapaRa	kochergina:e17739	2	attested	exact	4
pravar	kochergina:e17741	2	corpus-gap	-	0
pravarD	kochergina:e17751	1	corpus-gap	-	0
pravarDaka	kochergina:e17752	1	corpus-gap	-	0
pravarDana	kochergina:e17753	1	attested	exact	3
pravarDikA	kochergina:e17754	1	corpus-gap	-	0
pravara	kochergina:e17744	3	attested	exact	513
pravarga	kochergina:e17755	1	attested	exact	2
pravargya	kochergina:e17756	1	attested	exact	192
pravarlin	kochergina:e17758	1	corpus-gap	-	0
pravart	kochergina:e17763	1	corpus-gap	-	0
pravartaka	kochergina:e17764	1	attested	exact	99
pravartanIya	kochergina:e17766	1	corpus-gap	-	0
pravartana	kochergina:e17765	1	attested	exact	95
pravartaya	kochergina:e17767	1	corpus-gap	-	0
pravarz	kochergina:e17759	1	corpus-gap	-	0
pravarza	kochergina:e17760	1	attested	exact	2
